date,actual lb,predicted lb,actual ub,predicted ub,close,actual ub close diff,predicted ub close diff,actual lb close diff,predicted lb close diff,predicted lb ub diff,predicted lb %,predicted ub %,invest,exit,company
2017-02-10,0.9411042944785276,0.9262292379918019,1.1607361963190184,1.101861213940656,41.7,-6.702699386503063,-4.247612621325359,2.4559509202453995,3.0762407757418586,-7.323853397067218,0.0737707620081981,0.10186121394065606,False,False,500185-HINDUSTAN CONSTRUCTION CO.LTD.
2017-02-13,0.9551681195516812,0.9400343738502545,1.178082191780822,1.1223715070566849,40.75,-7.256849315068493,-4.986638912559911,1.826899128268991,2.4435992656021313,-7.430238178162043,0.05996562614974554,0.12237150705668487,False,False,500185-HINDUSTAN CONSTRUCTION CO.LTD.
2017-02-14,0.9896774193548388,0.9717555355192503,1.2206451612903224,1.1666951557508822,40.15,-8.858903225806444,-6.692810503397922,0.4144516129032212,1.1340152489021023,-7.826825752300024,0.028244464480749687,0.16669515575088223,False,False,500185-HINDUSTAN CONSTRUCTION CO.LTD.
2017-02-15,0.9922380336351876,0.9589545445478294,1.223803363518758,1.1653556713934743,38.75,-8.672380336351871,-6.407532266497128,0.3007761966364839,1.5905113987716106,-7.998043665268739,0.04104545545217064,0.1653556713934743,False,False,500185-HINDUSTAN CONSTRUCTION CO.LTD.
2017-02-16,0.9296969696969696,0.9174818939543954,1.1466666666666665,1.1047193638784867,38.65,-5.66866666666666,-4.04740341390351,2.7172121212121283,3.189324798662618,-7.236728212566128,0.08251810604560461,0.10471936387848668,False,False,500185-HINDUSTAN CONSTRUCTION CO.LTD.
2017-02-21,0.9480840543881336,0.9296981106362234,1.169344870210136,1.1212633615270007,41.25,-6.985475896168104,-5.002113662988776,2.1415327564894895,2.8999529362557865,-7.902066599244563,0.07030188936377657,0.12126336152700068,False,False,500185-HINDUSTAN CONSTRUCTION CO.LTD.
2017-02-22,0.9492574257425744,0.9407425046225729,1.1707920792079207,1.1403421284484567,40.45,-6.908539603960392,-5.676839095740078,2.0525371287128635,2.3969656880169268,-8.073804783757005,0.05925749537742708,0.14034212844845673,False,False,500185-HINDUSTAN CONSTRUCTION CO.LTD.
2017-02-23,0.9696586599241468,0.9496967846229427,1.1959544879898862,1.1710261248453822,40.4,-7.916561314791402,-6.909455443753437,1.2257901390644719,2.032249901233115,-8.941705344986552,0.050303215377057287,0.17102612484538215,False,False,500185-HINDUSTAN CONSTRUCTION CO.LTD.
2017-02-27,0.9733502538071068,0.9608992345633803,1.2005076142131978,1.1785973592924524,39.55,-7.930076142131973,-7.063525560016487,1.0539974619289225,1.5464352730183109,-8.609960833034798,0.03910076543661967,0.17859735929245235,False,False,500185-HINDUSTAN CONSTRUCTION CO.LTD.
2017-02-28,0.9599499374217773,0.9577090421265071,1.1839799749687108,1.1576618749714376,39.4,-7.248811013767202,-6.211877873874641,1.5779724655819791,1.6662637402156193,-7.878141614090261,0.04229095787349291,0.15766187497143758,False,False,500185-HINDUSTAN CONSTRUCTION CO.LTD.
