accuracy,precision,recall,f1_score,confusion matrix,epochs,batch_size,optimizer,activation,dropout_rate,neurons,layers,rate_of_growth
0.5249343832020997,0.45454545454545453,0.04178272980501393,0.07653061224489796,"[[385  18]
 [344  15]]",50,25,sgd,sigmoid,0.2,64,2,0.001
0.5301837270341208,0.4752851711026616,0.36231884057971014,0.4111842105263158,"[[279 138]
 [220 125]]",25,50,adam,sigmoid,0.2,64,2,0.002
0.5564304461942258,0.43478260869565216,0.1875,0.2620087336244542,"[[364  78]
 [260  60]]",25,50,adam,sigmoid,0.2,32,3,0.003
0.5341207349081365,0.38636363636363635,0.34576271186440677,0.3649373881932021,"[[305 162]
 [193 102]]",50,50,adam,sigmoid,0.2,64,2,0.004
0.6299212598425197,0.25,0.014598540145985401,0.027586206896551724,"[[476  12]
 [270   4]]",25,25,adam,sigmoid,0.2,16,4,0.005
