accuracy,precision,recall,f1_score,confusion matrix,epochs,batch_size,optimizer,activation,dropout_rate,neurons,layers,rate_of_growth
0.4849537037037037,0.4834123222748815,0.4733178654292343,0.47831184056271975,"[[215 218]
 [227 204]]",25,32,adam,sigmoid,0.2,32,3,0.001
0.4861111111111111,0.4577259475218659,0.3783132530120482,0.41424802110817943,"[[263 186]
 [258 157]]",25,25,adam,sigmoid,0.2,32,3,0.002
0.5046296296296297,0.4224137931034483,0.25,0.3141025641025641,"[[338 134]
 [294  98]]",25,75,adam,sigmoid,0.2,32,3,0.003
0.48726851851851855,0.39714285714285713,0.3746630727762803,0.3855755894590846,"[[282 211]
 [232 139]]",100,32,adam,sigmoid,0.2,32,3,0.004
0.5613425925925926,0.4066666666666667,0.1737891737891738,0.24351297405189626,"[[424  89]
 [290  61]]",25,25,adam,sigmoid,0.2,32,3,0.005
