accuracy,precision,recall,f1_score,confusion matrix,epochs,batch_size,optimizer,activation,dropout_rate,neurons,layers,rate_of_growth
0.5289115646258503,0.5095541401273885,0.5653710247349824,0.5360134003350084,"[[151 154]
 [123 160]]",50,32,adam,sigmoid,0.2,64,3,0.001
0.5187074829931972,0.45689655172413796,0.40304182509505704,0.4282828282828283,"[[199 126]
 [157 106]]",100,32,adam,sigmoid,0.2,64,3,0.002
0.5425170068027211,0.4489795918367347,0.45081967213114754,0.4498977505112475,"[[209 135]
 [134 110]]",50,25,adam,sigmoid,0.2,64,3,0.003
0.5918367346938775,0.39285714285714285,0.09649122807017543,0.15492957746478872,"[[326  34]
 [206  22]]",50,25,sgd,sigmoid,0.2,64,3,0.004
0.5578231292517006,0.3575418994413408,0.3062200956937799,0.32989690721649484,"[[264 115]
 [145  64]]",75,25,adam,sigmoid,0.2,64,2,0.005
