threshold,accuracy,precision,recall,f1_score,confusion matrix,epochs,batch_size,optimizer,activation,dropout_rate,neurons,layers,rate_of_growth
0.45999999999999996,0.4779951100244499,0.4779951100244499,1.0,0.6468155500413565,"[[  0 427]
 [  0 391]]",25,25,sgd,sigmoid,0.2,32,2,0.001
0.44999999999999996,0.460880195599022,0.4582309582309582,1.0,0.628475147430497,"[[  4 441]
 [  0 373]]",25,25,sgd,sigmoid,0.2,32,2,0.002
0.42999999999999994,0.4339853300733496,0.4339853300733496,1.0,0.6052855924978687,"[[  0 463]
 [  0 355]]",25,25,adam,sigmoid,0.2,32,2,0.003
0.41999999999999993,0.4095354523227384,0.4090338770388959,0.9644970414201184,0.5744493392070484,"[[  9 471]
 [ 12 326]]",50,25,sgd,sigmoid,0.2,32,2,0.004
0.3899999999999999,0.4193154034229829,0.3988995873452545,0.8841463414634146,0.5497630331753556,"[[ 53 437]
 [ 38 290]]",50,32,adam,sigmoid,0.2,32,2,0.005
