threshold,accuracy,precision,recall,f1_score,confusion matrix,epochs,batch_size,optimizer,activation,dropout_rate,neurons,layers,rate_of_growth
0.45999999999999996,0.47392290249433106,0.47392290249433106,1.0,0.6430769230769231,"[[  0 464]
 [  0 418]]",25,25,adam,sigmoid,0.2,32,2,0.001
0.43999999999999995,0.4376417233560091,0.4376417233560091,1.0,0.608832807570978,"[[  0 496]
 [  0 386]]",25,25,adam,sigmoid,0.2,32,2,0.002
0.4099999999999999,0.41609977324263037,0.41609977324263037,1.0,0.5876701361088871,"[[  0 515]
 [  0 367]]",25,25,adam,sigmoid,0.2,32,2,0.003
0.3799999999999999,0.3866213151927438,0.3866213151927438,1.0,0.5576451349141456,"[[  0 541]
 [  0 341]]",25,25,adam,sigmoid,0.2,32,2,0.004
0.3599999999999999,0.546485260770975,0.3541666666666667,0.3227848101265823,0.33774834437086093,"[[380 186]
 [214 102]]",25,25,adam,relu,0.2,32,2,0.005
