threshold,accuracy,precision,recall,f1_score,confusion matrix,epochs,batch_size,optimizer,activation,dropout_rate,neurons,layers,rate_of_growth
0.47,0.5299539170506913,0.5480769230769231,0.26635514018691586,0.3584905660377359,"[[346  94]
 [314 114]]",25,25,adam,relu,0.0,32,2,0.001
0.49,0.5264976958525346,0.5,0.2798053527980535,0.35881435257410293,"[[342 115]
 [296 115]]",25,32,adam,relu,0.2,32,2,0.002
0.44999999999999996,0.5472350230414746,0.4951923076923077,0.26342710997442453,0.343906510851419,"[[372 105]
 [288 103]]",25,32,adam,relu,0.2,32,2,0.003
0.43999999999999995,0.5207373271889401,0.42084942084942084,0.2906666666666667,0.3438485804416404,"[[343 150]
 [266 109]]",25,25,adam,relu,0.2,32,2,0.004
0.41999999999999993,0.5564516129032258,0.43983402489626555,0.29775280898876405,0.35510887772194305,"[[377 135]
 [250 106]]",25,25,adam,relu,0.2,32,2,0.005
