threshold,accuracy,precision,recall,f1_score,confusion matrix,epochs,batch_size,optimizer,activation,dropout_rate,neurons,layers,rate_of_growth
0.5,0.493491124260355,0.5402298850574713,0.5075593952483801,0.5233853006681515,"[[182 200]
 [228 235]]",25,25,adam,relu,0.2,32,2,0.001
0.5,0.5408284023668639,0.5408284023668639,1.0,0.7019969278033794,"[[  0 388]
 [  0 457]]",25,25,adam,sigmoid,0.2,32,2,0.002
0.5,0.5017751479289941,0.5275590551181102,0.45475113122171945,0.488456865127582,"[[223 180]
 [241 201]]",25,25,adam,relu,0.2,32,2,0.003
0.5,0.49230769230769234,0.5,0.3146853146853147,0.38626609442060084,"[[281 135]
 [294 135]]",25,25,adam,relu,0.2,32,2,0.004
0.48,0.49230769230769234,0.49230769230769234,1.0,0.6597938144329897,"[[  0 429]
 [  0 416]]",25,25,adam,sigmoid,0.2,32,2,0.005
