accuracy,precision,recall,f1_score,confusion matrix,epochs,batch_size,optimizer,activation,dropout_rate,neurons,layers,rate_of_growth
0.5138568129330254,0.45751633986928103,0.35443037974683544,0.3994293865905848,"[[305 166]
 [255 140]]",25,50,sgd,sigmoid,0.2,32,2,0.001
0.5438799076212472,0.4595959595959596,0.24010554089709762,0.31542461005199307,"[[380 107]
 [288  91]]",50,32,sgd,sigmoid,0.2,64,2,0.002
0.5889145496535797,0.0,0.0,0.0,"[[510   0]
 [356   0]]",25,50,sgd,sigmoid,0.1,64,2,0.003
0.5450346420323325,0.3993174061433447,0.3492537313432836,0.37261146496815284,"[[355 176]
 [218 117]]",25,25,adam,sigmoid,0.1,32,2,0.004
0.5323325635103926,0.3611111111111111,0.37142857142857144,0.3661971830985915,"[[344 207]
 [198 117]]",75,25,adam,sigmoid,0.1,64,2,0.005
