accuracy,precision,recall,f1_score,confusion matrix,epochs,batch_size,optimizer,activation,dropout_rate,neurons,layers,rate_of_growth
0.49078341013824883,0.47404063205417607,0.5011933174224343,0.4872389791183294,"[[216 233]
 [209 210]]",25,25,adam,sigmoid,0.2,32,2,0.001
0.5069124423963134,0.47265625,0.605,0.5307017543859649,"[[198 270]
 [158 242]]",25,25,adam,sigmoid,0.2,32,3,0.002
0.4976958525345622,0.41944444444444445,0.3994708994708995,0.4092140921409214,"[[281 209]
 [227 151]]",25,25,adam,sigmoid,0.2,64,2,0.003
0.4965437788018433,0.4026315789473684,0.4214876033057851,0.4118438761776581,"[[278 227]
 [210 153]]",25,32,adam,sigmoid,0.2,32,2,0.004
0.5529953917050692,0.4150326797385621,0.37797619047619047,0.3956386292834891,"[[353 179]
 [209 127]]",25,25,adam,sigmoid,0.2,32,2,0.005
