accuracy,precision,recall,f1_score,confusion matrix,epochs,batch_size,optimizer,activation,dropout_rate,neurons,layers,rate_of_growth
0.516497461928934,0.4984894259818731,0.4342105263157895,0.4641350210970464,"[[242 166]
 [215 165]]",50,32,adam,sigmoid,0.2,32,2,0.001
0.5368020304568528,0.46875,0.12534818941504178,0.19780219780219782,"[[378  51]
 [314  45]]",25,25,sgd,sigmoid,0.2,64,2,0.002
0.5596446700507615,0.48717948717948717,0.05491329479768786,0.0987012987012987,"[[422  20]
 [327  19]]",75,25,sgd,sigmoid,0.1,32,2,0.003
0.5114213197969543,0.4125,0.4012158054711246,0.4067796610169491,"[[271 188]
 [197 132]]",25,25,adam,sigmoid,0.2,32,2,0.004
0.5152284263959391,0.386986301369863,0.3575949367088608,0.3717105263157895,"[[293 179]
 [203 113]]",25,25,adam,sigmoid,0.2,32,2,0.005
