root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,precision,recall,f1_score,confusion matrix,batch_size,epochs,threshold
0.47974861141928293,0.23015873015873015,0.23015873015873015,0.7698412698412699,0.009900990099009901,0.4,0.01932367149758454,"[[677 200]
 [  3   2]]",64,50,0.01
0.31943828249996997,0.10204081632653061,0.10204081632653061,0.8979591836734694,0.0,0.0,0.0,"[[792  89]
 [  1   0]]",32,50,0.02
0.2102800206268535,0.04421768707482993,0.04421768707482993,0.95578231292517,0.0,0.0,0.0,"[[843  38]
 [  1   0]]",48,75,0.03
0.1579345138264476,0.024943310657596373,0.024943310657596373,0.9750566893424036,0.0,0.0,0.0,"[[860  19]
 [  3   0]]",64,100,0.04
0.11167656571008165,0.012471655328798186,0.012471655328798186,0.9875283446712018,0.0,0.0,0.0,"[[871   9]
 [  2   0]]",48,75,0.05
0.03367175148507369,0.0011337868480725624,0.0011337868480725624,0.9988662131519275,0.0,0.0,0.0,"[[881   1]
 [  0   0]]",32,50,0.1
