root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,precision,recall,f1_score,confusion matrix,batch_size,epochs,threshold
0.4720368544365034,0.22281879194630871,0.22281879194630871,0.7771812080536913,0.006097560975609756,0.25,0.011904761904761904,"[[578 163]
 [  3   1]]",48,25,0.01
0.2837902619042413,0.08053691275167785,0.08053691275167785,0.9194630872483222,0.0,0.0,0.0,"[[685  59]
 [  1   0]]",25,25,0.02
0.16384638410380808,0.026845637583892617,0.026845637583892617,0.9731543624161074,0.0,0.0,0.0,"[[725  19]
 [  1   0]]",25,25,0.03
0.10991149581709675,0.012080536912751677,0.012080536912751677,0.9879194630872483,0.0,0.0,0.0,"[[736   9]
 [  0   0]]",100,75,0.04
0.06345743169703524,0.004026845637583893,0.004026845637583893,0.9959731543624161,0.0,0.0,0.0,"[[742   3]
 [  0   0]]",25,25,0.05
0.03663716527236559,0.0013422818791946308,0.0013422818791946308,0.9986577181208054,0.0,0.0,0.0,"[[744   1]
 [  0   0]]",64,25,0.1
