root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,precision,recall,f1_score,confusion matrix,batch_size,epochs,threshold
0.5353141739409992,0.2865612648221344,0.2865612648221344,0.7134387351778656,0.0364963503649635,0.2777777777777778,0.06451612903225805,"[[356 132]
 [ 13   5]]",25,100,0.01
0.3611575592573076,0.13043478260869565,0.13043478260869565,0.8695652173913043,0.03333333333333333,0.2,0.05714285714285715,"[[438  58]
 [  8   2]]",25,100,0.02
0.24349237677883698,0.05928853754940711,0.05928853754940711,0.9407114624505929,0.037037037037037035,0.2,0.0625,"[[475  26]
 [  4   1]]",25,100,0.03
0.14744195615489714,0.021739130434782608,0.021739130434782608,0.9782608695652174,0.0,0.0,0.0,"[[495  10]
 [  1   0]]",48,100,0.04
0.044455422447438706,0.001976284584980237,0.001976284584980237,0.9980237154150198,0.0,0.0,0.0,"[[505   1]
 [  0   0]]",64,100,0.05
0.044455422447438706,0.001976284584980237,0.001976284584980237,0.9980237154150198,0.0,0.0,0.0,"[[505   0]
 [  1   0]]",48,100,0.1
