root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,precision,recall,f1_score,confusion matrix,batch_size,epochs,threshold
0.6461058970390838,0.41745283018867924,0.41745283018867924,0.5825471698113207,0.047337278106508875,0.3333333333333333,0.08290155440414507,"[[239 161]
 [ 16   8]]",48,25,0.01
0.4952605565436486,0.24528301886792453,0.24528301886792453,0.7547169811320755,0.019230769230769232,0.5,0.037037037037037035,"[[318 102]
 [  2   2]]",100,50,0.02
0.40921000743955327,0.16745283018867924,0.16745283018867924,0.8325471698113207,0.015625,0.1111111111111111,0.0273972602739726,"[[352  63]
 [  8   1]]",32,75,0.03
0.3071475584169756,0.09433962264150944,0.09433962264150944,0.9056603773584906,0.0,0.0,0.0,"[[384  40]
 [  0   0]]",100,25,0.04
0.2171861213815347,0.04716981132075472,0.04716981132075472,0.9528301886792453,0.0,0.0,0.0,"[[404  20]
 [  0   0]]",32,25,0.05
0.06868028197434452,0.0047169811320754715,0.0047169811320754715,0.9952830188679245,0.0,0.0,0.0,"[[422   2]
 [  0   0]]",100,100,0.1
