root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,precision,recall,f1_score,confusion matrix,batch_size,epochs,threshold
0.5039526306789697,0.25396825396825395,0.25396825396825395,0.746031746031746,0.0,0.0,0.0,"[[658 219]
 [  5   0]]",48,50,0.01
0.3333333333333333,0.1111111111111111,0.1111111111111111,0.8888888888888888,0.0,0.0,0.0,"[[784  96]
 [  2   0]]",100,100,0.02
0.2404644032943352,0.05782312925170068,0.05782312925170068,0.9421768707482994,0.0,0.0,0.0,"[[831  51]
 [  0   0]]",64,50,0.03
0.1579345138264476,0.024943310657596373,0.024943310657596373,0.9750566893424036,0.0,0.0,0.0,"[[860  22]
 [  0   0]]",64,50,0.04
0.12140522651411392,0.01473922902494331,0.01473922902494331,0.9852607709750567,0.0,0.0,0.0,"[[869  13]
 [  0   0]]",32,100,0.05
0.047619047619047616,0.0022675736961451248,0.0022675736961451248,0.9977324263038548,0.0,0.0,0.0,"[[880   2]
 [  0   0]]",64,100,0.1
