root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,precision,recall,f1_score,confusion matrix,batch_size,epochs,threshold
0.4883433860234119,0.23847926267281105,0.23847926267281105,0.761520737327189,0.0048543689320388345,0.3333333333333333,0.009569377990430622,"[[660 205]
 [  2   1]]",64,25,0.01
0.3494564574710314,0.12211981566820276,0.12211981566820276,0.8778801843317973,0.0,0.0,0.0,"[[762 104]
 [  2   0]]",25,50,0.02
0.23759548165574573,0.056451612903225805,0.056451612903225805,0.9435483870967742,0.0,0.0,0.0,"[[819  48]
 [  1   0]]",32,75,0.03
0.1763689053756646,0.03110599078341014,0.03110599078341014,0.9688940092165899,0.0,0.0,0.0,"[[841  26]
 [  1   0]]",25,50,0.04
0.13576884666042613,0.018433179723502304,0.018433179723502304,0.9815668202764977,0.0,0.0,0.0,"[[852  15]
 [  1   0]]",64,50,0.05
0.048001536073731935,0.002304147465437788,0.002304147465437788,0.9976958525345622,0.0,0.0,0.0,"[[866   2]
 [  0   0]]",64,75,0.1
