root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,precision,recall,f1_score,confusion matrix,batch_size,epochs,threshold
0.4641139792273938,0.21540178571428573,0.21540178571428573,0.7845982142857143,0.0051813471502590676,0.5,0.010256410256410256,"[[702 192]
 [  1   1]]",100,75,0.01
0.3238992347717331,0.10491071428571429,0.10491071428571429,0.8950892857142857,0.02127659574468085,0.5,0.04081632653061224,"[[800  92]
 [  2   2]]",32,75,0.02
0.2432114012835042,0.05915178571428571,0.05915178571428571,0.9408482142857143,0.06,0.3333333333333333,0.10169491525423728,"[[840  47]
 [  6   3]]",25,100,0.03
0.1799057292822311,0.03236607142857143,0.03236607142857143,0.9676339285714286,0.08,0.25,0.12121212121212122,"[[865  23]
 [  6   2]]",32,100,0.04
0.13774329125483492,0.018973214285714284,0.018973214285714284,0.9810267857142857,0.07142857142857142,0.2,0.10526315789473682,"[[878  13]
 [  4   1]]",64,100,0.05
0.057863756235784464,0.0033482142857142855,0.0033482142857142855,0.9966517857142857,0.0,0.0,0.0,"[[893   3]
 [  0   0]]",25,100,0.1
