root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,precision,recall,f1_score,confusion matrix,batch_size,epochs,threshold
0.527163907825911,0.2779017857142857,0.2779017857142857,0.7220982142857143,0.012,0.6,0.023529411764705882,"[[644 247]
 [  2   3]]",32,25,0.01
0.38382473678936924,0.14732142857142858,0.14732142857142858,0.8526785714285714,0.007874015748031496,0.14285714285714285,0.01492537313432836,"[[763 126]
 [  6   1]]",32,100,0.02
0.2693411273035421,0.07254464285714286,0.07254464285714286,0.9274553571428571,0.0,0.0,0.0,"[[831  61]
 [  4   0]]",64,50,0.03
0.1889822365046136,0.03571428571428571,0.03571428571428571,0.9642857142857143,0.0,0.0,0.0,"[[864  30]
 [  2   0]]",32,50,0.04
0.1336306209562122,0.017857142857142856,0.017857142857142856,0.9821428571428571,0.0,0.0,0.0,"[[880  16]
 [  0   0]]",100,25,0.05
0.0472455591261534,0.002232142857142857,0.002232142857142857,0.9977678571428571,0.0,0.0,0.0,"[[894   2]
 [  0   0]]",100,100,0.1
