root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,precision,recall,f1_score,confusion matrix,batch_size,epochs,threshold
0.4913036844405175,0.2413793103448276,0.2413793103448276,0.7586206896551724,0.0,0.0,0.0,"[[682 216]
 [  1   0]]",25,50,0.01
0.3417549421580216,0.1167964404894327,0.1167964404894327,0.8832035595105673,0.009523809523809525,0.5,0.01869158878504673,"[[793 104]
 [  1   1]]",48,50,0.02
0.23106851475148005,0.05339265850945495,0.05339265850945495,0.946607341490545,0.041666666666666664,0.5,0.07692307692307693,"[[849  46]
 [  2   2]]",25,100,0.03
0.1796053020267749,0.03225806451612903,0.03225806451612903,0.967741935483871,0.0,0.0,0.0,"[[870  26]
 [  3   0]]",32,75,0.04
0.14537741913146593,0.021134593993325918,0.021134593993325918,0.978865406006674,0.0,0.0,0.0,"[[880  19]
 [  0   0]]",64,75,0.05
0.04716666306365782,0.002224694104560623,0.002224694104560623,0.9977753058954394,0.0,0.0,0.0,"[[897   2]
 [  0   0]]",25,100,0.1
