root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,precision,recall,f1_score,confusion matrix,batch_size,epochs,threshold
0.4348551470175476,0.18909899888765294,0.18909899888765294,0.8109010011123471,0.006024096385542169,0.16666666666666666,0.011627906976744186,"[[728 165]
 [  5   1]]",25,75,0.01
0.27299679943688143,0.07452725250278086,0.07452725250278086,0.9254727474972191,0.0,0.0,0.0,"[[832  65]
 [  2   0]]",32,25,0.02
0.19731230785181877,0.0389321468298109,0.0389321468298109,0.9610678531701891,0.0,0.0,0.0,"[[864  31]
 [  4   0]]",48,100,0.03
0.12025186767632363,0.014460511679644048,0.014460511679644048,0.985539488320356,0.0,0.0,0.0,"[[886  12]
 [  1   0]]",32,100,0.04
0.07457704245544709,0.0055617352614015575,0.0055617352614015575,0.9944382647385984,0.0,0.0,0.0,"[[894   5]
 [  0   0]]",25,75,0.05
0.0,0.0,0.0,1.0,0.0,0.0,0.0,[[899]],100,25,0.1
