root_mean_squared_error,mean_absolute_error,mean_squared_error,rsquared_adj,units,epochs,batch_size,direction
0.058203441670923034,0.01815823895072146,0.0033876406223405397,-0.20246587944323258,25,25,25,0.9891826923076923
0.053132078931297635,0.015723819216703606,0.002823017811561642,-0.0020492058918704092,25,50,25,1.0
0.053374536393588086,0.01600877071057865,0.0028488411352304587,-0.011215368737124365,25,75,25,0.9975961538461539
0.053145011629134285,0.01577533626071855,0.0028243922610608186,-0.0025370760085758892,25,100,25,0.9963942307692307
0.053132078931297635,0.015723819216703606,0.002823017811561642,-0.0020492058918704092,25,25,32,1.0
0.053132078931297635,0.015723819216703606,0.002823017811561642,-0.0020492058918704092,25,50,32,1.0
0.05323734913779371,0.01587639957660499,0.0028342153432193446,-0.0060238452510683604,25,75,32,0.9987980769230769
0.05313244659487426,0.01572638206195477,0.0028230568811571655,-0.0020630739082210248,25,100,32,0.9987980769230769
0.053132078931297635,0.015723819216703606,0.002823017811561642,-0.0020492058918704092,25,25,48,1.0
0.05353954035300184,0.016214599345606834,0.0028664823812107124,-0.01747724794066996,25,50,48,0.9939903846153846
0.053132078931297635,0.015723819216703606,0.002823017811561642,-0.0020492058918704092,25,75,48,1.0
0.053142167870217825,0.01575688950920032,0.002824090005946412,-0.0024297885178177214,25,100,48,1.0
0.05326565892777724,0.01583955769984944,0.0028372304210102952,-0.007094067441573593,25,25,64,0.9987980769230769
0.05312324887730548,0.015703374519074807,0.0028220795712801386,-0.0017161711780382394,25,50,64,1.0
0.05595040211407249,0.017506187259314188,0.003130447496726407,-0.11117344542917884,25,75,64,0.9939903846153846
0.05316323498203234,0.01576881658212562,0.002826329553754787,-0.0032247311121393896,25,100,64,0.9975961538461539
0.053132078931297635,0.015723819216703606,0.002823017811561642,-0.0020492058918704092,75,25,25,1.0
0.053132078931297635,0.015723819216703606,0.002823017811561642,-0.0020492058918704092,75,50,25,1.0
0.053132078931297635,0.015723819216703606,0.002823017811561642,-0.0020492058918704092,75,75,25,1.0
0.053132078931297635,0.015723819216703606,0.002823017811561642,-0.0020492058918704092,75,100,25,1.0
0.053132078931297635,0.015723819216703606,0.002823017811561642,-0.0020492058918704092,75,25,32,1.0
0.053132078931297635,0.015723819216703606,0.002823017811561642,-0.0020492058918704092,75,50,32,1.0
0.053132078931297635,0.015723819216703606,0.002823017811561642,-0.0020492058918704092,75,75,32,1.0
0.053132078931297635,0.015723819216703606,0.002823017811561642,-0.0020492058918704092,75,100,32,1.0
0.053132078931297635,0.015723819216703606,0.002823017811561642,-0.0020492058918704092,75,25,48,1.0
0.053132078931297635,0.015723819216703606,0.002823017811561642,-0.0020492058918704092,75,50,48,1.0
0.053132078931297635,0.015723819216703606,0.002823017811561642,-0.0020492058918704092,75,75,48,1.0
0.053132078931297635,0.015723819216703606,0.002823017811561642,-0.0020492058918704092,75,100,48,1.0
0.053132078931297635,0.015723819216703606,0.002823017811561642,-0.0020492058918704092,75,25,64,1.0
0.053132078931297635,0.015723819216703606,0.002823017811561642,-0.0020492058918704092,75,50,64,1.0
0.053132078931297635,0.015723819216703606,0.002823017811561642,-0.0020492058918704092,75,75,64,1.0
0.053132078931297635,0.015723819216703606,0.002823017811561642,-0.0020492058918704092,75,100,64,1.0
0.053132078931297635,0.015723819216703606,0.002823017811561642,-0.0020492058918704092,50,25,25,1.0
0.053132078931297635,0.015723819216703606,0.002823017811561642,-0.0020492058918704092,50,50,25,1.0
0.053132078931297635,0.015723819216703606,0.002823017811561642,-0.0020492058918704092,50,75,25,1.0
0.053132078931297635,0.015723819216703606,0.002823017811561642,-0.0020492058918704092,50,100,25,1.0
0.053132078931297635,0.015723819216703606,0.002823017811561642,-0.0020492058918704092,50,25,32,1.0
0.053132078931297635,0.015723819216703606,0.002823017811561642,-0.0020492058918704092,50,50,32,1.0
0.053132078931297635,0.015723819216703606,0.002823017811561642,-0.0020492058918704092,50,75,32,1.0
0.053132078931297635,0.015723819216703606,0.002823017811561642,-0.0020492058918704092,50,100,32,1.0
0.053132078931297635,0.015723819216703606,0.002823017811561642,-0.0020492058918704092,50,25,48,1.0
0.053132078931297635,0.015723819216703606,0.002823017811561642,-0.0020492058918704092,50,50,48,1.0
0.053132078931297635,0.015723819216703606,0.002823017811561642,-0.0020492058918704092,50,75,48,1.0
0.053132078931297635,0.015723819216703606,0.002823017811561642,-0.0020492058918704092,50,100,48,1.0
0.053132078931297635,0.015723819216703606,0.002823017811561642,-0.0020492058918704092,50,25,64,1.0
0.05314066748032349,0.015755069623347447,0.002823930540254311,-0.002373185095238428,50,50,64,0.9987980769230769
0.053140707365505184,0.015774108068657165,0.002823934779306257,-0.002374689775307859,50,75,64,0.9975961538461539
0.053132078931297635,0.015723819216703606,0.002823017811561642,-0.0020492058918704092,50,100,64,1.0
0.053132078931297635,0.015723819216703606,0.002823017811561642,-0.0020492058918704092,100,25,25,1.0
0.053132078931297635,0.015723819216703606,0.002823017811561642,-0.0020492058918704092,100,50,25,1.0
0.053132078931297635,0.015723819216703606,0.002823017811561642,-0.0020492058918704092,100,75,25,1.0
0.053132078931297635,0.015723819216703606,0.002823017811561642,-0.0020492058918704092,100,100,25,1.0
0.053132078931297635,0.015723819216703606,0.002823017811561642,-0.0020492058918704092,100,25,32,1.0
0.053132078931297635,0.015723819216703606,0.002823017811561642,-0.0020492058918704092,100,50,32,1.0
0.053132078931297635,0.015723819216703606,0.002823017811561642,-0.0020492058918704092,100,75,32,1.0
0.053132078931297635,0.015723819216703606,0.002823017811561642,-0.0020492058918704092,100,100,32,1.0
0.053132078931297635,0.015723819216703606,0.002823017811561642,-0.0020492058918704092,100,25,48,1.0
0.053132078931297635,0.015723819216703606,0.002823017811561642,-0.0020492058918704092,100,50,48,1.0
0.053132078931297635,0.015723819216703606,0.002823017811561642,-0.0020492058918704092,100,75,48,1.0
0.053132078931297635,0.015723819216703606,0.002823017811561642,-0.0020492058918704092,100,100,48,1.0
0.053132078931297635,0.015723819216703606,0.002823017811561642,-0.0020492058918704092,100,25,64,1.0
0.053132078931297635,0.015723819216703606,0.002823017811561642,-0.0020492058918704092,100,50,64,1.0
0.053132078931297635,0.015723819216703606,0.002823017811561642,-0.0020492058918704092,100,75,64,1.0
0.053132078931297635,0.015723819216703606,0.002823017811561642,-0.0020492058918704092,100,100,64,1.0
