features,threshold,pvalue,fvalue,root_mean_squared_error,mean_absolute_error,mean_squared_error,confidence,accuracy,precision,recall,f1_score,f-value,confusion matrix
"['Low Price GR', 'Close Price GR', 'WAP GR', '% Deli. Qty to Traded Qty GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Dividend Value GR']",0.080000,0.130731,2.000000,0.081877,0.006704,0.006704,0.993296,0.993296,0.000000,0.000000,0.000000,14.513889,"[[889   0]
 [  6   0]]"
"['Low Price GR', 'Close Price GR', 'Alpha GR', 'Beta GR', 'Dividend Value GR']",0.080000,0.012406,5.000000,0.081877,0.006704,0.006704,0.993296,0.993296,0.000000,0.000000,0.000000,21.936132,"[[889   0]
 [  6   0]]"
"['Beta GR', 'Dividend Value GR']",0.080000,0.000375,10.000000,0.081877,0.006704,0.006704,0.993296,0.993296,0.000000,0.000000,0.000000,46.027115,"[[889   0]
 [  6   0]]"
['Beta GR'],0.080000,0.000000,100.000000,0.081877,0.006704,0.006704,0.993296,0.993296,0.000000,0.000000,0.000000,86.840651,"[[889   0]
 [  6   0]]"
"['Low Price GR', 'Close Price GR', 'Alpha GR', 'Beta GR', 'Dividend Value GR']",0.090000,0.050000,431.385572,0.074744,0.005587,0.005587,0.994413,0.994413,0.000000,0.000000,0.000000,30.559697,"[[890   0]
 [  5   0]]"
"['Low Price GR', 'Close Price GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Dividend Value GR']",0.090000,0.100000,431.385572,0.074744,0.005587,0.005587,0.994413,0.994413,0.000000,0.000000,0.000000,25.546458,"[[890   0]
 [  5   0]]"
"['Low Price GR', 'Close Price GR', 'WAP GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Dividend Value GR']",0.090000,0.150000,431.385572,0.074744,0.005587,0.005587,0.994413,0.994413,0.000000,0.000000,0.000000,23.570093,"[[890   0]
 [  5   0]]"
"['Low Price GR', 'Close Price GR', 'WAP GR', '% Deli. Qty to Traded Qty GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Dividend Value GR']",0.090000,0.200000,431.385572,0.074744,0.005587,0.005587,0.994413,0.994413,0.000000,0.000000,0.000000,20.619919,"[[890   0]
 [  5   0]]"
"['Low Price GR', 'Close Price GR', 'WAP GR', '% Deli. Qty to Traded Qty GR', 'Spread High-Low GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Dividend Value GR']",0.090000,0.250000,431.385572,0.074744,0.005587,0.005587,0.994413,0.994413,0.000000,0.000000,0.000000,18.371259,"[[890   0]
 [  5   0]]"
"['High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', '% Deli. Qty to Traded Qty GR', 'Spread High-Low GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Dividend Value GR', 'Income GR', 'Expenditure GR', 'Net Profit GR']",0.090000,0.746267,0.100000,0.074744,0.005587,0.005587,0.994413,0.994413,0.000000,0.000000,0.000000,9.782420,"[[890   0]
 [  5   0]]"
"['High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No.of Shares GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', '% Deli. Qty to Traded Qty GR', 'Spread High-Low GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Dividend Value GR']",0.090000,0.434745,0.500000,0.074744,0.005587,0.005587,0.994413,0.994413,0.000000,0.000000,0.000000,12.802225,"[[890   0]
 [  5   0]]"
"['Low Price GR', 'Close Price GR', 'WAP GR', '% Deli. Qty to Traded Qty GR', 'Spread High-Low GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Dividend Value GR']",0.090000,0.227006,1.000000,0.074744,0.005587,0.005587,0.994413,0.994413,0.000000,0.000000,0.000000,18.371259,"[[890   0]
 [  5   0]]"
"['Low Price GR', 'Close Price GR', 'WAP GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Dividend Value GR']",0.090000,0.132358,2.000000,0.074744,0.005587,0.005587,0.994413,0.994413,0.000000,0.000000,0.000000,23.570093,"[[890   0]
 [  5   0]]"
"['Low Price GR', 'Alpha GR', 'Beta GR', 'Dividend Value GR']",0.090000,0.015298,5.000000,0.074744,0.005587,0.005587,0.994413,0.994413,0.000000,0.000000,0.000000,37.321861,"[[890   0]
 [  5   0]]"
"['Alpha GR', 'Beta GR', 'Dividend Value GR']",0.090000,0.000149,10.000000,0.074744,0.005587,0.005587,0.994413,0.994413,0.000000,0.000000,0.000000,48.189281,"[[890   0]
 [  5   0]]"
['Beta GR'],0.090000,0.000000,100.000000,0.074744,0.005587,0.005587,0.994413,0.994413,0.000000,0.000000,0.000000,130.147459,"[[890   0]
 [  5   0]]"
"['Alpha GR', 'Beta GR', 'Dividend Value GR']",0.100000,0.050000,543.213867,0.066853,0.004469,0.004469,0.995531,0.995531,0.000000,0.000000,0.000000,47.310525,"[[891   0]
 [  4   0]]"
"['Low Price GR', 'Close Price GR', 'Alpha GR', 'Beta GR', 'Dividend Value GR']",0.100000,0.100000,543.213867,0.066853,0.004469,0.004469,0.995531,0.995531,0.000000,0.000000,0.000000,29.440405,"[[891   0]
 [  4   0]]"
"['Low Price GR', 'Close Price GR', '% Deli. Qty to Traded Qty GR', 'Alpha GR', 'Beta GR', 'Dividend Value GR']",0.100000,0.150000,543.213867,0.066853,0.004469,0.004469,0.995531,0.995531,0.000000,0.000000,0.000000,24.551397,"[[891   0]
 [  4   0]]"
"['Low Price GR', 'Close Price GR', '% Deli. Qty to Traded Qty GR', 'Alpha GR', 'Beta GR', 'Dividend Value GR']",0.100000,0.200000,543.213867,0.066853,0.004469,0.004469,0.995531,0.995531,0.000000,0.000000,0.000000,24.551397,"[[891   0]
 [  4   0]]"
"['Low Price GR', 'Close Price GR', '% Deli. Qty to Traded Qty GR', 'Alpha GR', 'Beta GR', 'Dividend Value GR']",0.100000,0.250000,543.213867,0.066853,0.004469,0.004469,0.995531,0.995531,0.000000,0.000000,0.000000,24.551397,"[[891   0]
 [  4   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No.of Shares GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', '% Deli. Qty to Traded Qty GR', 'Spread High-Low GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Dividend Value GR', 'Income GR', 'Expenditure GR', 'Net Profit GR']",0.100000,0.706015,0.100000,0.057896,0.003352,0.003352,0.996648,0.996648,0.666667,0.500000,0.571429,9.156468,"[[890   1]
 [  2   2]]"
"['Low Price GR', 'Close Price GR', 'WAP GR', 'No.of Shares GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', '% Deli. Qty to Traded Qty GR', 'Spread High-Low GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Dividend Value GR']",0.100000,0.453325,0.500000,0.066853,0.004469,0.004469,0.995531,0.995531,0.000000,0.000000,0.000000,12.913501,"[[891   0]
 [  4   0]]"
"['Low Price GR', 'Close Price GR', 'WAP GR', '% Deli. Qty to Traded Qty GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Dividend Value GR']",0.100000,0.260007,1.000000,0.066853,0.004469,0.004469,0.995531,0.995531,0.000000,0.000000,0.000000,19.177439,"[[891   0]
 [  4   0]]"
"['Low Price GR', 'Close Price GR', '% Deli. Qty to Traded Qty GR', 'Alpha GR', 'Beta GR', 'Dividend Value GR']",0.100000,0.141127,2.000000,0.066853,0.004469,0.004469,0.995531,0.995531,0.000000,0.000000,0.000000,24.551397,"[[891   0]
 [  4   0]]"
"['Alpha GR', 'Beta GR', 'Dividend Value GR']",0.100000,0.000186,5.000000,0.066853,0.004469,0.004469,0.995531,0.995531,0.000000,0.000000,0.000000,47.310525,"[[891   0]
 [  4   0]]"
"['Alpha GR', 'Beta GR', 'Dividend Value GR']",0.100000,0.000186,10.000000,0.066853,0.004469,0.004469,0.995531,0.995531,0.000000,0.000000,0.000000,47.310525,"[[891   0]
 [  4   0]]"
['Beta GR'],0.100000,0.000000,100.000000,0.066853,0.004469,0.004469,0.995531,0.995531,0.000000,0.000000,0.000000,121.116899,"[[891   0]
 [  4   0]]"
