root_mean_squared_error,mean_absolute_error,mean_squared_error,rsquared_adj,units,epochs,batch_size,direction
0.01963108591338453,0.013755575876569734,0.00038537953413868455,-0.0004792797195132259,25,25,25,1.0
0.01963108591338453,0.013755575876569734,0.00038537953413868455,-0.0004792797195132259,25,50,25,1.0
0.030573559751983736,0.014774463237460438,0.0009347425559081198,-1.4266741645953371,25,75,25,0.9977777777777778
0.03224976382818519,0.014606159522602278,0.0010400472669737217,-1.7000544874852164,25,100,25,0.9988888888888889
0.025153546527099415,0.014603135436477585,0.000632700902890955,-0.6425473786950826,25,25,32,0.9966666666666667
0.04398979914389222,0.015772064278076384,0.0019351024287199805,-4.023696674490601,25,50,32,1.0
0.01963108591338453,0.013755575876569734,0.00038537953413868455,-0.0004792797195132259,25,75,32,1.0
0.024061692104797472,0.014477186670884308,0.000578965026946073,-0.503044302641527,25,100,32,0.9977777777777778
0.020042618577780953,0.01388766763389374,0.00040170655945441025,-0.04286567827165122,25,25,48,0.9988888888888889
0.022252268650540304,0.014376827472934364,0.0004951634600958188,-0.2854880397509887,25,50,48,0.9966666666666667
0.01963108591338453,0.013755575876569734,0.00038537953413868455,-0.0004792797195132259,25,75,48,1.0
0.019647651710622955,0.013776884521938164,0.0003860302177419451,-0.002168511775310966,25,100,48,0.9988888888888889
0.02277718350068044,0.014120465090901138,0.0005188000882236693,-0.3468508122635523,25,25,64,0.9966666666666667
0.04146581101068217,0.014964513658775425,0.0017194134827736107,-3.463749136627242,25,50,64,1.0
0.020438058524327476,0.013986189066266084,0.00041771423624383495,-0.08442301986754153,25,75,64,0.9988888888888889
0.03233633753566329,0.015382509870207705,0.0010456387252203469,-1.7145704065302385,25,100,64,0.9966666666666667
0.01963108591338453,0.013755575876569734,0.00038537953413868455,-0.0004792797195132259,75,25,25,1.0
0.01963108591338453,0.013755575876569734,0.00038537953413868455,-0.0004792797195132259,75,50,25,1.0
0.01963108591338453,0.013755575876569734,0.00038537953413868455,-0.0004792797195132259,75,75,25,1.0
0.01963108591338453,0.013755575876569734,0.00038537953413868455,-0.0004792797195132259,75,100,25,1.0
0.01963108591338453,0.013755575876569734,0.00038537953413868455,-0.0004792797195132259,75,25,32,1.0
0.01963108591338453,0.013755575876569734,0.00038537953413868455,-0.0004792797195132259,75,50,32,1.0
0.01963108591338453,0.013755575876569734,0.00038537953413868455,-0.0004792797195132259,75,75,32,1.0
0.01963108591338453,0.013755575876569734,0.00038537953413868455,-0.0004792797195132259,75,100,32,1.0
0.01963108591338453,0.013755575876569734,0.00038537953413868455,-0.0004792797195132259,75,25,48,1.0
0.01963108591338453,0.013755575876569734,0.00038537953413868455,-0.0004792797195132259,75,50,48,1.0
0.01963108591338453,0.013755575876569734,0.00038537953413868455,-0.0004792797195132259,75,75,48,1.0
0.01963108591338453,0.013755575876569734,0.00038537953413868455,-0.0004792797195132259,75,100,48,1.0
0.01963108591338453,0.013755575876569734,0.00038537953413868455,-0.0004792797195132259,75,25,64,1.0
0.01963108591338453,0.013755575876569734,0.00038537953413868455,-0.0004792797195132259,75,50,64,1.0
0.01963108591338453,0.013755575876569734,0.00038537953413868455,-0.0004792797195132259,75,75,64,1.0
0.01963108591338453,0.013755575876569734,0.00038537953413868455,-0.0004792797195132259,75,100,64,1.0
0.01963108591338453,0.013755575876569734,0.00038537953413868455,-0.0004792797195132259,50,25,25,1.0
0.01963108591338453,0.013755575876569734,0.00038537953413868455,-0.0004792797195132259,50,50,25,1.0
0.01963108591338453,0.013755575876569734,0.00038537953413868455,-0.0004792797195132259,50,75,25,1.0
0.01963108591338453,0.013755575876569734,0.00038537953413868455,-0.0004792797195132259,50,100,25,1.0
0.01963108591338453,0.013755575876569734,0.00038537953413868455,-0.0004792797195132259,50,25,32,1.0
0.01963108591338453,0.013755575876569734,0.00038537953413868455,-0.0004792797195132259,50,50,32,1.0
0.01963108591338453,0.013755575876569734,0.00038537953413868455,-0.0004792797195132259,50,75,32,1.0
0.019638614597326493,0.013760468946317288,0.0003856751833023252,-0.0012468110388657028,50,100,32,0.9988888888888889
