accuracy,confusion matrix,f1_score,mean_absolute_error,mean_squared_error,metric,n_neighbors,precision,recall,root_mean_squared_error,rsquared_adj,security id,threshold,weights
0.9471153846153846,"[[788   0]
 [ 44   0]]",0.0,0.052884615384615384,0.052884615384615384,euclidean,16.0,0.0,0.0,0.22996655275194997,-0.05583756345177715,532540,0.03,uniform
0.9759615384615384,"[[812   0]
 [ 20   0]]",0.0,0.02403846153846154,0.02403846153846154,euclidean,11.0,0.0,0.0,0.15504341823651058,-0.024630541871921263,532540,0.04,uniform
0.984375,"[[819   0]
 [ 13   0]]",0.0,0.015625,0.015625,euclidean,11.0,0.0,0.0,0.125,-0.015873015873015817,532540,0.05,uniform
0.6418242491657397,"[[576   3]
 [319   1]]",0.00617283950617284,0.3581757508342603,0.3581757508342603,euclidean,105.0,0.25,0.003125,0.5984778616074786,-0.5623812607944731,500325,0.005,uniform
0.7474972191323693,"[[672   0]
 [227   0]]",0.0,0.2525027808676307,0.2525027808676307,euclidean,47.0,0.0,0.0,0.5024965481151396,-0.3377976190476195,500325,0.01,uniform
0.8987764182424917,"[[808   0]
 [ 91   0]]",0.0,0.10122358175750834,0.10122358175750834,euclidean,16.0,0.0,0.0,0.3181565365625989,-0.11262376237623783,500325,0.02,uniform
0.949944382647386,"[[854   0]
 [ 45   0]]",0.0,0.05005561735261402,0.05005561735261402,euclidean,6.0,0.0,0.0,0.22373112736634126,-0.052693208430913074,500325,0.03,uniform
0.9721913236929922,"[[874   1]
 [ 24   0]]",0.0,0.027808676307007785,0.027808676307007785,euclidean,4.0,0.0,0.0,0.1667593364912675,-0.07023809523809477,500325,0.04,uniform
0.985539488320356,"[[886   0]
 [ 13   0]]",0.0,0.014460511679644048,0.014460511679644048,euclidean,2.0,0.0,0.0,0.12025186767632363,-0.014672686230247978,500325,0.05,uniform
0.6002227171492205,"[[526  18]
 [341  13]]",0.06753246753246754,0.3997772828507795,0.3997772828507795,manhattan,72.0,0.41935483870967744,0.03672316384180791,0.6322794341513723,-0.674050764373546,500112,0.005,uniform
0.7048997772828508,"[[633   4]
 [261   0]]",0.0,0.2951002227171492,0.2951002227171492,euclidean,36.0,0.0,0.0,0.543231279214617,-0.43133822936778565,500112,0.01,uniform
0.8474387527839644,"[[761   1]
 [136   0]]",0.0,0.15256124721603564,0.15256124721603564,euclidean,19.0,0.0,0.0,0.39059089494768773,-0.1871429674231897,500112,0.02,uniform
0.9175946547884187,"[[824   0]
 [ 74   0]]",0.0,0.08240534521158129,0.08240534521158129,euclidean,21.0,0.0,0.0,0.2870633122006037,-0.0898058252427183,500112,0.03,uniform
0.9543429844097996,"[[857   0]
 [ 41   0]]",0.0,0.045657015590200446,0.045657015590200446,euclidean,11.0,0.0,0.0,0.2136750233185911,-0.047841306884480295,500112,0.04,uniform
0.9766146993318485,"[[877   0]
 [ 21   0]]",0.0,0.02338530066815145,0.02338530066815145,euclidean,4.0,0.0,0.0,0.15292253159083996,-0.02394526795895091,500112,0.05,uniform
0.6822742474916388,"[[609   7]
 [278   3]]",0.020618556701030927,0.3177257525083612,0.3177257525083612,euclidean,98.0,0.3,0.010676156583629894,0.5636716708407131,-0.47689721310717714,500180,0.005,distance
0.8049052396878483,"[[722   0]
 [175   0]]",0.0,0.19509476031215162,0.19509476031215162,euclidean,31.0,0.0,0.0,0.44169532520975546,-0.24238227146814406,500180,0.01,uniform
0.9253065774804905,"[[830   0]
 [ 67   0]]",0.0,0.07469342251950947,0.07469342251950947,euclidean,20.0,0.0,0.0,0.2733009742381272,-0.08072289156626522,500180,0.02,uniform
0.9609810479375697,"[[862   0]
 [ 35   0]]",0.0,0.03901895206243032,0.03901895206243032,euclidean,6.0,0.0,0.0,0.19753215450257794,-0.04060324825986039,500180,0.03,uniform
0.9788182831661093,"[[878   0]
 [ 19   0]]",0.0,0.021181716833890748,0.021181716833890748,euclidean,2.0,0.0,0.0,0.14553939959299939,-0.021640091116173155,500180,0.04,uniform
0.987736900780379,"[[886   0]
 [ 11   0]]",0.0,0.012263099219620958,0.012263099219620958,euclidean,2.0,0.0,0.0,0.11073887853694817,-0.012415349887133553,500180,0.05,uniform
0.6785714285714286,"[[608   0]
 [288   0]]",0.0,0.32142857142857145,0.32142857142857145,euclidean,91.0,0.0,0.0,0.5669467095138409,-0.4736842105263157,507685,0.005,uniform
0.7845982142857143,"[[703   0]
 [193   0]]",0.0,0.21540178571428573,0.21540178571428573,euclidean,41.0,0.0,0.0,0.4641139792273938,-0.27453769559032715,507685,0.01,uniform
0.8950892857142857,"[[802   0]
 [ 94   0]]",0.0,0.10491071428571429,0.10491071428571429,euclidean,14.0,0.0,0.0,0.3238992347717331,-0.11720698254364081,507685,0.02,distance
0.9441964285714286,"[[846   0]
 [ 50   0]]",0.0,0.05580357142857143,0.05580357142857143,euclidean,5.0,0.0,0.0,0.236227795630767,-0.05910165484633567,507685,0.03,uniform
0.9720982142857143,"[[871   0]
 [ 25   0]]",0.0,0.027901785714285716,0.027901785714285716,euclidean,5.0,0.0,0.0,0.16703827619526523,-0.028702640642939592,507685,0.04,uniform
0.984375,"[[882   0]
 [ 14   0]]",0.0,0.015625,0.015625,euclidean,2.0,0.0,0.0,0.125,-0.015873015873015817,507685,0.05,uniform
