features,threshold,pvalue,fvalue,root_mean_squared_error,mean_absolute_error,mean_squared_error,confidence,accuracy,precision,recall,f1_score,f-value,confusion matrix
"['High Price GR', 'Close Price GR', 'WAP GR', 'No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', 'Spread High-Low GR', 'Alpha GR', 'Beta GR', 'Income GR', 'Expenditure GR', 'Net Profit GR']",0.090000,0.282019,0.500000,0.047167,0.002225,0.002225,0.997775,0.997775,0.000000,0.000000,0.000000,32.923211,"[[897   0]
 [  2   0]]"
"['High Price GR', 'Close Price GR', 'WAP GR', 'No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', 'Spread High-Low GR', 'Alpha GR', 'Beta GR', 'Income GR', 'Expenditure GR', 'Net Profit GR']",0.090000,0.282019,1.000000,0.047167,0.002225,0.002225,0.997775,0.997775,0.000000,0.000000,0.000000,32.923211,"[[897   0]
 [  2   0]]"
"['High Price GR', 'Close Price GR', 'WAP GR', 'No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', 'Spread High-Low GR', 'Alpha GR', 'Beta GR', 'Expenditure GR']",0.090000,0.147132,2.000000,0.047167,0.002225,0.002225,0.997775,0.997775,0.000000,0.000000,0.000000,38.898996,"[[897   0]
 [  2   0]]"
"['High Price GR', 'No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', 'Spread High-Low GR', 'Beta GR']",0.090000,0.019404,5.000000,0.047167,0.002225,0.002225,0.997775,0.997775,0.000000,0.000000,0.000000,57.479957,"[[897   0]
 [  2   0]]"
"['No. of Trades GR', 'Beta GR']",0.090000,0.000000,10.000000,0.047167,0.002225,0.002225,0.997775,0.997775,0.000000,0.000000,0.000000,144.214846,"[[897   0]
 [  2   0]]"
"['No. of Trades GR', 'Beta GR']",0.090000,0.000000,100.000000,0.047167,0.002225,0.002225,0.997775,0.997775,0.000000,0.000000,0.000000,144.214846,"[[897   0]
 [  2   0]]"
"['High Price GR', 'Close Price GR', 'No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', 'Spread High-Low GR', 'Alpha GR', 'Beta GR', 'Expenditure GR']",0.100000,0.050000,196.002001,0.033352,0.001112,0.001112,0.998888,0.998888,0.000000,0.000000,0.000000,52.053278,"[[898   0]
 [  1   0]]"
"['High Price GR', 'Close Price GR', 'WAP GR', 'No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', 'Spread High-Low GR', 'Alpha GR', 'Beta GR', 'Expenditure GR', 'Net Profit GR']",0.100000,0.100000,196.002001,0.033352,0.001112,0.001112,0.998888,0.998888,0.000000,0.000000,0.000000,45.241237,"[[898   0]
 [  1   0]]"
"['High Price GR', 'Close Price GR', 'WAP GR', 'No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', 'Spread High-Low GR', 'Alpha GR', 'Beta GR', 'Expenditure GR', 'Net Profit GR']",0.100000,0.150000,196.002001,0.033352,0.001112,0.001112,0.998888,0.998888,0.000000,0.000000,0.000000,45.241237,"[[898   0]
 [  1   0]]"
"['High Price GR', 'Close Price GR', 'WAP GR', 'No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', 'Spread High-Low GR', 'Alpha GR', 'Beta GR', 'Income GR', 'Expenditure GR', 'Net Profit GR']",0.100000,0.200000,196.002001,0.033352,0.001112,0.001112,0.998888,0.998888,0.000000,0.000000,0.000000,41.454329,"[[898   0]
 [  1   0]]"
"['High Price GR', 'Close Price GR', 'WAP GR', 'No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', 'Spread High-Low GR', 'Alpha GR', 'Beta GR', 'Income GR', 'Expenditure GR', 'Net Profit GR']",0.100000,0.250000,196.002001,0.033352,0.001112,0.001112,0.998888,0.998888,0.000000,0.000000,0.000000,41.454329,"[[898   0]
 [  1   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', '% Deli. Qty to Traded Qty GR', 'Spread High-Low GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Dividend Value GR', 'Income GR', 'Expenditure GR', 'Net Profit GR']",0.100000,0.744495,0.100000,0.033352,0.001112,0.001112,0.998888,0.998888,0.000000,0.000000,0.000000,29.275227,"[[898   0]
 [  1   0]]"
"['High Price GR', 'Close Price GR', 'WAP GR', 'No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', '% Deli. Qty to Traded Qty GR', 'Spread High-Low GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Dividend Value GR', 'Income GR', 'Expenditure GR', 'Net Profit GR']",0.100000,0.437337,0.500000,0.033352,0.001112,0.001112,0.998888,0.998888,0.000000,0.000000,0.000000,33.173342,"[[898   0]
 [  1   0]]"
"['High Price GR', 'Close Price GR', 'WAP GR', 'No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', 'Spread High-Low GR', 'Alpha GR', 'Beta GR', 'Dividend Value GR', 'Income GR', 'Expenditure GR', 'Net Profit GR']",0.100000,0.252674,1.000000,0.033352,0.001112,0.001112,0.998888,0.998888,0.000000,0.000000,0.000000,38.304561,"[[898   0]
 [  1   0]]"
"['High Price GR', 'Close Price GR', 'WAP GR', 'No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', 'Spread High-Low GR', 'Alpha GR', 'Beta GR', 'Expenditure GR', 'Net Profit GR']",0.100000,0.098249,2.000000,0.033352,0.001112,0.001112,0.998888,0.998888,0.000000,0.000000,0.000000,45.241237,"[[898   0]
 [  1   0]]"
"['High Price GR', 'No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', 'Spread High-Low GR', 'Alpha GR', 'Beta GR']",0.100000,0.017291,5.000000,0.033352,0.001112,0.001112,0.998888,0.998888,0.000000,0.000000,0.000000,64.932442,"[[898   0]
 [  1   0]]"
"['No.of Shares GR', 'No. of Trades GR', 'Beta GR']",0.100000,0.001106,10.000000,0.033352,0.001112,0.001112,0.998888,0.998888,0.000000,0.000000,0.000000,121.188947,"[[898   0]
 [  1   0]]"
"['No. of Trades GR', 'Beta GR']",0.100000,0.000000,100.000000,0.033352,0.001112,0.001112,0.998888,0.998888,0.000000,0.000000,0.000000,177.895622,"[[898   0]
 [  1   0]]"
