root_mean_squared_error,mean_absolute_error,mean_squared_error,rsquared_adj,units,epochs,batch_size,direction
0.29269090630280314,0.02746877682768795,0.0856679666323563,-0.0010223946402687645,25,25,25,1.0
0.293203882305612,0.028601114640363468,0.08596851659908318,-0.004534293652569632,25,50,25,0.9922048997772829
0.29269090630280314,0.02746877682768795,0.0856679666323563,-0.0010223946402687645,25,75,25,1.0
0.26264746824191776,0.02649954845296376,0.0689836925738892,0.1939318295274992,25,100,25,0.9988864142538976
0.2926923331327804,0.027500622097554574,0.0856688018747105,-0.0010321543711737657,25,25,32,0.9988864142538976
0.3113709756802377,0.030903318854929883,0.09695188449606318,-0.13287394808411723,25,50,32,0.9988864142538976
0.2927110000460624,0.02756122614119835,0.08567972954796593,-0.0011598432387867064,25,75,32,0.9988864142538976
0.29293262913753587,0.028120722130050218,0.08580952521342913,-0.0026764937788128496,25,100,32,0.9988864142538976
0.29269090630280314,0.02746877682768795,0.0856679666323563,-0.0010223946402687645,25,25,48,1.0
0.2699869925606331,0.026708168194948173,0.07289297615193534,0.1482522066479527,25,50,48,1.0
0.3245139766227992,0.032096806625838296,0.10530932102354265,-0.23052983341280875,25,75,48,0.9955456570155902
0.2818111210464241,0.02713237130937877,0.07941750794544229,0.07201364634837737,25,100,48,0.9988864142538976
0.29271437921993865,0.027607001118998227,0.08568170780211407,-0.0011829589584939626,25,25,64,0.9955456570155902
0.29269124004469194,0.027464241030010966,0.08566816199889947,-0.0010246774805480197,25,50,64,0.9988864142538976
0.2927104571749657,0.027589876614948165,0.08567941173957742,-0.0011561296766864348,25,75,64,0.9955456570155902
0.29269232127989425,0.027492274878224587,0.08566879493621282,-0.0010320732954596235,25,100,64,0.9977728285077951
0.29269090630280314,0.02746877682768795,0.0856679666323563,-0.0010223946402687645,75,25,25,1.0
0.29269090630280314,0.02746877682768795,0.0856679666323563,-0.0010223946402687645,75,50,25,1.0
0.29269090630280314,0.02746877682768795,0.0856679666323563,-0.0010223946402687645,75,75,25,1.0
0.29269090630280314,0.02746877682768795,0.0856679666323563,-0.0010223946402687645,75,100,25,1.0
0.29269090630280314,0.02746877682768795,0.0856679666323563,-0.0010223946402687645,75,25,32,1.0
0.29269090630280314,0.02746877682768795,0.0856679666323563,-0.0010223946402687645,75,50,32,1.0
0.29269090630280314,0.02746877682768795,0.0856679666323563,-0.0010223946402687645,75,75,32,1.0
0.29269090630280314,0.02746877682768795,0.0856679666323563,-0.0010223946402687645,75,100,32,1.0
0.29269090630280314,0.02746877682768795,0.0856679666323563,-0.0010223946402687645,75,25,48,1.0
0.29269090630280314,0.02746877682768795,0.0856679666323563,-0.0010223946402687645,75,50,48,1.0
0.29269090630280314,0.02746877682768795,0.0856679666323563,-0.0010223946402687645,75,75,48,1.0
0.29269090630280314,0.02746877682768795,0.0856679666323563,-0.0010223946402687645,75,100,48,1.0
0.29269090630280314,0.02746877682768795,0.0856679666323563,-0.0010223946402687645,75,25,64,1.0
0.29269090630280314,0.02746877682768795,0.0856679666323563,-0.0010223946402687645,75,50,64,1.0
0.29269090630280314,0.02746877682768795,0.0856679666323563,-0.0010223946402687645,75,75,64,1.0
0.29269090630280314,0.02746877682768795,0.0856679666323563,-0.0010223946402687645,75,100,64,1.0
0.29269090630280314,0.02746877682768795,0.0856679666323563,-0.0010223946402687645,50,25,25,1.0
0.29269090630280314,0.02746877682768795,0.0856679666323563,-0.0010223946402687645,50,50,25,1.0
0.29269090630280314,0.02746877682768795,0.0856679666323563,-0.0010223946402687645,50,75,25,1.0
0.29269090630280314,0.02746877682768795,0.0856679666323563,-0.0010223946402687645,50,100,25,1.0
0.29269378170098775,0.02750493860631209,0.08566964984642547,-0.001042062843500835,50,25,32,1.0
0.29269090630280314,0.02746877682768795,0.0856679666323563,-0.0010223946402687645,50,50,32,1.0
0.29269090630280314,0.02746877682768795,0.0856679666323563,-0.0010223946402687645,50,75,32,1.0
0.29269090630280314,0.02746877682768795,0.0856679666323563,-0.0010223946402687645,50,100,32,1.0
0.29269090630280314,0.02746877682768795,0.0856679666323563,-0.0010223946402687645,50,25,48,1.0
0.29269090630280314,0.02746877682768795,0.0856679666323563,-0.0010223946402687645,50,50,48,1.0
0.29269090630280314,0.02746877682768795,0.0856679666323563,-0.0010223946402687645,50,75,48,1.0
0.29270728796388906,0.027577043116672223,0.08567755642717509,-0.0011344505200914234,50,100,48,0.9966592427616926
0.29269090630280314,0.02746877682768795,0.0856679666323563,-0.0010223946402687645,50,25,64,1.0
0.29269090630280314,0.02746877682768795,0.0856679666323563,-0.0010223946402687645,50,50,64,1.0
0.29269090630280314,0.02746877682768795,0.0856679666323563,-0.0010223946402687645,50,75,64,1.0
0.29269090630280314,0.02746877682768795,0.0856679666323563,-0.0010223946402687645,50,100,64,1.0
0.29269090630280314,0.02746877682768795,0.0856679666323563,-0.0010223946402687645,100,25,25,1.0
0.29269090630280314,0.02746877682768795,0.0856679666323563,-0.0010223946402687645,100,50,25,1.0
0.29269090630280314,0.02746877682768795,0.0856679666323563,-0.0010223946402687645,100,75,25,1.0
0.29269090630280314,0.02746877682768795,0.0856679666323563,-0.0010223946402687645,100,100,25,1.0
0.29269090630280314,0.02746877682768795,0.0856679666323563,-0.0010223946402687645,100,25,32,1.0
0.29269090630280314,0.02746877682768795,0.0856679666323563,-0.0010223946402687645,100,50,32,1.0
0.29269090630280314,0.02746877682768795,0.0856679666323563,-0.0010223946402687645,100,75,32,1.0
0.29269090630280314,0.02746877682768795,0.0856679666323563,-0.0010223946402687645,100,100,32,1.0
0.29269090630280314,0.02746877682768795,0.0856679666323563,-0.0010223946402687645,100,25,48,1.0
0.29269090630280314,0.02746877682768795,0.0856679666323563,-0.0010223946402687645,100,50,48,1.0
0.29269090630280314,0.02746877682768795,0.0856679666323563,-0.0010223946402687645,100,75,48,1.0
0.29269090630280314,0.02746877682768795,0.0856679666323563,-0.0010223946402687645,100,100,48,1.0
0.29269090630280314,0.02746877682768795,0.0856679666323563,-0.0010223946402687645,100,25,64,1.0
0.29269090630280314,0.02746877682768795,0.0856679666323563,-0.0010223946402687645,100,50,64,1.0
0.29269090630280314,0.02746877682768795,0.0856679666323563,-0.0010223946402687645,100,75,64,1.0
0.29269090630280314,0.02746877682768795,0.0856679666323563,-0.0010223946402687645,100,100,64,1.0
