accuracy,precision,recall,f1_score,confusion matrix,root_mean_squared_error,mean_absolute_error,mean_squared_error,rsquared_adj,threshold,batch_size,epochs,units
0.7533333333333333,0.3333333333333333,0.004524886877828055,0.00892857142857143,"[[677   2]
 [220   1]]",0.496655480858378,0.24666666666666667,0.24666666666666667,-0.33147628599417556,0.01,25,25,25
0.8955555555555555,0.0,0.0,0.0,"[[806   0]
 [ 94   0]]",0.3231786571610886,0.10444444444444445,0.10444444444444445,-0.11662531017369737,0.02,25,25,25
0.9577777777777777,0.0,0.0,0.0,"[[862   0]
 [ 38   0]]",0.20548046676563256,0.042222222222222223,0.042222222222222223,-0.044083526682134444,0.03,25,25,25
0.9777777777777777,0.0,0.0,0.0,"[[880   0]
 [ 20   0]]",0.14907119849998599,0.022222222222222223,0.022222222222222223,-0.022727272727272707,0.04,25,25,25
0.75,0.0,0.0,0.0,"[[675   4]
 [221   0]]",0.5,0.25,0.25,-0.3494692087778808,0.01,25,50,25
0.8933333333333333,0.0,0.0,0.0,"[[804   2]
 [ 94   0]]",0.32659863237109044,0.10666666666666667,0.10666666666666667,-0.14038329549654205,0.02,25,50,25
0.9566666666666667,0.0,0.0,0.0,"[[861   1]
 [ 38   0]]",0.20816659994661327,0.043333333333333335,0.043333333333333335,-0.0715594089632432,0.03,25,50,25
0.9777777777777777,0.0,0.0,0.0,"[[880   0]
 [ 20   0]]",0.14907119849998599,0.022222222222222223,0.022222222222222223,-0.022727272727272707,0.04,25,50,25
0.7433333333333333,0.25,0.02262443438914027,0.041493775933609964,"[[664  15]
 [216   5]]",0.5066228051190221,0.25666666666666665,0.25666666666666665,-0.3854550543452908,0.01,25,75,25
0.8944444444444445,0.0,0.0,0.0,"[[805   1]
 [ 94   0]]",0.32489314482696546,0.10555555555555556,0.10555555555555556,-0.12850430283511982,0.02,25,75,25
0.9533333333333334,0.0,0.0,0.0,"[[858   4]
 [ 38   0]]",0.21602468994692867,0.04666666666666667,0.04666666666666667,-0.15398705580656968,0.03,25,75,25
0.9777777777777777,0.0,0.0,0.0,"[[880   0]
 [ 20   0]]",0.14907119849998599,0.022222222222222223,0.022222222222222223,-0.022727272727272707,0.04,25,75,25
0.7411111111111112,0.125,0.00904977375565611,0.01687763713080169,"[[665  14]
 [219   2]]",0.5088112507491249,0.2588888888888889,0.2588888888888889,-0.39745033620109416,0.01,25,100,25
0.8922222222222222,0.2,0.010638297872340425,0.020202020202020204,"[[802   4]
 [ 93   1]]",0.32829526005987014,0.10777777777777778,0.10777777777777778,-0.1522622881579645,0.02,25,100,25
0.9522222222222222,0.0,0.0,0.0,"[[857   5]
 [ 38   0]]",0.21858128414340003,0.04777777777777778,0.04777777777777778,-0.18146293808767844,0.03,25,100,25
0.9777777777777777,0.0,0.0,0.0,"[[880   0]
 [ 20   0]]",0.14907119849998599,0.022222222222222223,0.022222222222222223,-0.022727272727272707,0.04,25,100,25
0.7466666666666667,0.18181818181818182,0.00904977375565611,0.017241379310344827,"[[670   9]
 [219   2]]",0.5033222956847166,0.25333333333333335,0.25333333333333335,-0.3674621315615858,0.01,32,25,25
0.8933333333333333,0.0,0.0,0.0,"[[804   2]
 [ 94   0]]",0.32659863237109044,0.10666666666666667,0.10666666666666667,-0.14038329549654205,0.02,32,25,25
0.9577777777777777,0.0,0.0,0.0,"[[862   0]
 [ 38   0]]",0.20548046676563256,0.042222222222222223,0.042222222222222223,-0.044083526682134444,0.03,32,25,25
0.9777777777777777,0.0,0.0,0.0,"[[880   0]
 [ 20   0]]",0.14907119849998599,0.022222222222222223,0.022222222222222223,-0.022727272727272707,0.04,32,25,25
0.7444444444444445,0.0,0.0,0.0,"[[670   9]
 [221   0]]",0.5055250296034367,0.25555555555555554,0.25555555555555554,-0.37945741341738914,0.01,32,50,25
0.8944444444444445,0.0,0.0,0.0,"[[805   1]
 [ 94   0]]",0.32489314482696546,0.10555555555555556,0.10555555555555556,-0.12850430283511982,0.02,32,50,25
0.9577777777777777,0.0,0.0,0.0,"[[862   0]
 [ 38   0]]",0.20548046676563256,0.042222222222222223,0.042222222222222223,-0.044083526682134444,0.03,32,50,25
0.9766666666666667,0.0,0.0,0.0,"[[879   1]
 [ 20   0]]",0.15275252316519466,0.023333333333333334,0.023333333333333334,-0.07386363636363624,0.04,32,50,25
