features,threshold,pvalue,fvalue,root_mean_squared_error,mean_absolute_error,mean_squared_error,confidence,accuracy,precision,recall,f1_score,f-value,confusion matrix
"['High Price GR', 'WAP GR', 'No. of Trades GR', '% Deli. Qty to Traded Qty GR', 'Income GR', 'Net Profit GR']",0.030000,0.250000,11.174514,0.205480,0.042222,0.042222,0.957778,0.957778,0.000000,0.000000,0.000000,6.316717,"[[862   0]
 [ 38   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No.of Shares GR', 'No. of Trades GR', 'Deliverable Quantity GR', '% Deli. Qty to Traded Qty GR', 'Spread High-Low GR', 'Spread Close-Open GR', 'Beta GR', 'Revenue GR', 'Income GR', 'Expenditure GR', 'Net Profit GR']",0.030000,0.731028,0.100000,0.205480,0.042222,0.042222,0.957778,0.957778,0.000000,0.000000,0.000000,3.295095,"[[862   0]
 [ 38   0]]"
"['Open Price GR', 'High Price GR', 'WAP GR', 'No. of Trades GR', '% Deli. Qty to Traded Qty GR', 'Spread High-Low GR', 'Revenue GR', 'Income GR', 'Expenditure GR', 'Net Profit GR']",0.030000,0.408535,0.500000,0.205480,0.042222,0.042222,0.957778,0.957778,0.000000,0.000000,0.000000,4.053925,"[[862   0]
 [ 38   0]]"
"['High Price GR', 'WAP GR', 'No. of Trades GR', '% Deli. Qty to Traded Qty GR', 'Revenue GR', 'Income GR', 'Expenditure GR', 'Net Profit GR']",0.030000,0.316651,1.000000,0.205480,0.042222,0.042222,0.957778,0.957778,0.000000,0.000000,0.000000,4.954682,"[[862   0]
 [ 38   0]]"
"['No. of Trades GR', 'Net Profit GR']",0.030000,0.090426,2.000000,0.205480,0.042222,0.042222,0.957778,0.957778,0.000000,0.000000,0.000000,14.129659,"[[862   0]
 [ 38   0]]"
['No. of Trades GR'],0.030000,0.000839,5.000000,0.205480,0.042222,0.042222,0.957778,0.957778,0.000000,0.000000,0.000000,23.303231,"[[862   0]
 [ 38   0]]"
['No. of Trades GR'],0.030000,0.000839,10.000000,0.205480,0.042222,0.042222,0.957778,0.957778,0.000000,0.000000,0.000000,23.303231,"[[862   0]
 [ 38   0]]"
[],0.030000,,100.000000,,,,,,,,,,
"['Revenue GR', 'Expenditure GR', 'Net Profit GR']",0.040000,0.050000,13.343915,0.149071,0.022222,0.022222,0.977778,0.977778,0.000000,0.000000,0.000000,4.346100,"[[880   0]
 [ 20   0]]"
"['Revenue GR', 'Expenditure GR', 'Net Profit GR']",0.040000,0.100000,13.343915,0.149071,0.022222,0.022222,0.977778,0.977778,0.000000,0.000000,0.000000,4.346100,"[[880   0]
 [ 20   0]]"
"['Revenue GR', 'Expenditure GR', 'Net Profit GR']",0.040000,0.150000,13.343915,0.149071,0.022222,0.022222,0.977778,0.977778,0.000000,0.000000,0.000000,4.346100,"[[880   0]
 [ 20   0]]"
"['Open Price GR', 'Revenue GR', 'Income GR', 'Expenditure GR', 'Net Profit GR']",0.040000,0.200000,13.343915,0.149071,0.022222,0.022222,0.977778,0.977778,0.000000,0.000000,0.000000,2.811104,"[[880   0]
 [ 20   0]]"
"['Open Price GR', 'Revenue GR', 'Income GR', 'Expenditure GR', 'Net Profit GR']",0.040000,0.250000,13.343915,0.149071,0.022222,0.022222,0.977778,0.977778,0.000000,0.000000,0.000000,2.811104,"[[880   0]
 [ 20   0]]"
"['Open Price GR', 'High Price GR', 'Close Price GR', 'No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', 'Spread High-Low GR', 'Beta GR', 'Revenue GR', 'Dividend Value GR', 'Income GR', 'Expenditure GR', 'Net Profit GR']",0.040000,0.680672,0.100000,0.149071,0.022222,0.022222,0.977778,0.977778,0.000000,0.000000,0.000000,1.435756,"[[880   0]
 [ 20   0]]"
"['Open Price GR', 'High Price GR', 'Close Price GR', 'No.of Shares GR', 'Total Turnover (Rs.) GR', 'Spread High-Low GR', 'Beta GR', 'Revenue GR', 'Income GR', 'Expenditure GR', 'Net Profit GR']",0.040000,0.468916,0.500000,0.149071,0.022222,0.022222,0.977778,0.977778,0.000000,0.000000,0.000000,1.726717,"[[880   0]
 [ 20   0]]"
"['Open Price GR', 'Revenue GR', 'Income GR', 'Expenditure GR', 'Net Profit GR']",0.040000,0.187585,1.000000,0.149071,0.022222,0.022222,0.977778,0.977778,0.000000,0.000000,0.000000,2.811104,"[[880   0]
 [ 20   0]]"
"['Revenue GR', 'Expenditure GR', 'Net Profit GR']",0.040000,0.002993,2.000000,0.149071,0.022222,0.022222,0.977778,0.977778,0.000000,0.000000,0.000000,4.346100,"[[880   0]
 [ 20   0]]"
"['Revenue GR', 'Expenditure GR', 'Net Profit GR']",0.040000,0.002993,5.000000,0.149071,0.022222,0.022222,0.977778,0.977778,0.000000,0.000000,0.000000,4.346100,"[[880   0]
 [ 20   0]]"
['Net Profit GR'],0.040000,0.000264,10.000000,0.149071,0.022222,0.022222,0.977778,0.977778,0.000000,0.000000,0.000000,11.472859,"[[880   0]
 [ 20   0]]"
[],0.040000,,100.000000,,,,,,,,,,
"['Revenue GR', 'Expenditure GR', 'Net Profit GR']",0.050000,0.050000,7.778798,0.115470,0.013333,0.013333,0.986667,0.986667,0.000000,0.000000,0.000000,4.061488,"[[888   0]
 [ 12   0]]"
"['Open Price GR', 'High Price GR', 'Revenue GR', 'Expenditure GR', 'Net Profit GR']",0.050000,0.100000,7.778798,0.115470,0.013333,0.013333,0.986667,0.986667,0.000000,0.000000,0.000000,3.035794,"[[888   0]
 [ 12   0]]"
"['Open Price GR', 'High Price GR', 'Revenue GR', 'Expenditure GR', 'Net Profit GR']",0.050000,0.150000,7.778798,0.115470,0.013333,0.013333,0.986667,0.986667,0.000000,0.000000,0.000000,3.035794,"[[888   0]
 [ 12   0]]"
"['Open Price GR', 'High Price GR', 'WAP GR', 'Revenue GR', 'Expenditure GR', 'Net Profit GR']",0.050000,0.200000,7.778798,0.115470,0.013333,0.013333,0.986667,0.986667,0.000000,0.000000,0.000000,2.566290,"[[888   0]
 [ 12   0]]"
"['Open Price GR', 'High Price GR', 'WAP GR', 'Revenue GR', 'Expenditure GR', 'Net Profit GR']",0.050000,0.250000,7.778798,0.115470,0.013333,0.013333,0.986667,0.986667,0.000000,0.000000,0.000000,2.566290,"[[888   0]
 [ 12   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'WAP GR', 'No.of Shares GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', '% Deli. Qty to Traded Qty GR', 'Spread High-Low GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Dividend Value GR', 'Income GR', 'Expenditure GR', 'Net Profit GR']",0.050000,0.714326,0.100000,0.115470,0.013333,0.013333,0.986667,0.986667,0.000000,0.000000,0.000000,1.261075,"[[888   0]
 [ 12   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'WAP GR', 'No.of Shares GR', 'Total Turnover (Rs.) GR', 'Spread High-Low GR', 'Beta GR', 'Revenue GR', 'Income GR', 'Expenditure GR', 'Net Profit GR']",0.050000,0.439830,0.500000,0.115470,0.013333,0.013333,0.986667,0.986667,0.000000,0.000000,0.000000,1.419170,"[[888   0]
 [ 12   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'WAP GR', 'Revenue GR', 'Income GR', 'Expenditure GR', 'Net Profit GR']",0.050000,0.311009,1.000000,0.115470,0.013333,0.013333,0.986667,0.986667,0.000000,0.000000,0.000000,1.958648,"[[888   0]
 [ 12   0]]"
"['Open Price GR', 'High Price GR', 'Revenue GR', 'Expenditure GR', 'Net Profit GR']",0.050000,0.092634,2.000000,0.115470,0.013333,0.013333,0.986667,0.986667,0.000000,0.000000,0.000000,3.035794,"[[888   0]
 [ 12   0]]"
['Net Profit GR'],0.050000,0.005320,5.000000,0.115470,0.013333,0.013333,0.986667,0.986667,0.000000,0.000000,0.000000,8.296984,"[[888   0]
 [ 12   0]]"
[],0.050000,,10.000000,,,,,,,,,,
[],0.050000,,100.000000,,,,,,,,,,
"['Open Price GR', 'High Price GR', 'Expenditure GR', 'Net Profit GR']",0.060000,0.050000,7.013375,0.094281,0.008889,0.008889,0.991111,0.991111,0.000000,0.000000,0.000000,3.691391,"[[892   0]
 [  8   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'WAP GR', 'Expenditure GR', 'Net Profit GR']",0.060000,0.100000,7.013375,0.094281,0.008889,0.008889,0.991111,0.991111,0.000000,0.000000,0.000000,2.818460,"[[892   0]
 [  8   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'WAP GR', 'Revenue GR', 'Expenditure GR', 'Net Profit GR']",0.060000,0.150000,7.013375,0.094281,0.008889,0.008889,0.991111,0.991111,0.000000,0.000000,0.000000,3.683952,"[[892   0]
 [  8   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'WAP GR', 'Revenue GR', 'Expenditure GR', 'Net Profit GR']",0.060000,0.200000,7.013375,0.094281,0.008889,0.008889,0.991111,0.991111,0.000000,0.000000,0.000000,3.683952,"[[892   0]
 [  8   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'WAP GR', 'Revenue GR', 'Dividend Value GR', 'Expenditure GR', 'Net Profit GR']",0.060000,0.250000,7.013375,0.094281,0.008889,0.008889,0.991111,0.991111,0.000000,0.000000,0.000000,3.640941,"[[892   0]
 [  8   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No.of Shares GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', '% Deli. Qty to Traded Qty GR', 'Spread High-Low GR', 'Beta GR', 'Revenue GR', 'Dividend Value GR', 'Income GR', 'Expenditure GR', 'Net Profit GR']",0.060000,0.716208,0.100000,0.094281,0.008889,0.008889,0.991111,0.991111,0.000000,0.000000,0.000000,1.899000,"[[892   0]
 [  8   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Spread High-Low GR', 'Revenue GR', 'Dividend Value GR', 'Income GR', 'Expenditure GR', 'Net Profit GR']",0.060000,0.458493,0.500000,0.094281,0.008889,0.008889,0.991111,0.991111,0.000000,0.000000,0.000000,2.717145,"[[892   0]
 [  8   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Revenue GR', 'Dividend Value GR', 'Expenditure GR', 'Net Profit GR']",0.060000,0.301230,1.000000,0.094281,0.008889,0.008889,0.991111,0.991111,0.000000,0.000000,0.000000,3.277102,"[[892   0]
 [  8   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'WAP GR', 'Revenue GR', 'Expenditure GR', 'Net Profit GR']",0.060000,0.122914,2.000000,0.094281,0.008889,0.008889,0.991111,0.991111,0.000000,0.000000,0.000000,3.683952,"[[892   0]
 [  8   0]]"
"['High Price GR', 'Net Profit GR']",0.060000,0.023945,5.000000,0.094281,0.008889,0.008889,0.991111,0.991111,0.000000,0.000000,0.000000,4.356120,"[[892   0]
 [  8   0]]"
[],0.060000,,10.000000,,,,,,,,,,
[],0.060000,,100.000000,,,,,,,,,,
"['High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR']",0.070000,0.050000,17.122316,0.066667,0.004444,0.004444,0.995556,0.995556,0.000000,0.000000,0.000000,2.550488,"[[896   0]
 [  4   0]]"
"['High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Net Profit GR']",0.070000,0.100000,17.122316,0.066667,0.004444,0.004444,0.995556,0.995556,0.000000,0.000000,0.000000,2.048404,"[[896   0]
 [  4   0]]"
"['High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Expenditure GR', 'Net Profit GR']",0.070000,0.150000,17.122316,0.066667,0.004444,0.004444,0.995556,0.995556,0.000000,0.000000,0.000000,1.706607,"[[896   0]
 [  4   0]]"
"['High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Expenditure GR', 'Net Profit GR']",0.070000,0.200000,17.122316,0.066667,0.004444,0.004444,0.995556,0.995556,0.000000,0.000000,0.000000,1.706607,"[[896   0]
 [  4   0]]"
"['High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Expenditure GR', 'Net Profit GR']",0.070000,0.250000,17.122316,0.066667,0.004444,0.004444,0.995556,0.995556,0.000000,0.000000,0.000000,1.706607,"[[896   0]
 [  4   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', '% Deli. Qty to Traded Qty GR', 'Spread High-Low GR', 'Revenue GR', 'Dividend Value GR', 'Income GR', 'Expenditure GR', 'Net Profit GR']",0.070000,0.734593,0.100000,0.066667,0.004444,0.004444,0.995556,0.995556,0.000000,0.000000,0.000000,1.310727,"[[896   0]
 [  4   0]]"
"['High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Revenue GR', 'Expenditure GR', 'Net Profit GR']",0.070000,0.356897,0.500000,0.066667,0.004444,0.004444,0.995556,0.995556,0.000000,0.000000,0.000000,2.516131,"[[896   0]
 [  4   0]]"
"['High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Expenditure GR', 'Net Profit GR']",0.070000,0.111148,1.000000,0.066667,0.004444,0.004444,0.995556,0.995556,0.000000,0.000000,0.000000,1.706607,"[[896   0]
 [  4   0]]"
"['High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Expenditure GR', 'Net Profit GR']",0.070000,0.111148,2.000000,0.066667,0.004444,0.004444,0.995556,0.995556,0.000000,0.000000,0.000000,1.706607,"[[896   0]
 [  4   0]]"
"['High Price GR', 'Close Price GR', 'WAP GR']",0.070000,0.001568,5.000000,0.066667,0.004444,0.004444,0.995556,0.995556,0.000000,0.000000,0.000000,3.000983,"[[896   0]
 [  4   0]]"
"['High Price GR', 'Close Price GR', 'WAP GR']",0.070000,0.001568,10.000000,0.066667,0.004444,0.004444,0.995556,0.995556,0.000000,0.000000,0.000000,3.000983,"[[896   0]
 [  4   0]]"
[],0.070000,,100.000000,,,,,,,,,,
"['High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Expenditure GR', 'Net Profit GR']",0.080000,0.050000,31.640294,0.057735,0.003333,0.003333,0.996667,0.996667,0.000000,0.000000,0.000000,4.509527,"[[897   0]
 [  3   0]]"
"['High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Expenditure GR', 'Net Profit GR']",0.080000,0.100000,31.640294,0.057735,0.003333,0.003333,0.996667,0.996667,0.000000,0.000000,0.000000,4.509527,"[[897   0]
 [  3   0]]"
"['High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Expenditure GR', 'Net Profit GR']",0.080000,0.150000,31.640294,0.057735,0.003333,0.003333,0.996667,0.996667,0.000000,0.000000,0.000000,4.509527,"[[897   0]
 [  3   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Expenditure GR', 'Net Profit GR']",0.080000,0.200000,31.640294,0.057735,0.003333,0.003333,0.996667,0.996667,0.000000,0.000000,0.000000,3.865682,"[[897   0]
 [  3   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Expenditure GR', 'Net Profit GR']",0.080000,0.250000,31.640294,0.057735,0.003333,0.003333,0.996667,0.996667,0.000000,0.000000,0.000000,3.865682,"[[897   0]
 [  3   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', 'Spread High-Low GR', 'Revenue GR', 'Dividend Value GR', 'Income GR', 'Expenditure GR', 'Net Profit GR']",0.080000,0.710689,0.100000,0.057735,0.003333,0.003333,0.996667,0.996667,0.000000,0.000000,0.000000,3.405721,"[[897   0]
 [  3   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Spread High-Low GR', 'Revenue GR', 'Expenditure GR', 'Net Profit GR']",0.080000,0.365524,0.500000,0.057735,0.003333,0.003333,0.996667,0.996667,0.000000,0.000000,0.000000,5.257975,"[[897   0]
 [  3   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Expenditure GR', 'Net Profit GR']",0.080000,0.183019,1.000000,0.057735,0.003333,0.003333,0.996667,0.996667,0.000000,0.000000,0.000000,3.865682,"[[897   0]
 [  3   0]]"
"['High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Expenditure GR', 'Net Profit GR']",0.080000,0.031137,2.000000,0.057735,0.003333,0.003333,0.996667,0.996667,0.000000,0.000000,0.000000,4.509527,"[[897   0]
 [  3   0]]"
"['High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR']",0.080000,0.000242,5.000000,0.057735,0.003333,0.003333,0.996667,0.996667,0.000000,0.000000,0.000000,6.704197,"[[897   0]
 [  3   0]]"
"['High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR']",0.080000,0.000242,10.000000,0.057735,0.003333,0.003333,0.996667,0.996667,0.000000,0.000000,0.000000,6.704197,"[[897   0]
 [  3   0]]"
[],0.080000,,100.000000,,,,,,,,,,
"['Low Price GR', 'Close Price GR', 'WAP GR']",0.090000,0.050000,11.078358,0.033333,0.001111,0.001111,0.998889,0.998889,0.000000,0.000000,0.000000,6.745796,"[[899   0]
 [  1   0]]"
"['Low Price GR', 'Close Price GR', 'WAP GR', 'Revenue GR']",0.090000,0.100000,11.078358,0.033333,0.001111,0.001111,0.998889,0.998889,0.000000,0.000000,0.000000,5.349682,"[[899   0]
 [  1   0]]"
"['Low Price GR', 'Close Price GR', 'WAP GR', 'Revenue GR']",0.090000,0.150000,11.078358,0.033333,0.001111,0.001111,0.998889,0.998889,0.000000,0.000000,0.000000,5.349682,"[[899   0]
 [  1   0]]"
"['Open Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Revenue GR']",0.090000,0.200000,11.078358,0.047140,0.002222,0.002222,0.997778,0.997778,0.000000,0.000000,0.000000,4.295894,"[[898   1]
 [  1   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Revenue GR']",0.090000,0.250000,11.078358,0.047140,0.002222,0.002222,0.997778,0.997778,0.000000,0.000000,0.000000,3.646995,"[[898   1]
 [  1   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', '% Deli. Qty to Traded Qty GR', 'Revenue GR', 'Expenditure GR', 'Net Profit GR']",0.090000,0.608932,0.100000,0.033333,0.001111,0.001111,0.998889,0.998889,0.000000,0.000000,0.000000,3.325444,"[[899   0]
 [  1   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', '% Deli. Qty to Traded Qty GR', 'Revenue GR']",0.090000,0.441320,0.500000,0.033333,0.001111,0.001111,0.998889,0.998889,0.000000,0.000000,0.000000,3.150817,"[[899   0]
 [  1   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Revenue GR']",0.090000,0.208469,1.000000,0.047140,0.002222,0.002222,0.997778,0.997778,0.000000,0.000000,0.000000,3.646995,"[[898   1]
 [  1   0]]"
"['Low Price GR', 'Close Price GR', 'WAP GR', 'Revenue GR']",0.090000,0.085206,2.000000,0.033333,0.001111,0.001111,0.998889,0.998889,0.000000,0.000000,0.000000,5.349682,"[[899   0]
 [  1   0]]"
"['Close Price GR', 'WAP GR']",0.090000,0.012996,5.000000,0.033333,0.001111,0.001111,0.998889,0.998889,0.000000,0.000000,0.000000,5.049304,"[[899   0]
 [  1   0]]"
['Close Price GR'],0.090000,0.000884,10.000000,0.033333,0.001111,0.001111,0.998889,0.998889,0.000000,0.000000,0.000000,9.943526,"[[899   0]
 [  1   0]]"
[],0.090000,,100.000000,,,,,,,,,,
"['Low Price GR', 'Close Price GR', 'WAP GR']",0.100000,0.050000,12.513410,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,6.745796,[[900]]
"['Low Price GR', 'Close Price GR', 'WAP GR']",0.100000,0.100000,12.513410,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,6.745796,[[900]]
"['High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR']",0.100000,0.150000,12.513410,0.033333,0.001111,0.001111,0.998889,0.998889,0.000000,0.000000,0.000000,5.084079,"[[899   1]
 [  0   0]]"
"['High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR']",0.100000,0.200000,12.513410,0.033333,0.001111,0.001111,0.998889,0.998889,0.000000,0.000000,0.000000,5.084079,"[[899   1]
 [  0   0]]"
"['High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Revenue GR']",0.100000,0.250000,12.513410,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,4.302081,[[900]]
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', '% Deli. Qty to Traded Qty GR', 'Spread High-Low GR', 'Revenue GR', 'Expenditure GR', 'Net Profit GR']",0.100000,0.723665,0.100000,0.000000,0.000000,0.000000,1.000000,1.000000,0.000000,0.000000,0.000000,3.586232,[[900]]
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Revenue GR']",0.100000,0.333863,0.500000,0.033333,0.001111,0.001111,0.998889,0.998889,0.000000,0.000000,0.000000,3.646995,"[[899   1]
 [  0   0]]"
