features,threshold,pvalue,fvalue,root_mean_squared_error,mean_absolute_error,mean_squared_error,confidence,accuracy,precision,recall,f1_score,f-value,confusion matrix
"['Low Price GR', 'Close Price GR', 'WAP GR', 'No. of Trades GR', 'Spread Close-Open GR', 'Beta GR', 'Revenue GR', 'Net Profit GR']",0.030000,0.100000,19.486337,0.223731,0.050056,0.050056,0.949944,0.949944,0.000000,0.000000,0.000000,6.141574,"[[854   0]
 [ 45   0]]"
"['High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No. of Trades GR', 'Spread High-Low GR', 'Spread Close-Open GR', 'Beta GR', 'Revenue GR', 'Net Profit GR']",0.030000,0.150000,19.486337,0.223731,0.050056,0.050056,0.949944,0.949944,0.000000,0.000000,0.000000,7.751494,"[[854   0]
 [ 45   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No. of Trades GR', '% Deli. Qty to Traded Qty GR', 'Spread High-Low GR', 'Spread Close-Open GR', 'Beta GR', 'Revenue GR', 'Net Profit GR']",0.030000,0.200000,19.486337,0.223731,0.050056,0.050056,0.949944,0.949944,0.000000,0.000000,0.000000,8.200139,"[[854   0]
 [ 45   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No. of Trades GR', '% Deli. Qty to Traded Qty GR', 'Spread High-Low GR', 'Spread Close-Open GR', 'Beta GR', 'Revenue GR', 'Net Profit GR']",0.030000,0.250000,19.486337,0.223731,0.050056,0.050056,0.949944,0.949944,0.000000,0.000000,0.000000,8.200139,"[[854   0]
 [ 45   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', '% Deli. Qty to Traded Qty GR', 'Spread High-Low GR', 'Spread Close-Open GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Income GR', 'Expenditure GR', 'Net Profit GR']",0.030000,0.668766,0.100000,0.223731,0.050056,0.050056,0.949944,0.949944,0.000000,0.000000,0.000000,5.836750,"[[854   0]
 [ 45   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No. of Trades GR', '% Deli. Qty to Traded Qty GR', 'Spread High-Low GR', 'Spread Close-Open GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Income GR', 'Net Profit GR']",0.030000,0.285689,0.500000,0.223731,0.050056,0.050056,0.949944,0.949944,0.000000,0.000000,0.000000,7.463722,"[[854   0]
 [ 45   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No. of Trades GR', '% Deli. Qty to Traded Qty GR', 'Spread High-Low GR', 'Spread Close-Open GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Income GR', 'Net Profit GR']",0.030000,0.285689,1.000000,0.223731,0.050056,0.050056,0.949944,0.949944,0.000000,0.000000,0.000000,7.463722,"[[854   0]
 [ 45   0]]"
"['High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No. of Trades GR', 'Spread High-Low GR', 'Spread Close-Open GR', 'Beta GR', 'Revenue GR', 'Net Profit GR']",0.030000,0.138761,2.000000,0.223731,0.050056,0.050056,0.949944,0.949944,0.000000,0.000000,0.000000,7.751494,"[[854   0]
 [ 45   0]]"
"['Low Price GR', 'WAP GR', 'Spread Close-Open GR', 'Beta GR', 'Revenue GR']",0.030000,0.015060,5.000000,0.223731,0.050056,0.050056,0.949944,0.949944,0.000000,0.000000,0.000000,8.980901,"[[854   0]
 [ 45   0]]"
"['Low Price GR', 'Beta GR']",0.030000,0.000849,10.000000,0.223731,0.050056,0.050056,0.949944,0.949944,0.000000,0.000000,0.000000,10.002813,"[[854   0]
 [ 45   0]]"
[],0.030000,,100.000000,,,,,,,,,,
"['Open Price GR', 'Low Price GR', 'WAP GR', 'No. of Trades GR', 'Spread Close-Open GR', 'Beta GR', 'Net Profit GR']",0.040000,0.050000,36.957804,0.163390,0.026696,0.026696,0.973304,0.973304,0.000000,0.000000,0.000000,6.958545,"[[875   0]
 [ 24   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'WAP GR', 'No. of Trades GR', 'Spread Close-Open GR', 'Beta GR', 'Net Profit GR']",0.040000,0.100000,36.957804,0.163390,0.026696,0.026696,0.973304,0.973304,0.000000,0.000000,0.000000,6.088968,"[[875   0]
 [ 24   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No. of Trades GR', 'Spread Close-Open GR', 'Beta GR', 'Revenue GR', 'Net Profit GR']",0.040000,0.150000,36.957804,0.163390,0.026696,0.026696,0.973304,0.973304,0.000000,0.000000,0.000000,5.830324,"[[875   0]
 [ 24   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No. of Trades GR', 'Spread Close-Open GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Net Profit GR']",0.040000,0.200000,36.957804,0.163390,0.026696,0.026696,0.973304,0.973304,0.000000,0.000000,0.000000,5.928195,"[[875   0]
 [ 24   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No. of Trades GR', 'Spread Close-Open GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Net Profit GR']",0.040000,0.250000,36.957804,0.163390,0.026696,0.026696,0.973304,0.973304,0.000000,0.000000,0.000000,5.928195,"[[875   0]
 [ 24   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No. of Trades GR', 'Deliverable Quantity GR', '% Deli. Qty to Traded Qty GR', 'Spread High-Low GR', 'Spread Close-Open GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Dividend Value GR', 'Income GR', 'Expenditure GR', 'Net Profit GR']",0.040000,0.749238,0.100000,0.163390,0.026696,0.026696,0.973304,0.973304,0.000000,0.000000,0.000000,5.681756,"[[875   0]
 [ 24   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No. of Trades GR', '% Deli. Qty to Traded Qty GR', 'Spread High-Low GR', 'Spread Close-Open GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Net Profit GR']",0.040000,0.447070,0.500000,0.163390,0.026696,0.026696,0.973304,0.973304,0.000000,0.000000,0.000000,6.973843,"[[875   0]
 [ 24   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No. of Trades GR', '% Deli. Qty to Traded Qty GR', 'Spread Close-Open GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Net Profit GR']",0.040000,0.283013,1.000000,0.163390,0.026696,0.026696,0.973304,0.973304,0.000000,0.000000,0.000000,6.393685,"[[875   0]
 [ 24   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No. of Trades GR', 'Spread Close-Open GR', 'Beta GR', 'Revenue GR', 'Net Profit GR']",0.040000,0.122492,2.000000,0.163390,0.026696,0.026696,0.973304,0.973304,0.000000,0.000000,0.000000,5.830324,"[[875   0]
 [ 24   0]]"
"['Low Price GR', 'No. of Trades GR', 'Spread Close-Open GR', 'Beta GR', 'Net Profit GR']",0.040000,0.006639,5.000000,0.163390,0.026696,0.026696,0.973304,0.973304,0.000000,0.000000,0.000000,9.616887,"[[875   0]
 [ 24   0]]"
"['Low Price GR', 'No. of Trades GR', 'Spread Close-Open GR', 'Beta GR']",0.040000,0.000954,10.000000,0.163390,0.026696,0.026696,0.973304,0.973304,0.000000,0.000000,0.000000,11.825290,"[[875   0]
 [ 24   0]]"
[],0.040000,,100.000000,,,,,,,,,,
"['Low Price GR', 'No. of Trades GR', 'Spread Close-Open GR', 'Beta GR', 'Net Profit GR']",0.050000,0.050000,62.684821,0.120252,0.014461,0.014461,0.985539,0.985539,0.000000,0.000000,0.000000,15.878247,"[[886   0]
 [ 13   0]]"
"['Low Price GR', 'Close Price GR', 'No. of Trades GR', 'Spread Close-Open GR', 'Alpha GR', 'Beta GR', 'Net Profit GR']",0.050000,0.100000,62.684821,0.120252,0.014461,0.014461,0.985539,0.985539,0.000000,0.000000,0.000000,12.474941,"[[886   0]
 [ 13   0]]"
"['Low Price GR', 'Close Price GR', 'WAP GR', 'No. of Trades GR', 'Spread Close-Open GR', 'Alpha GR', 'Beta GR', 'Net Profit GR']",0.050000,0.150000,62.684821,0.120252,0.014461,0.014461,0.985539,0.985539,0.000000,0.000000,0.000000,11.027542,"[[886   0]
 [ 13   0]]"
"['Low Price GR', 'Close Price GR', 'WAP GR', 'No. of Trades GR', 'Spread Close-Open GR', 'Alpha GR', 'Beta GR', 'Dividend Value GR', 'Net Profit GR']",0.050000,0.200000,62.684821,0.120252,0.014461,0.014461,0.985539,0.985539,0.000000,0.000000,0.000000,10.291369,"[[886   0]
 [ 13   0]]"
"['Low Price GR', 'Close Price GR', 'WAP GR', 'No. of Trades GR', 'Spread Close-Open GR', 'Alpha GR', 'Beta GR', 'Dividend Value GR', 'Net Profit GR']",0.050000,0.250000,62.684821,0.120252,0.014461,0.014461,0.985539,0.985539,0.000000,0.000000,0.000000,10.291369,"[[886   0]
 [ 13   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No. of Trades GR', '% Deli. Qty to Traded Qty GR', 'Spread High-Low GR', 'Spread Close-Open GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Dividend Value GR', 'Income GR', 'Expenditure GR', 'Net Profit GR']",0.050000,0.677840,0.100000,0.120252,0.014461,0.014461,0.985539,0.985539,0.000000,0.000000,0.000000,8.264540,"[[886   0]
 [ 13   0]]"
"['Open Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No. of Trades GR', 'Spread Close-Open GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Dividend Value GR', 'Income GR', 'Expenditure GR', 'Net Profit GR']",0.050000,0.341419,0.500000,0.120252,0.014461,0.014461,0.985539,0.985539,0.000000,0.000000,0.000000,7.411843,"[[886   0]
 [ 13   0]]"
"['Low Price GR', 'Close Price GR', 'WAP GR', 'No. of Trades GR', 'Spread Close-Open GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Dividend Value GR', 'Expenditure GR', 'Net Profit GR']",0.050000,0.316017,1.000000,0.120252,0.014461,0.014461,0.985539,0.985539,0.000000,0.000000,0.000000,8.532295,"[[886   0]
 [ 13   0]]"
"['Low Price GR', 'Close Price GR', 'WAP GR', 'No. of Trades GR', 'Spread Close-Open GR', 'Alpha GR', 'Beta GR', 'Net Profit GR']",0.050000,0.101813,2.000000,0.120252,0.014461,0.014461,0.985539,0.985539,0.000000,0.000000,0.000000,11.027542,"[[886   0]
 [ 13   0]]"
"['Low Price GR', 'No. of Trades GR', 'Spread Close-Open GR', 'Beta GR', 'Net Profit GR']",0.050000,0.009589,5.000000,0.120252,0.014461,0.014461,0.985539,0.985539,0.000000,0.000000,0.000000,15.878247,"[[886   0]
 [ 13   0]]"
"['No. of Trades GR', 'Spread Close-Open GR', 'Beta GR']",0.050000,0.000000,10.000000,0.120252,0.014461,0.014461,0.985539,0.985539,0.000000,0.000000,0.000000,22.293976,"[[886   0]
 [ 13   0]]"
[],0.050000,,100.000000,,,,,,,,,,
"['Low Price GR', 'Close Price GR', 'WAP GR', 'Spread Close-Open GR', 'Beta GR', 'Net Profit GR']",0.060000,0.050000,41.915455,0.105468,0.011123,0.011123,0.988877,0.988877,0.000000,0.000000,0.000000,16.940661,"[[889   0]
 [ 10   0]]"
"['High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Spread Close-Open GR', 'Beta GR', 'Net Profit GR']",0.060000,0.100000,41.915455,0.105468,0.011123,0.011123,0.988877,0.988877,0.000000,0.000000,0.000000,14.802192,"[[889   0]
 [ 10   0]]"
"['High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Spread Close-Open GR', 'Beta GR', 'Net Profit GR']",0.060000,0.150000,41.915455,0.105468,0.011123,0.011123,0.988877,0.988877,0.000000,0.000000,0.000000,14.802192,"[[889   0]
 [ 10   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Spread Close-Open GR', 'Beta GR', 'Net Profit GR']",0.060000,0.200000,41.915455,0.105468,0.011123,0.011123,0.988877,0.988877,0.000000,0.000000,0.000000,13.162509,"[[889   0]
 [ 10   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No. of Trades GR', 'Spread Close-Open GR', 'Alpha GR', 'Beta GR', 'Net Profit GR']",0.060000,0.250000,41.915455,0.105468,0.011123,0.011123,0.988877,0.988877,0.000000,0.000000,0.000000,10.821992,"[[889   0]
 [ 10   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No. of Trades GR', 'Spread High-Low GR', 'Spread Close-Open GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Dividend Value GR', 'Income GR', 'Expenditure GR', 'Net Profit GR']",0.060000,0.687349,0.100000,0.105468,0.011123,0.011123,0.988877,0.988877,0.000000,0.000000,0.000000,9.781814,"[[889   0]
 [ 10   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No. of Trades GR', 'Spread Close-Open GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Dividend Value GR', 'Income GR', 'Expenditure GR', 'Net Profit GR']",0.060000,0.443527,0.500000,0.105468,0.011123,0.011123,0.988877,0.988877,0.000000,0.000000,0.000000,8.092495,"[[889   0]
 [ 10   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No. of Trades GR', 'Spread Close-Open GR', 'Alpha GR', 'Beta GR', 'Dividend Value GR', 'Net Profit GR']",0.060000,0.298956,1.000000,0.105468,0.011123,0.011123,0.988877,0.988877,0.000000,0.000000,0.000000,10.161814,"[[889   0]
 [ 10   0]]"
"['High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Spread Close-Open GR', 'Beta GR', 'Net Profit GR']",0.060000,0.080430,2.000000,0.105468,0.011123,0.011123,0.988877,0.988877,0.000000,0.000000,0.000000,14.802192,"[[889   0]
 [ 10   0]]"
"['Low Price GR', 'Close Price GR', 'WAP GR', 'Spread Close-Open GR', 'Beta GR', 'Net Profit GR']",0.060000,0.009578,5.000000,0.105468,0.011123,0.011123,0.988877,0.988877,0.000000,0.000000,0.000000,16.940661,"[[889   0]
 [ 10   0]]"
"['Low Price GR', 'Spread Close-Open GR', 'Beta GR']",0.060000,0.000318,10.000000,0.105468,0.011123,0.011123,0.988877,0.988877,0.000000,0.000000,0.000000,31.519196,"[[889   0]
 [ 10   0]]"
[],0.060000,,100.000000,,,,,,,,,,
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Beta GR', 'Net Profit GR']",0.070000,0.050000,52.896086,0.081695,0.006674,0.006674,0.993326,0.993326,0.000000,0.000000,0.000000,10.385212,"[[893   0]
 [  6   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Beta GR', 'Net Profit GR']",0.070000,0.100000,52.896086,0.081695,0.006674,0.006674,0.993326,0.993326,0.000000,0.000000,0.000000,10.385212,"[[893   0]
 [  6   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Beta GR', 'Net Profit GR']",0.070000,0.150000,52.896086,0.081695,0.006674,0.006674,0.993326,0.993326,0.000000,0.000000,0.000000,10.385212,"[[893   0]
 [  6   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Beta GR', 'Revenue GR', 'Net Profit GR']",0.070000,0.200000,52.896086,0.081695,0.006674,0.006674,0.993326,0.993326,0.000000,0.000000,0.000000,9.529354,"[[893   0]
 [  6   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No. of Trades GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Net Profit GR']",0.070000,0.250000,52.896086,0.081695,0.006674,0.006674,0.993326,0.993326,0.000000,0.000000,0.000000,7.796824,"[[893   0]
 [  6   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No. of Trades GR', 'Spread High-Low GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Dividend Value GR', 'Income GR', 'Expenditure GR', 'Net Profit GR']",0.070000,0.553650,0.100000,0.081695,0.006674,0.006674,0.993326,0.993326,0.000000,0.000000,0.000000,7.780261,"[[893   0]
 [  6   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No. of Trades GR', 'Spread High-Low GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Dividend Value GR', 'Net Profit GR']",0.070000,0.437472,0.500000,0.081695,0.006674,0.006674,0.993326,0.993326,0.000000,0.000000,0.000000,9.053517,"[[893   0]
 [  6   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No. of Trades GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Net Profit GR']",0.070000,0.244437,1.000000,0.081695,0.006674,0.006674,0.993326,0.993326,0.000000,0.000000,0.000000,7.796824,"[[893   0]
 [  6   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Beta GR', 'Net Profit GR']",0.070000,0.041706,2.000000,0.081695,0.006674,0.006674,0.993326,0.993326,0.000000,0.000000,0.000000,10.385212,"[[893   0]
 [  6   0]]"
"['Open Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Beta GR', 'Net Profit GR']",0.070000,0.010418,5.000000,0.081695,0.006674,0.006674,0.993326,0.993326,0.000000,0.000000,0.000000,12.079248,"[[893   0]
 [  6   0]]"
"['Low Price GR', 'Beta GR']",0.070000,0.000007,10.000000,0.081695,0.006674,0.006674,0.993326,0.993326,0.000000,0.000000,0.000000,29.660273,"[[893   0]
 [  6   0]]"
[],0.070000,,100.000000,,,,,,,,,,
"['Open Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Beta GR', 'Net Profit GR']",0.080000,0.050000,68.422306,0.057767,0.003337,0.003337,0.996663,0.996663,0.000000,0.000000,0.000000,14.629905,"[[896   0]
 [  3   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Beta GR', 'Net Profit GR']",0.080000,0.100000,68.422306,0.057767,0.003337,0.003337,0.996663,0.996663,0.000000,0.000000,0.000000,12.555005,"[[896   0]
 [  3   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Beta GR', 'Net Profit GR']",0.080000,0.150000,68.422306,0.057767,0.003337,0.003337,0.996663,0.996663,0.000000,0.000000,0.000000,12.555005,"[[896   0]
 [  3   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Alpha GR', 'Beta GR', 'Net Profit GR']",0.080000,0.200000,68.422306,0.057767,0.003337,0.003337,0.996663,0.996663,0.000000,0.000000,0.000000,11.141061,"[[896   0]
 [  3   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Alpha GR', 'Beta GR', 'Net Profit GR']",0.080000,0.250000,68.422306,0.057767,0.003337,0.003337,0.996663,0.996663,0.000000,0.000000,0.000000,11.141061,"[[896   0]
 [  3   0]]"
"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No. of Trades GR', '% Deli. Qty to Traded Qty GR', 'Spread High-Low GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Dividend Value GR', 'Income GR', 'Expenditure GR', 'Net Profit GR']",0.080000,0.642508,0.100000,0.057767,0.003337,0.003337,0.996663,0.996663,0.000000,0.000000,0.000000,8.111162,"[[896   0]
 [  3   0]]"
