accuracy,precision,recall,f1_score,confusion matrix,root_mean_squared_error,mean_absolute_error,mean_squared_error,rsquared_adj,threshold,batch_size,epochs,units
0.7845982142857143,0.5,0.0051813471502590676,0.010256410256410256,"[[702   1]
 [192   1]]",0.4641139792273938,0.21540178571428573,0.21540178571428573,-0.27453769559032715,0.01,25,25,25
0.8950892857142857,0.0,0.0,0.0,"[[802   0]
 [ 94   0]]",0.3238992347717331,0.10491071428571429,0.10491071428571429,-0.11720698254364081,0.02,25,25,25
0.9441964285714286,0.0,0.0,0.0,"[[846   0]
 [ 50   0]]",0.236227795630767,0.05580357142857143,0.05580357142857143,-0.05910165484633567,0.03,25,25,25
0.9709821428571429,0.0,0.0,0.0,"[[870   1]
 [ 25   0]]",0.17034628596731172,0.029017857142857144,0.029017857142857144,-0.06985074626865706,0.04,25,25,25
0.7779017857142857,0.25,0.015544041450777202,0.029268292682926828,"[[694   9]
 [190   3]]",0.47127297215702313,0.22209821428571427,0.22209821428571427,-0.3141606291319954,0.01,25,50,25
0.8950892857142857,0.0,0.0,0.0,"[[802   0]
 [ 94   0]]",0.3238992347717331,0.10491071428571429,0.10491071428571429,-0.11720698254364081,0.02,25,50,25
0.9430803571428571,0.0,0.0,0.0,"[[845   1]
 [ 50   0]]",0.23857837885513192,0.056919642857142856,0.056919642857142856,-0.08028368794326246,0.03,25,50,25
0.9709821428571429,0.3333333333333333,0.04,0.07142857142857142,"[[869   2]
 [ 24   1]]",0.17034628596731172,0.029017857142857144,0.029017857142857144,-0.06985074626865706,0.04,25,50,25
0.7779017857142857,0.35,0.03626943005181347,0.06572769953051642,"[[690  13]
 [186   7]]",0.47127297215702313,0.22209821428571427,0.22209821428571427,-0.3141606291319954,0.01,25,75,25
0.8928571428571429,0.3333333333333333,0.02127659574468085,0.04,"[[798   4]
 [ 92   2]]",0.32732683535398854,0.10714285714285714,0.10714285714285714,-0.14097734387435668,0.02,25,75,25
0.9419642857142857,0.3333333333333333,0.04,0.07142857142857142,"[[842   4]
 [ 48   2]]",0.24090602791485788,0.05803571428571429,0.05803571428571429,-0.10146572104018903,0.03,25,75,25
0.9732142857142857,1.0,0.04,0.07692307692307693,"[[871   0]
 [ 24   1]]",0.16366341767699427,0.026785714285714284,0.026785714285714284,0.012445464982777987,0.04,25,75,25
0.7678571428571429,0.3170731707317073,0.06735751295336788,0.11111111111111112,"[[675  28]
 [180  13]]",0.48181205582971576,0.23214285714285715,0.23214285714285715,-0.37359502944449763,0.01,25,100,25
0.8939732142857143,0.45454545454545453,0.05319148936170213,0.09523809523809525,"[[796   6]
 [ 89   5]]",0.3256175451573298,0.10602678571428571,0.10602678571428571,-0.12909216320899874,0.02,25,100,25
0.9397321428571429,0.16666666666666666,0.02,0.03571428571428571,"[[841   5]
 [ 49   1]]",0.24549512651549144,0.060267857142857144,0.060267857142857144,-0.1438297872340426,0.03,25,100,25
0.9654017857142857,0.125,0.04,0.06060606060606061,"[[864   7]
 [ 24   1]]",0.18600595228571123,0.03459821428571429,0.03459821428571429,-0.27559127439724507,0.04,25,100,25
0.7845982142857143,0.5,0.0051813471502590676,0.010256410256410256,"[[702   1]
 [192   1]]",0.4641139792273938,0.21540178571428573,0.21540178571428573,-0.27453769559032715,0.01,32,25,25
0.8939732142857143,0.0,0.0,0.0,"[[801   1]
 [ 94   0]]",0.3256175451573298,0.10602678571428571,0.10602678571428571,-0.12909216320899874,0.02,32,25,25
0.9430803571428571,0.0,0.0,0.0,"[[845   1]
 [ 50   0]]",0.23857837885513192,0.056919642857142856,0.056919642857142856,-0.08028368794326246,0.03,32,25,25
0.9709821428571429,0.0,0.0,0.0,"[[870   1]
 [ 25   0]]",0.17034628596731172,0.029017857142857144,0.029017857142857144,-0.06985074626865706,0.04,32,25,25
0.7834821428571429,0.3333333333333333,0.0051813471502590676,0.01020408163265306,"[[701   2]
 [192   1]]",0.46531479359983513,0.21651785714285715,0.21651785714285715,-0.2811415178472718,0.01,32,50,25
0.8939732142857143,0.0,0.0,0.0,"[[801   1]
 [ 94   0]]",0.3256175451573298,0.10602678571428571,0.10602678571428571,-0.12909216320899874,0.02,32,50,25
0.9430803571428571,0.0,0.0,0.0,"[[845   1]
 [ 50   0]]",0.23857837885513192,0.056919642857142856,0.056919642857142856,-0.08028368794326246,0.03,32,50,25
0.9709821428571429,0.0,0.0,0.0,"[[870   1]
 [ 25   0]]",0.17034628596731172,0.029017857142857144,0.029017857142857144,-0.06985074626865706,0.04,32,50,25
0.7767857142857143,0.37037037037037035,0.05181347150259067,0.0909090909090909,"[[686  17]
 [183  10]]",0.472455591261534,0.22321428571428573,0.22321428571428573,-0.32076445138894005,0.01,32,75,25
0.8962053571428571,0.6666666666666666,0.02127659574468085,0.041237113402061855,"[[801   1]
 [ 92   2]]",0.3221717598690842,0.10379464285714286,0.10379464285714286,-0.10532180187828288,0.02,32,75,25
0.9419642857142857,0.25,0.02,0.037037037037037035,"[[843   3]
 [ 49   1]]",0.24090602791485788,0.05803571428571429,0.05803571428571429,-0.10146572104018903,0.03,32,75,25
0.9698660714285714,0.25,0.04,0.06896551724137932,"[[868   3]
 [ 24   1]]",0.1735912687073534,0.030133928571428572,0.030133928571428572,-0.11099885189437475,0.04,32,75,25
0.7712053571428571,0.3,0.046632124352331605,0.08071748878923767,"[[682  21]
 [184   9]]",0.47832482985638836,0.22879464285714285,0.22879464285714285,-0.3537835626736636,0.01,32,100,25
0.8939732142857143,0.4444444444444444,0.0425531914893617,0.07766990291262137,"[[797   5]
 [ 90   4]]",0.3256175451573298,0.10602678571428571,0.10602678571428571,-0.12909216320899874,0.02,32,100,25
0.9430803571428571,0.45454545454545453,0.1,0.16393442622950818,"[[840   6]
 [ 45   5]]",0.23857837885513192,0.056919642857142856,0.056919642857142856,-0.08028368794326246,0.03,32,100,25
0.9698660714285714,0.25,0.04,0.06896551724137932,"[[868   3]
 [ 24   1]]",0.1735912687073534,0.030133928571428572,0.030133928571428572,-0.11099885189437475,0.04,32,100,25
