units,epochs,batch_size,layers,direction,root_mean_squared_error,mean_absolute_error,mean_squared_error,rsquared_adj
75,75,48,3,0.5066815144766147,0.29297265203204753,0.02795798162718978,0.08583297483869119,-0.0029505005161734044
75,100,48,3,0.5,0.2927648807003653,0.027793937006810085,0.08571127537149913,-0.0015284533162223113
75,25,64,3,0.4866369710467706,0.2931391887389979,0.02779219076835748,0.08593058397455784,-0.00409105438671542
75,50,64,3,0.5011135857461024,0.2927328226171871,0.02774928762347222,0.08569250543742551,-0.0013091283445645363
75,75,64,3,0.5022271714922049,0.2928248510799083,0.028032495781878365,0.08574639340997048,-0.0019388044001520388
75,100,64,3,0.5033407572383074,0.29270974451127163,0.027802840668122168,0.0856789945318539,-0.0011512546424012893
50,25,25,3,0.47438752783964366,0.293227415212051,0.028174963255511033,0.08598231703194055,-0.004695550454721031
50,50,25,3,0.455456570155902,0.2927626873010611,0.027729168964029636,0.08570999107573886,-0.0015134464371295842
50,75,25,3,0.4621380846325167,0.2929334934453719,0.02773365235949893,0.08581003158210973,-0.002682410650767908
50,100,25,3,0.5,0.29442139248782767,0.028645433988194986,0.08668395635447146,-0.01289414209198747
50,25,32,3,0.4888641425389755,0.29305979766983464,0.028482101348279137,0.08588404501028443,-0.003547250824049275
50,50,32,3,0.4955456570155902,0.2925547050351987,0.028032502768305528,0.08558825543823213,-9.097659034296157e-05
50,75,32,3,0.49888641425389757,0.29282696045178985,0.027953013900285435,0.0857476287674341,-0.001953239439701715
50,100,32,3,0.5011135857461024,0.29305132421733754,0.028250259824023172,0.0858790786255351,-0.003489219070175187
50,25,48,3,0.48775055679287305,0.2934183614963911,0.02792337609798617,0.08609433486322686,-0.0060044686201055075
50,50,48,3,0.49665924276169265,0.292717559251286,0.02784306177932614,0.08568356949403014,-0.0012047126591265833
50,75,48,3,0.5033407572383074,0.2926092116456501,0.028065411439828138,0.08562015073988888,-0.0004636702878511034
50,100,48,3,0.512249443207127,0.303042079212909,0.030338167492293913,0.09183450177368302,-0.07307779663545033
50,25,64,3,0.45434298440979953,0.2924569292828737,0.02802121205359345,0.0855310554855678,0.000577399651561894
50,50,64,3,0.48329621380846327,0.2933418791614691,0.027700823334959903,0.08604945806998192,-0.005480087374655662
50,75,64,3,0.49443207126948774,0.29296079371583034,0.02769983954031516,0.0858260266546093,-0.0028693116174347555
50,100,64,3,0.5011135857461024,0.2930031490731693,0.027845944159243206,0.0858508453667939,-0.003159316010903357
100,25,25,3,0.4888641425389755,0.293140410142166,0.028210425401630216,0.08593130005831733,-0.004099421760283883
100,50,25,3,0.48106904231625836,0.2928915091282505,0.027858400236602254,0.08578543611942406,-0.002395014907379478
100,75,25,3,0.4732739420935412,0.2926342283071683,0.02763506281875753,0.0856347915769319,-0.0006347471364382962
100,100,25,3,0.5044543429844098,0.29270862047508395,0.02768364069178855,0.08567833650042675,-0.0011435656050533538
100,25,32,3,0.4888641425389755,0.2931398886528889,0.028336450743814818,0.08593099431942812,-0.0040958492291847115
100,50,32,3,0.48997772828507796,0.29281163458265347,0.028305971208313966,0.0857386533469654,-0.00184836246825415
100,75,32,3,0.5022271714922049,0.29363736193299117,0.02863083087115777,0.08622290032296644,-0.007506744318194869
100,100,32,3,0.5066815144766147,0.2926742231663437,0.027934700329074105,0.08565820090602277,-0.0009082830167053135
100,25,48,3,0.49665924276169265,0.2927484514164628,0.028601719129424066,0.08570165580673707,-0.0014160495773214432
100,50,48,3,0.48106904231625836,0.29295820830163133,0.028438330675435504,0.08582451181130202,-0.0028516108112341954
100,75,48,3,0.5011135857461024,0.29279959124518545,0.027904563256453147,0.08573160063334767,-0.0017659521514010734
100,100,48,3,0.5022271714922049,0.29276038069197524,0.02812159978629923,0.08570864050291029,-0.0014976651165246047
100,25,64,3,0.48997772828507796,0.29346389085824937,0.02819653450576746,0.08612105523766249,-0.006316693763933401
100,50,64,3,0.49443207126948774,0.292757858710073,0.027986262739153993,0.08570716383650705,-0.001480410403973842
100,75,64,3,0.48775055679287305,0.2928549030828567,0.02776186358226687,0.0857639942596694,-0.0021444687272738072
100,100,64,3,0.4977728285077951,0.29291618390876534,0.027926719108091913,0.08579989079567364,-0.0025639164840352002
