accuracy,precision,recall,f1_score,confusion matrix,root_mean_squared_error,mean_absolute_error,mean_squared_error,rsquared_adj,threshold,batch_size,epochs,units
0.7772727272727272,0.25,0.010416666666666666,0.019999999999999997,"[[682   6]
 [190   2]]",0.47193990372426947,0.22272727272727272,0.22272727272727272,-0.30571705426356566,0.01,25,25,25
0.9113636363636364,0.0,0.0,0.0,"[[802   6]
 [ 72   0]]",0.29771859806932394,0.08863636363636364,0.08863636363636364,-0.17986798679867988,0.02,25,25,25
0.9738636363636364,0.0,0.0,0.0,"[[857   0]
 [ 23   0]]",0.1616674476707158,0.026136363636363635,0.026136363636363635,-0.026837806301050593,0.03,25,25,25
0.9897727272727272,0.0,0.0,0.0,"[[871   0]
 [  9   0]]",0.10112997936948631,0.010227272727272727,0.010227272727272727,-0.010332950631458004,0.04,25,25,25
0.7715909090909091,0.23529411764705882,0.020833333333333332,0.038277511961722493,"[[675  13]
 [188   4]]",0.47792163678692234,0.22840909090909092,0.22840909090909092,-0.33902616279069764,0.01,25,50,25
0.9170454545454545,0.0,0.0,0.0,"[[807   1]
 [ 72   0]]",0.28801830749892526,0.08295454545454546,0.08295454545454546,-0.10423542354235416,0.02,25,50,25
0.9715909090909091,0.0,0.0,0.0,"[[855   2]
 [ 23   0]]",0.1685499656158105,0.028409090909090908,0.028409090909090908,-0.11612805032722884,0.03,25,50,25
0.9897727272727272,0.0,0.0,0.0,"[[871   0]
 [  9   0]]",0.10112997936948631,0.010227272727272727,0.010227272727272727,-0.010332950631458004,0.04,25,50,25
0.7704545454545455,0.1875,0.015625,0.028846153846153848,"[[675  13]
 [189   3]]",0.479109021565504,0.22954545454545455,0.22954545454545455,-0.3456879844961238,0.01,25,75,25
0.9102272727272728,0.0,0.0,0.0,"[[801   7]
 [ 72   0]]",0.2996209726850363,0.08977272727272727,0.08977272727272727,-0.19499449944994507,0.02,25,75,25
0.9113636363636364,0.0,0.0,0.0,"[[802   6]
 [ 72   0]]",0.29771859806932394,0.08863636363636364,0.08863636363636364,-0.17986798679867988,0.03,25,75,25
0.9897727272727272,0.0,0.0,0.0,"[[871   0]
 [  9   0]]",0.10112997936948631,0.010227272727272727,0.010227272727272727,-0.010332950631458004,0.04,25,75,25
0.7704545454545455,0.1875,0.015625,0.028846153846153848,"[[675  13]
 [189   3]]",0.479109021565504,0.22954545454545455,0.22954545454545455,-0.3456879844961238,0.01,25,100,25
0.9079545454545455,0.09090909090909091,0.013888888888888888,0.02409638554216867,"[[798  10]
 [ 71   1]]",0.30338993810845893,0.09204545454545454,0.09204545454545454,-0.22524752475247523,0.02,25,100,25
0.9738636363636364,0.0,0.0,0.0,"[[857   0]
 [ 23   0]]",0.1616674476707158,0.026136363636363635,0.026136363636363635,-0.026837806301050593,0.03,25,100,25
0.9897727272727272,0.0,0.0,0.0,"[[871   0]
 [  9   0]]",0.10112997936948631,0.010227272727272727,0.010227272727272727,-0.010332950631458004,0.04,25,100,25
0.7772727272727272,0.25,0.010416666666666666,0.019999999999999997,"[[682   6]
 [190   2]]",0.47193990372426947,0.22272727272727272,0.22272727272727272,-0.30571705426356566,0.01,32,25,25
0.9159090909090909,0.0,0.0,0.0,"[[806   2]
 [ 72   0]]",0.28998432559521053,0.08409090909090909,0.08409090909090909,-0.11936193619361934,0.02,32,25,25
0.9738636363636364,0.0,0.0,0.0,"[[857   0]
 [ 23   0]]",0.1616674476707158,0.026136363636363635,0.026136363636363635,-0.026837806301050593,0.03,32,25,25
0.9897727272727272,0.0,0.0,0.0,"[[871   0]
 [  9   0]]",0.10112997936948631,0.010227272727272727,0.010227272727272727,-0.010332950631458004,0.04,32,25,25
0.7738636363636363,0.23076923076923078,0.015625,0.02926829268292683,"[[678  10]
 [189   3]]",0.4755379728648004,0.22613636363636364,0.22613636363636364,-0.32570251937984485,0.01,32,50,25
0.9113636363636364,0.0,0.0,0.0,"[[802   6]
 [ 72   0]]",0.29771859806932394,0.08863636363636364,0.08863636363636364,-0.17986798679867988,0.02,32,50,25
0.9738636363636364,0.0,0.0,0.0,"[[857   0]
 [ 23   0]]",0.1616674476707158,0.026136363636363635,0.026136363636363635,-0.026837806301050593,0.03,32,50,25
0.9897727272727272,0.0,0.0,0.0,"[[871   0]
 [  9   0]]",0.10112997936948631,0.010227272727272727,0.010227272727272727,-0.010332950631458004,0.04,32,50,25
0.775,0.2,0.010416666666666666,0.019801980198019802,"[[680   8]
 [190   2]]",0.4743416490252569,0.225,0.225,-0.31904069767441845,0.01,32,75,25
0.9136363636363637,0.0,0.0,0.0,"[[804   4]
 [ 72   0]]",0.29387690682262935,0.08636363636363636,0.08636363636363636,-0.1496149614961495,0.02,32,75,25
0.9727272727272728,0.0,0.0,0.0,"[[856   1]
 [ 23   0]]",0.1651445647689541,0.02727272727272727,0.02727272727272727,-0.0714829283141396,0.03,32,75,25
0.9897727272727272,0.0,0.0,0.0,"[[871   0]
 [  9   0]]",0.10112997936948631,0.010227272727272727,0.010227272727272727,-0.010332950631458004,0.04,32,75,25
0.7727272727272727,0.25,0.020833333333333332,0.038461538461538464,"[[676  12]
 [188   4]]",0.4767312946227962,0.22727272727272727,0.22727272727272727,-0.33236434108527124,0.01,32,100,25
0.9090909090909091,0.0,0.0,0.0,"[[800   8]
 [ 72   0]]",0.30151134457776363,0.09090909090909091,0.09090909090909091,-0.21012101210121004,0.02,32,100,25
0.9715909090909091,0.0,0.0,0.0,"[[855   2]
 [ 23   0]]",0.1685499656158105,0.028409090909090908,0.028409090909090908,-0.11612805032722884,0.03,32,100,25
0.9897727272727272,0.0,0.0,0.0,"[[871   0]
 [  9   0]]",0.10112997936948631,0.010227272727272727,0.010227272727272727,-0.010332950631458004,0.04,32,100,25
0.7784090909090909,0.0,0.0,0.0,"[[685   3]
 [192   0]]",0.4707344358456359,0.2215909090909091,0.2215909090909091,-0.2990552325581395,0.01,48,25,25
0.9159090909090909,0.0,0.0,0.0,"[[806   2]
 [ 72   0]]",0.28998432559521053,0.08409090909090909,0.08409090909090909,-0.11936193619361934,0.02,48,25,25
0.9738636363636364,0.0,0.0,0.0,"[[857   0]
 [ 23   0]]",0.1616674476707158,0.026136363636363635,0.026136363636363635,-0.026837806301050593,0.03,48,25,25
0.9897727272727272,0.0,0.0,0.0,"[[871   0]
 [  9   0]]",0.10112997936948631,0.010227272727272727,0.010227272727272727,-0.010332950631458004,0.04,48,25,25
0.775,0.2,0.010416666666666666,0.019801980198019802,"[[680   8]
 [190   2]]",0.4743416490252569,0.225,0.225,-0.31904069767441845,0.01,48,50,25
0.9125,0.0,0.0,0.0,"[[803   5]
 [ 72   0]]",0.2958039891549808,0.0875,0.0875,-0.1647414741474147,0.02,48,50,25
