security id,company,threshold,accuracy,precision,recall,f1_score,parameters,confusion matrix,model
500770,TATA CHEMICALS LTD,0.03,0.9469879518072291,0.0,0.0,0.0,"batch_size = 32,  epochs = 75","[[786  44]
 [  0   0]]",rnn
500770,TATA CHEMICALS LTD,0.04,0.9686746987951808,0.0,0.0,0.0,"batch_size = 25,  epochs = 25","[[804  26]
 [  0   0]]",rnn
500770,TATA CHEMICALS LTD,0.05,0.983132530120482,0.0,0.0,0.0,"batch_size = 25,  epochs = 25","[[816  14]
 [  0   0]]",rnn
500770,TATA CHEMICALS LTD,0.1,0.9951807228915662,0.0,0.0,0.0,"batch_size = 25,  epochs = 25","[[826   4]
 [  0   0]]",rnn
500790,NESTLE INDIA LTD,0.01,0.8153503893214683,0.0,0.0,0.0,"batch_size = 25,  epochs = 25","[[733 166]
 [  0   0]]",rnn
500790,NESTLE INDIA LTD,0.02,0.9276974416017798,0.0,0.0,0.0,"batch_size = 25,  epochs = 25","[[834  65]
 [  0   0]]",rnn
500790,NESTLE INDIA LTD,0.03,0.9655172413793104,0.0,0.0,0.0,"batch_size = 25,  epochs = 25","[[868  31]
 [  0   0]]",rnn
500790,NESTLE INDIA LTD,0.04,0.9866518353726362,0.0,0.0,0.0,"batch_size = 25,  epochs = 25","[[887  12]
 [  0   0]]",rnn
500790,NESTLE INDIA LTD,0.05,0.9944382647385984,0.0,0.0,0.0,"batch_size = 25,  epochs = 25","[[894   5]
 [  0   0]]",rnn
500790,NESTLE INDIA LTD,0.1,1.0,0.0,0.0,0.0,"batch_size = 25,  epochs = 25",[[899]],rnn
500825,BRITANNIA INDUSTRIES LTD,0.01,0.7798657718120805,0.0,0.0,0.0,"batch_size = 32,  epochs = 75","[[581 164]
 [  0   0]]",rnn
500825,BRITANNIA INDUSTRIES LTD,0.02,0.9208053691275168,0.0,0.0,0.0,"batch_size = 32,  epochs = 75","[[686  59]
 [  0   0]]",rnn
500825,BRITANNIA INDUSTRIES LTD,0.03,0.974496644295302,0.0,0.0,0.0,"batch_size = 25,  epochs = 50","[[726  19]
 [  0   0]]",rnn
500825,BRITANNIA INDUSTRIES LTD,0.04,0.9879194630872484,0.0,0.0,0.0,"batch_size = 25,  epochs = 25","[[736   9]
 [  0   0]]",rnn
500825,BRITANNIA INDUSTRIES LTD,0.05,0.995973154362416,0.0,0.0,0.0,"batch_size = 32,  epochs = 50","[[742   3]
 [  0   0]]",rnn
500825,BRITANNIA INDUSTRIES LTD,0.1,0.9986577181208054,0.0,0.0,0.0,"batch_size = 25,  epochs = 50","[[744   1]
 [  0   0]]",rnn
501425,BOMBAY BURMAH TRADING CORP.LTD,0.01,0.6546391752577321,0.01486988847583643,0.5714285714285714,0.028985507246376812,"batch_size = 100,  epochs = 100","[[504 265]
 [  3   4]]",rnn
501425,BOMBAY BURMAH TRADING CORP.LTD,0.02,0.8247422680412371,0.007352941176470587,0.5,0.014492753623188406,"batch_size = 32,  epochs = 100","[[639 135]
 [  1   1]]",rnn
501425,BOMBAY BURMAH TRADING CORP.LTD,0.03,0.9007731958762888,0.012987012987012988,0.5,0.02531645569620253,"batch_size = 25,  epochs = 100","[[698  76]
 [  1   1]]",rnn
501425,BOMBAY BURMAH TRADING CORP.LTD,0.04,0.9471649484536082,0.0,0.0,0.0,"batch_size = 25,  epochs = 25","[[735  41]
 [  0   0]]",rnn
501425,BOMBAY BURMAH TRADING CORP.LTD,0.05,0.9716494845360824,0.0,0.0,0.0,"batch_size = 25,  epochs = 100","[[754  22]
 [  0   0]]",rnn
501425,BOMBAY BURMAH TRADING CORP.LTD,0.1,0.9987113402061856,0.0,0.0,0.0,"batch_size = 25,  epochs = 25","[[775   1]
 [  0   0]]",rnn
506395,COROMANDEL INTERNATIONAL LTD,0.01,0.71875,0.0,0.0,0.0,"batch_size = 25,  epochs = 100","[[644 250]
 [  2   0]]",rnn
506395,COROMANDEL INTERNATIONAL LTD,0.02,0.8571428571428571,0.0,0.0,0.0,"batch_size = 48,  epochs = 100","[[768 127]
 [  1   0]]",rnn
506395,COROMANDEL INTERNATIONAL LTD,0.03,0.9308035714285714,0.0,0.0,0.0,"batch_size = 25,  epochs = 25","[[834  61]
 [  1   0]]",rnn
506395,COROMANDEL INTERNATIONAL LTD,0.04,0.9665178571428572,0.0,0.0,0.0,"batch_size = 25,  epochs = 25","[[866  30]
 [  0   0]]",rnn
506395,COROMANDEL INTERNATIONAL LTD,0.05,0.9821428571428572,0.0,0.0,0.0,"batch_size = 25,  epochs = 25","[[880  16]
 [  0   0]]",rnn
506395,COROMANDEL INTERNATIONAL LTD,0.1,0.9977678571428572,0.0,0.0,0.0,"batch_size = 25,  epochs = 25","[[894   2]
 [  0   0]]",rnn
507685,WIPRO LTD,0.01,0.7845982142857143,0.0,0.0,0.0,"batch_size = 64,  epochs = 100","[[703 193]
 [  0   0]]",rnn
507685,WIPRO LTD,0.02,0.8950892857142857,0.0,0.0,0.0,"batch_size = 25,  epochs = 25","[[802  94]
 [  0   0]]",rnn
507685,WIPRO LTD,0.03,0.9441964285714286,0.0,0.0,0.0,"batch_size = 25,  epochs = 25","[[846  50]
 [  0   0]]",rnn
507685,WIPRO LTD,0.04,0.9709821428571428,0.0,0.0,0.0,"batch_size = 64,  epochs = 100","[[870  25]
 [  1   0]]",rnn
507685,WIPRO LTD,0.05,0.984375,0.0,0.0,0.0,"batch_size = 25,  epochs = 25","[[882  14]
 [  0   0]]",rnn
507685,WIPRO LTD,0.1,0.9966517857142856,0.0,0.0,0.0,"batch_size = 25,  epochs = 25","[[893   3]
 [  0   0]]",rnn
524715,SUN PHARMACEUTICAL INDUSTRIES LTD,0.01,0.7644341801385681,0.0,0.0,0.0,"batch_size = 25,  epochs = 25","[[662 204]
 [  0   0]]",rnn
524715,SUN PHARMACEUTICAL INDUSTRIES LTD,0.02,0.8995381062355658,0.0,0.0,0.0,"batch_size = 25,  epochs = 50","[[779  87]
 [  0   0]]",rnn
524715,SUN PHARMACEUTICAL INDUSTRIES LTD,0.03,0.9549653579676676,0.0,0.0,0.0,"batch_size = 25,  epochs = 50","[[827  39]
 [  0   0]]",rnn
524715,SUN PHARMACEUTICAL INDUSTRIES LTD,0.04,0.9815242494226328,0.0,0.0,0.0,"batch_size = 25,  epochs = 50","[[850  16]
 [  0   0]]",rnn
524715,SUN PHARMACEUTICAL INDUSTRIES LTD,0.05,0.9896073903002308,0.0,0.0,0.0,"batch_size = 25,  epochs = 100","[[857   9]
 [  0   0]]",rnn
524715,SUN PHARMACEUTICAL INDUSTRIES LTD,0.1,0.9976905311778292,0.0,0.0,0.0,"batch_size = 25,  epochs = 25","[[864   2]
 [  0   0]]",rnn
530965,INDIAN OIL CORPORATION LTD,0.01,0.7329608938547486,0.012396694214876032,1.0,0.024489795918367342,"batch_size = 25,  epochs = 75","[[653 239]
 [  0   3]]",rnn
530965,INDIAN OIL CORPORATION LTD,0.02,0.8670391061452514,0.0,0.0,0.0,"batch_size = 25,  epochs = 50","[[776 119]
 [  0   0]]",rnn
530965,INDIAN OIL CORPORATION LTD,0.03,0.9307262569832402,0.0,0.0,0.0,"batch_size = 32,  epochs = 100","[[833  62]
 [  0   0]]",rnn
530965,INDIAN OIL CORPORATION LTD,0.04,0.964245810055866,0.0,0.0,0.0,"batch_size = 25,  epochs = 75","[[863  32]
 [  0   0]]",rnn
530965,INDIAN OIL CORPORATION LTD,0.05,0.9810055865921788,0.0,0.0,0.0,"batch_size = 25,  epochs = 100","[[878  17]
 [  0   0]]",rnn
530965,INDIAN OIL CORPORATION LTD,0.1,0.9955307262569832,0.0,0.0,0.0,"batch_size = 25,  epochs = 25","[[891   4]
 [  0   0]]",rnn
532163,SAREGAMA INDIA LTD,0.01,0.6103448275862069,0.005899705014749263,0.5,0.011661807580174929,"batch_size = 100,  epochs = 100","[[529 337]
 [  2   2]]",rnn
532163,SAREGAMA INDIA LTD,0.02,0.7310344827586207,0.0,0.0,0.0,"batch_size = 25,  epochs = 100","[[636 234]
 [  0   0]]",rnn
532163,SAREGAMA INDIA LTD,0.03,0.8149425287356322,0.0,0.0,0.0,"batch_size = 25,  epochs = 25","[[709 161]
 [  0   0]]",rnn
532163,SAREGAMA INDIA LTD,0.04,0.8827586206896552,0.0,0.0,0.0,"batch_size = 25,  epochs = 100","[[768 102]
 [  0   0]]",rnn
532163,SAREGAMA INDIA LTD,0.05,0.9275862068965516,0.0,0.0,0.0,"batch_size = 25,  epochs = 25","[[807  63]
 [  0   0]]",rnn
532163,SAREGAMA INDIA LTD,0.1,0.9977011494252872,0.0,0.0,0.0,"batch_size = 25,  epochs = 25","[[868   2]
 [  0   0]]",rnn
532174,ICICI BANK LTD,0.01,0.7093541202672605,0.0076335877862595426,0.6666666666666666,0.01509433962264151,"batch_size = 32,  epochs = 100","[[635 260]
 [  1   2]]",rnn
532174,ICICI BANK LTD,0.02,0.8363028953229399,0.0,0.0,0.0,"batch_size = 25,  epochs = 25","[[751 147]
 [  0   0]]",rnn
532174,ICICI BANK LTD,0.03,0.9075723830734966,0.012048192771084338,0.5,0.023529411764705882,"batch_size = 25,  epochs = 75","[[814  82]
 [  1   1]]",rnn
532174,ICICI BANK LTD,0.04,0.94543429844098,0.0,0.0,0.0,"batch_size = 25,  epochs = 50","[[849  48]
 [  1   0]]",rnn
532174,ICICI BANK LTD,0.05,0.9643652561247216,0.0,0.0,0.0,"batch_size = 64,  epochs = 50","[[866  32]
 [  0   0]]",rnn
532174,ICICI BANK LTD,0.1,0.9944320712694876,0.0,0.0,0.0,"batch_size = 25,  epochs = 100","[[893   4]
 [  1   0]]",rnn
532210,CITY UNION BANK LTD,0.01,0.7615207373271892,0.0,0.0,0.0,"batch_size = 32,  epochs = 100","[[661 206]
 [  1   0]]",rnn
532210,CITY UNION BANK LTD,0.02,0.8790322580645161,0.0,0.0,0.0,"batch_size = 64,  epochs = 75","[[763 104]
 [  1   0]]",rnn
532210,CITY UNION BANK LTD,0.03,0.9435483870967742,0.0,0.0,0.0,"batch_size = 25,  epochs = 100","[[819  48]
 [  1   0]]",rnn
532210,CITY UNION BANK LTD,0.04,0.96889400921659,0.0,0.0,0.0,"batch_size = 32,  epochs = 100","[[841  26]
 [  1   0]]",rnn
532210,CITY UNION BANK LTD,0.05,0.9827188940092166,0.0,0.0,0.0,"batch_size = 25,  epochs = 75","[[853  15]
 [  0   0]]",rnn
532210,CITY UNION BANK LTD,0.1,0.9976958525345622,0.0,0.0,0.0,"batch_size = 25,  epochs = 25","[[866   2]
 [  0   0]]",rnn
532488,DIVI'S LABORATORIES LTD,0.01,0.7505668934240363,0.0,0.0,0.0,"batch_size = 48,  epochs = 75","[[662 219]
 [  1   0]]",rnn
532488,DIVI'S LABORATORIES LTD,0.02,0.8900226757369615,0.0,0.0,0.0,"batch_size = 64,  epochs = 75","[[785  96]
 [  1   0]]",rnn
532488,DIVI'S LABORATORIES LTD,0.03,0.9421768707482994,0.0,0.0,0.0,"batch_size = 25,  epochs = 25","[[831  51]
 [  0   0]]",rnn
532488,DIVI'S LABORATORIES LTD,0.04,0.9750566893424036,0.0,0.0,0.0,"batch_size = 25,  epochs = 25","[[860  22]
 [  0   0]]",rnn
532488,DIVI'S LABORATORIES LTD,0.05,0.9852607709750568,0.0,0.0,0.0,"batch_size = 25,  epochs = 25","[[869  13]
 [  0   0]]",rnn
532488,DIVI'S LABORATORIES LTD,0.1,0.9977324263038548,0.0,0.0,0.0,"batch_size = 25,  epochs = 25","[[880   2]
 [  0   0]]",rnn
532538,ULTRATECH CEMENT LTD,0.01,0.7586206896551724,0.0,0.0,0.0,"batch_size = 48,  epochs = 100","[[682 216]
 [  1   0]]",rnn
532538,ULTRATECH CEMENT LTD,0.02,0.8832035595105673,0.0,0.0,0.0,"batch_size = 25,  epochs = 25","[[794 105]
 [  0   0]]",rnn
532538,ULTRATECH CEMENT LTD,0.03,0.9466073414905449,0.0,0.0,0.0,"batch_size = 64,  epochs = 100","[[851  48]
 [  0   0]]",rnn
532538,ULTRATECH CEMENT LTD,0.04,0.971078976640712,0.0,0.0,0.0,"batch_size = 25,  epochs = 25","[[873  26]
 [  0   0]]",rnn
532538,ULTRATECH CEMENT LTD,0.05,0.978865406006674,0.0,0.0,0.0,"batch_size = 25,  epochs = 25","[[880  19]
 [  0   0]]",rnn
532538,ULTRATECH CEMENT LTD,0.1,0.9977753058954394,0.0,0.0,0.0,"batch_size = 25,  epochs = 25","[[897   2]
 [  0   0]]",rnn
532540,TATA CONSULTANCY SERVICES LTD,0.01,0.7644230769230769,0.0,0.0,0.0,"batch_size = 48,  epochs = 75","[[636 195]
 [  1   0]]",rnn
532540,TATA CONSULTANCY SERVICES LTD,0.02,0.8870192307692307,0.0,0.0,0.0,"batch_size = 25,  epochs = 50","[[738  94]
 [  0   0]]",rnn
532540,TATA CONSULTANCY SERVICES LTD,0.03,0.9471153846153846,0.0,0.0,0.0,"batch_size = 32,  epochs = 100","[[788  44]
 [  0   0]]",rnn
532540,TATA CONSULTANCY SERVICES LTD,0.04,0.9759615384615384,0.0,0.0,0.0,"batch_size = 25,  epochs = 25","[[812  20]
 [  0   0]]",rnn
532540,TATA CONSULTANCY SERVICES LTD,0.05,0.984375,0.0,0.0,0.0,"batch_size = 25,  epochs = 25","[[819  13]
 [  0   0]]",rnn
532540,TATA CONSULTANCY SERVICES LTD,0.1,0.997596153846154,0.0,0.0,0.0,"batch_size = 25,  epochs = 25","[[830   2]
 [  0   0]]",rnn
532689,PVR LTD,0.01,0.7312138728323699,0.005434782608695652,0.25,0.010638297872340424,"batch_size = 25,  epochs = 100","[[505 183]
 [  3   1]]",rnn
532689,PVR LTD,0.02,0.8526011560693642,0.0,0.0,0.0,"batch_size = 64,  epochs = 100","[[590 102]
 [  0   0]]",rnn
532689,PVR LTD,0.03,0.9234104046242776,0.0,0.0,0.0,"batch_size = 64,  epochs = 100","[[639  53]
 [  0   0]]",rnn
532689,PVR LTD,0.04,0.963872832369942,0.0,0.0,0.0,"batch_size = 32,  epochs = 75","[[667  25]
 [  0   0]]",rnn
532689,PVR LTD,0.05,0.9841040462427746,0.0,0.0,0.0,"batch_size = 64,  epochs = 100","[[681  11]
 [  0   0]]",rnn
532689,PVR LTD,0.1,0.9971098265895952,0.0,0.0,0.0,"batch_size = 25,  epochs = 25","[[690   2]
 [  0   0]]",rnn
532706,INOX LEISURE LTD,0.01,0.6674757281553398,0.010869565217391304,0.75,0.021428571428571425,"batch_size = 100,  epochs = 75","[[547 273]
 [  1   3]]",rnn
532706,INOX LEISURE LTD,0.02,0.8070388349514563,0.0,0.0,0.0,"batch_size = 32,  epochs = 25","[[665 159]
 [  0   0]]",rnn
532706,INOX LEISURE LTD,0.03,0.8859223300970874,0.0,0.0,0.0,"batch_size = 64,  epochs = 25","[[730  94]
 [  0   0]]",rnn
532706,INOX LEISURE LTD,0.04,0.941747572815534,0.0,0.0,0.0,"batch_size = 64,  epochs = 50","[[776  47]
 [  1   0]]",rnn
532706,INOX LEISURE LTD,0.05,0.9635922330097088,0.0,0.0,0.0,"batch_size = 25,  epochs = 25","[[794  30]
 [  0   0]]",rnn
532706,INOX LEISURE LTD,0.1,0.9963592233009708,0.0,0.0,0.0,"batch_size = 25,  epochs = 25","[[821   3]
 [  0   0]]",rnn
532899,KAVERI SEED COMPANY LTD,0.01,0.6735218508997429,0.01171875,0.75,0.02307692307692308,"batch_size = 64,  epochs = 50","[[521 253]
 [  1   3]]",rnn
532899,KAVERI SEED COMPANY LTD,0.02,0.8161953727506427,0.006993006993006993,0.5,0.013793103448275862,"batch_size = 25,  epochs = 50","[[634 142]
 [  1   1]]",rnn
532899,KAVERI SEED COMPANY LTD,0.03,0.890745501285347,0.011627906976744186,1.0,0.02298850574712644,"batch_size = 32,  epochs = 50","[[692  85]
 [  0   1]]",rnn
532899,KAVERI SEED COMPANY LTD,0.04,0.9370179948586118,0.0,0.0,0.0,"batch_size = 25,  epochs = 100","[[729  49]
 [  0   0]]",rnn
532899,KAVERI SEED COMPANY LTD,0.05,0.9575835475578406,0.0,0.0,0.0,"batch_size = 25,  epochs = 100","[[745  33]
 [  0   0]]",rnn
532899,KAVERI SEED COMPANY LTD,0.1,0.9987146529562982,0.0,0.0,0.0,"batch_size = 25,  epochs = 25","[[777   1]
 [  0   0]]",rnn
533155,Jubilant FoodWorks Ltd,0.01,0.6980337078651685,0.0,0.0,0.0,"batch_size = 32,  epochs = 75","[[497 215]
 [  0   0]]",rnn
533155,Jubilant FoodWorks Ltd,0.02,0.8525280898876404,0.0,0.0,0.0,"batch_size = 25,  epochs = 25","[[607 105]
 [  0   0]]",rnn
533155,Jubilant FoodWorks Ltd,0.03,0.9213483146067416,0.0,0.0,0.0,"batch_size = 25,  epochs = 25","[[656  56]
 [  0   0]]",rnn
533155,Jubilant FoodWorks Ltd,0.04,0.9662921348314608,0.0,0.0,0.0,"batch_size = 25,  epochs = 25","[[688  24]
 [  0   0]]",rnn
533155,Jubilant FoodWorks Ltd,0.05,0.9803370786516854,0.0,0.0,0.0,"batch_size = 25,  epochs = 25","[[698  14]
 [  0   0]]",rnn
