root_mean_squared_error,mean_absolute_error,mean_squared_error,confidence,accuracy,precision,recall,f1_score,confusion matrix,penalty,C,p_f_value,rate_of_growth,features
0.4706129089465291,0.2214765100671141,0.2214765100671141,0.7785234899328859,0.7785234899328859,0.0,0.0,0.0,"[[580   1]
 [164   0]]",none,0.001,p_0.01,0.01,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Alpha GR', 'Expenditure GR']"
0.4706129089465291,0.2214765100671141,0.2214765100671141,0.7785234899328859,0.7785234899328859,0.0,0.0,0.0,"[[580   1]
 [164   0]]",none,0.001,p_0.05,0.01,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Alpha GR', 'Income GR', 'Expenditure GR', 'EPS GR']"
0.4706129089465291,0.2214765100671141,0.2214765100671141,0.7785234899328859,0.7785234899328859,0.0,0.0,0.0,"[[580   1]
 [164   0]]",none,0.001,p_0.1,0.01,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Alpha GR', 'Income GR', 'Expenditure GR', 'EPS GR']"
0.4706129089465291,0.2214765100671141,0.2214765100671141,0.7785234899328859,0.7785234899328859,0.0,0.0,0.0,"[[580   1]
 [164   0]]",none,0.001,p_0.15,0.01,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Alpha GR', 'Income GR', 'Expenditure GR', 'EPS GR']"
0.4706129089465291,0.2214765100671141,0.2214765100671141,0.7785234899328859,0.7785234899328859,0.0,0.0,0.0,"[[580   1]
 [164   0]]",none,0.001,p_0.2,0.01,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Alpha GR', 'Income GR', 'Expenditure GR', 'EPS GR']"
0.4706129089465291,0.2214765100671141,0.2214765100671141,0.7785234899328859,0.7785234899328859,0.0,0.0,0.0,"[[580   1]
 [164   0]]",none,0.001,p_0.25,0.01,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Alpha GR', 'Income GR', 'Expenditure GR', 'EPS GR']"
0.4706129089465291,0.2214765100671141,0.2214765100671141,0.7785234899328859,0.7785234899328859,0.0,0.0,0.0,"[[580   1]
 [164   0]]",none,0.001,f_0.1,0.01,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', '% Deli. Qty to Traded Qty GR', 'Alpha GR', 'Beta GR', 'Income GR', 'Expenditure GR', 'Net Profit GR', 'EPS GR']"
0.4706129089465291,0.2214765100671141,0.2214765100671141,0.7785234899328859,0.7785234899328859,0.0,0.0,0.0,"[[580   1]
 [164   0]]",none,0.001,f_0.5,0.01,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', '% Deli. Qty to Traded Qty GR', 'Alpha GR', 'Income GR', 'Expenditure GR', 'Net Profit GR', 'EPS GR']"
0.4706129089465291,0.2214765100671141,0.2214765100671141,0.7785234899328859,0.7785234899328859,0.0,0.0,0.0,"[[580   1]
 [164   0]]",none,0.001,f_1,0.01,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Alpha GR', 'Income GR', 'Expenditure GR', 'EPS GR']"
0.4706129089465291,0.2214765100671141,0.2214765100671141,0.7785234899328859,0.7785234899328859,0.0,0.0,0.0,"[[580   1]
 [164   0]]",none,0.001,f_2,0.01,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Alpha GR', 'Income GR', 'Expenditure GR', 'EPS GR']"
0.4706129089465291,0.2214765100671141,0.2214765100671141,0.7785234899328859,0.7785234899328859,0.0,0.0,0.0,"[[580   1]
 [164   0]]",none,0.001,f_5,0.01,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Alpha GR', 'Expenditure GR']"
0.4706129089465291,0.2214765100671141,0.2214765100671141,0.7785234899328859,0.7785234899328859,0.0,0.0,0.0,"[[580   1]
 [164   0]]",none,0.001,f_10,0.01,"['High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR']"
