root_mean_squared_error,mean_absolute_error,mean_squared_error,confidence,accuracy,precision,recall,f1_score,confusion matrix,penalty,C,p_f_value,rate_of_growth,features
0.6251436616499838,0.3908045977011495,0.3908045977011495,0.6091954022988506,0.6091954022988506,0.0,0.0,0.0,"[[530   1]
 [339   0]]",l2,0.001,p_0.1,0.01,"['Spread High-Low GR', 'Expenditure GR']"
0.6242236557627346,0.3896551724137931,0.3896551724137931,0.6103448275862069,0.6103448275862069,0.5,0.005899705014749263,0.011661807580174929,"[[529   2]
 [337   2]]",none,0.001,p_0.15,0.01,"['No.of Shares GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', 'Spread High-Low GR', 'Expenditure GR']"
0.6242236557627346,0.3896551724137931,0.3896551724137931,0.6103448275862069,0.6103448275862069,0.5,0.005899705014749263,0.011661807580174929,"[[529   2]
 [337   2]]",none,0.001,p_0.2,0.01,"['No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', 'Spread High-Low GR', 'Expenditure GR']"
0.6242236557627346,0.3896551724137931,0.3896551724137931,0.6103448275862069,0.6103448275862069,0.5,0.005899705014749263,0.011661807580174929,"[[529   2]
 [337   2]]",none,0.001,p_0.25,0.01,"['Low Price GR', 'No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', 'Spread High-Low GR', 'Expenditure GR']"
0.6242236557627346,0.3896551724137931,0.3896551724137931,0.6103448275862069,0.6103448275862069,0.5,0.005899705014749263,0.011661807580174929,"[[529   2]
 [337   2]]",l2,0.1,f_0.1,0.01,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', '% Deli. Qty to Traded Qty GR', 'Spread High-Low GR', 'Spread Close-Open GR', 'Revenue GR', 'Dividend Value GR', 'Income GR', 'Expenditure GR', 'Net Profit GR', 'EPS GR']"
0.6242236557627346,0.3896551724137931,0.3896551724137931,0.6103448275862069,0.6103448275862069,0.5,0.005899705014749263,0.011661807580174929,"[[529   2]
 [337   2]]",none,0.001,f_0.5,0.01,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', 'Spread High-Low GR', 'Spread Close-Open GR', 'Revenue GR', 'Expenditure GR', 'Net Profit GR', 'EPS GR']"
0.6242236557627346,0.3896551724137931,0.3896551724137931,0.6103448275862069,0.6103448275862069,0.5,0.005899705014749263,0.011661807580174929,"[[529   2]
 [337   2]]",none,0.001,f_1,0.01,"['Open Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', 'Spread High-Low GR', 'Spread Close-Open GR', 'Expenditure GR']"
0.6242236557627346,0.3896551724137931,0.3896551724137931,0.6103448275862069,0.6103448275862069,0.5,0.005899705014749263,0.011661807580174929,"[[529   2]
 [337   2]]",none,0.001,f_2,0.01,"['No.of Shares GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', 'Spread High-Low GR', 'Expenditure GR']"
0.5197258340016739,0.27011494252873564,0.27011494252873564,0.7298850574712644,0.7298850574712644,0.0,0.0,0.0,"[[635   1]
 [234   0]]",l2,0.001,p_0.01,0.02,['Expenditure GR']
0.5197258340016739,0.27011494252873564,0.27011494252873564,0.7298850574712644,0.7298850574712644,0.0,0.0,0.0,"[[635   1]
 [234   0]]",l2,0.001,p_0.05,0.02,"['WAP GR', 'Expenditure GR', 'Net Profit GR', 'EPS GR']"
