root_mean_squared_error,mean_absolute_error,mean_squared_error,confidence,accuracy,precision,recall,f1_score,confusion matrix,penalty,C,p_f_value,rate_of_growth,features
0.3176586681934841,0.10090702947845803,0.10090702947845803,0.8990929705215419,0.8990929705215419,0.0,0.0,0.0,"[[793   0]
 [ 89   0]]",none,0.001,p_0.05,0.02,"['Low Price GR', 'WAP GR', '% Deli. Qty to Traded Qty GR', 'Alpha GR', 'Beta GR']"
0.3176586681934841,0.10090702947845803,0.10090702947845803,0.8990929705215419,0.8990929705215419,0.0,0.0,0.0,"[[793   0]
 [ 89   0]]",none,0.001,p_0.1,0.02,"['Open Price GR', 'Low Price GR', 'WAP GR', '% Deli. Qty to Traded Qty GR', 'Alpha GR', 'Beta GR']"
0.3176586681934841,0.10090702947845803,0.10090702947845803,0.8990929705215419,0.8990929705215419,0.0,0.0,0.0,"[[793   0]
 [ 89   0]]",none,0.001,p_0.15,0.02,"['Open Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', '% Deli. Qty to Traded Qty GR', 'Alpha GR', 'Beta GR']"
0.3176586681934841,0.10090702947845803,0.10090702947845803,0.8990929705215419,0.8990929705215419,0.0,0.0,0.0,"[[793   0]
 [ 89   0]]",none,0.001,p_0.2,0.02,"['Open Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', '% Deli. Qty to Traded Qty GR', 'Alpha GR', 'Beta GR']"
0.3176586681934841,0.10090702947845803,0.10090702947845803,0.8990929705215419,0.8990929705215419,0.0,0.0,0.0,"[[793   0]
 [ 89   0]]",none,0.001,p_0.25,0.02,"['Open Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', '% Deli. Qty to Traded Qty GR', 'Alpha GR', 'Beta GR', 'Revenue GR']"
0.3176586681934841,0.10090702947845803,0.10090702947845803,0.8990929705215419,0.8990929705215419,0.0,0.0,0.0,"[[793   0]
 [ 89   0]]",none,0.001,f_0.1,0.02,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', '% Deli. Qty to Traded Qty GR', 'Spread High-Low GR', 'Spread Close-Open GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Net Profit GR', 'EPS GR']"
0.3176586681934841,0.10090702947845803,0.10090702947845803,0.8990929705215419,0.8990929705215419,0.0,0.0,0.0,"[[793   0]
 [ 89   0]]",none,0.001,f_0.5,0.02,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', '% Deli. Qty to Traded Qty GR', 'Spread High-Low GR', 'Spread Close-Open GR', 'Alpha GR', 'Beta GR', 'Revenue GR']"
0.3176586681934841,0.10090702947845803,0.10090702947845803,0.8990929705215419,0.8990929705215419,0.0,0.0,0.0,"[[793   0]
 [ 89   0]]",l2,100.0,f_1,0.02,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', '% Deli. Qty to Traded Qty GR', 'Alpha GR', 'Beta GR', 'Revenue GR']"
0.3176586681934841,0.10090702947845803,0.10090702947845803,0.8990929705215419,0.8990929705215419,0.0,0.0,0.0,"[[793   0]
 [ 89   0]]",none,0.001,f_2,0.02,"['Open Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', '% Deli. Qty to Traded Qty GR', 'Alpha GR', 'Beta GR']"
0.3176586681934841,0.10090702947845803,0.10090702947845803,0.8990929705215419,0.8990929705215419,0.0,0.0,0.0,"[[793   0]
 [ 89   0]]",none,0.001,f_5,0.02,"['Low Price GR', 'WAP GR', '% Deli. Qty to Traded Qty GR', 'Alpha GR', 'Beta GR']"
0.3176586681934841,0.10090702947845803,0.10090702947845803,0.8990929705215419,0.8990929705215419,0.0,0.0,0.0,"[[793   0]
 [ 89   0]]",none,0.001,f_10,0.02,"['% Deli. Qty to Traded Qty GR', 'Beta GR']"
0.2075666163590797,0.04308390022675737,0.04308390022675737,0.9569160997732428,0.9569160997732428,0.0,0.0,0.0,"[[844   0]
 [ 38   0]]",l2,0.001,p_0.01,0.03,"['Low Price GR', 'WAP GR', 'Alpha GR', 'Beta GR', 'Revenue GR']"
0.2075666163590797,0.04308390022675737,0.04308390022675737,0.9569160997732428,0.9569160997732428,0.0,0.0,0.0,"[[844   0]
 [ 38   0]]",l2,0.001,p_0.05,0.03,"['Open Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', '% Deli. Qty to Traded Qty GR', 'Alpha GR', 'Beta GR', 'Revenue GR']"
0.2075666163590797,0.04308390022675737,0.04308390022675737,0.9569160997732428,0.9569160997732428,0.0,0.0,0.0,"[[844   0]
 [ 38   0]]",l2,0.001,p_0.1,0.03,"['Open Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', '% Deli. Qty to Traded Qty GR', 'Alpha GR', 'Beta GR', 'Revenue GR']"
0.2075666163590797,0.04308390022675737,0.04308390022675737,0.9569160997732428,0.9569160997732428,0.0,0.0,0.0,"[[844   0]
 [ 38   0]]",l2,0.001,p_0.15,0.03,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No. of Trades GR', '% Deli. Qty to Traded Qty GR', 'Alpha GR', 'Beta GR', 'Revenue GR']"
0.2075666163590797,0.04308390022675737,0.04308390022675737,0.9569160997732428,0.9569160997732428,0.0,0.0,0.0,"[[844   0]
 [ 38   0]]",l2,0.001,p_0.2,0.03,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', '% Deli. Qty to Traded Qty GR', 'Alpha GR', 'Beta GR', 'Revenue GR']"
0.2075666163590797,0.04308390022675737,0.04308390022675737,0.9569160997732428,0.9569160997732428,0.0,0.0,0.0,"[[844   0]
 [ 38   0]]",l2,0.001,p_0.25,0.03,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', '% Deli. Qty to Traded Qty GR', 'Spread High-Low GR', 'Alpha GR', 'Beta GR', 'Revenue GR']"
0.2075666163590797,0.04308390022675737,0.04308390022675737,0.9569160997732428,0.9569160997732428,0.0,0.0,0.0,"[[844   0]
 [ 38   0]]",l2,0.001,f_0.1,0.03,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', 'Deliverable Quantity GR', '% Deli. Qty to Traded Qty GR', 'Spread High-Low GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Dividend Value GR', 'Income GR', 'Expenditure GR', 'Net Profit GR', 'EPS GR']"
0.2075666163590797,0.04308390022675737,0.04308390022675737,0.9569160997732428,0.9569160997732428,0.0,0.0,0.0,"[[844   0]
 [ 38   0]]",l2,0.001,f_0.5,0.03,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', '% Deli. Qty to Traded Qty GR', 'Spread High-Low GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Expenditure GR']"
0.2075666163590797,0.04308390022675737,0.04308390022675737,0.9569160997732428,0.9569160997732428,0.0,0.0,0.0,"[[844   0]
 [ 38   0]]",l2,0.001,f_1,0.03,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', '% Deli. Qty to Traded Qty GR', 'Spread High-Low GR', 'Alpha GR', 'Beta GR', 'Revenue GR']"
0.2075666163590797,0.04308390022675737,0.04308390022675737,0.9569160997732428,0.9569160997732428,0.0,0.0,0.0,"[[844   0]
 [ 38   0]]",l2,0.001,f_2,0.03,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No. of Trades GR', '% Deli. Qty to Traded Qty GR', 'Alpha GR', 'Beta GR', 'Revenue GR']"
0.2075666163590797,0.04308390022675737,0.04308390022675737,0.9569160997732428,0.9569160997732428,0.0,0.0,0.0,"[[844   0]
 [ 38   0]]",l2,0.001,f_5,0.03,"['Open Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', '% Deli. Qty to Traded Qty GR', 'Alpha GR', 'Beta GR', 'Revenue GR']"
0.2075666163590797,0.04308390022675737,0.04308390022675737,0.9569160997732428,0.9569160997732428,0.0,0.0,0.0,"[[844   0]
 [ 38   0]]",l2,0.001,f_10,0.03,"['Low Price GR', 'WAP GR', 'Alpha GR', 'Beta GR']"
0.14677176197545186,0.02154195011337869,0.02154195011337869,0.9784580498866212,0.9784580498866212,0.0,0.0,0.0,"[[863   0]
 [ 19   0]]",none,0.001,p_0.01,0.04,"['Open Price GR', 'High Price GR', 'Low Price GR', 'WAP GR', '% Deli. Qty to Traded Qty GR', 'Alpha GR', 'Beta GR', 'Dividend Value GR']"
0.14677176197545186,0.02154195011337869,0.02154195011337869,0.9784580498866212,0.9784580498866212,0.0,0.0,0.0,"[[863   0]
 [ 19   0]]",none,0.001,p_0.05,0.04,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', '% Deli. Qty to Traded Qty GR', 'Alpha GR', 'Beta GR', 'Dividend Value GR']"
0.14677176197545186,0.02154195011337869,0.02154195011337869,0.9784580498866212,0.9784580498866212,0.0,0.0,0.0,"[[863   0]
 [ 19   0]]",none,0.001,p_0.1,0.04,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', '% Deli. Qty to Traded Qty GR', 'Alpha GR', 'Beta GR', 'Dividend Value GR']"
0.14677176197545186,0.02154195011337869,0.02154195011337869,0.9784580498866212,0.9784580498866212,0.0,0.0,0.0,"[[863   0]
 [ 19   0]]",none,0.001,p_0.15,0.04,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', '% Deli. Qty to Traded Qty GR', 'Alpha GR', 'Beta GR', 'Dividend Value GR']"
0.14677176197545186,0.02154195011337869,0.02154195011337869,0.9784580498866212,0.9784580498866212,0.0,0.0,0.0,"[[863   0]
 [ 19   0]]",none,0.001,p_0.2,0.04,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', '% Deli. Qty to Traded Qty GR', 'Alpha GR', 'Beta GR', 'Dividend Value GR']"
0.14677176197545186,0.02154195011337869,0.02154195011337869,0.9784580498866212,0.9784580498866212,0.0,0.0,0.0,"[[863   0]
 [ 19   0]]",none,0.001,p_0.25,0.04,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', '% Deli. Qty to Traded Qty GR', 'Alpha GR', 'Beta GR', 'Dividend Value GR']"
0.14677176197545186,0.02154195011337869,0.02154195011337869,0.9784580498866212,0.9784580498866212,0.0,0.0,0.0,"[[863   0]
 [ 19   0]]",none,0.001,f_0.1,0.04,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No.of Shares GR', 'No. of Trades GR', 'Total Turnover (Rs.) GR', '% Deli. Qty to Traded Qty GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Dividend Value GR', 'Expenditure GR', 'Net Profit GR', 'EPS GR']"
0.14677176197545186,0.02154195011337869,0.02154195011337869,0.9784580498866212,0.9784580498866212,0.0,0.0,0.0,"[[863   0]
 [ 19   0]]",none,0.001,f_0.5,0.04,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', '% Deli. Qty to Traded Qty GR', 'Alpha GR', 'Beta GR', 'Dividend Value GR', 'Expenditure GR']"
0.14677176197545186,0.02154195011337869,0.02154195011337869,0.9784580498866212,0.9784580498866212,0.0,0.0,0.0,"[[863   0]
 [ 19   0]]",none,0.001,f_1,0.04,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', '% Deli. Qty to Traded Qty GR', 'Alpha GR', 'Beta GR', 'Dividend Value GR', 'Expenditure GR']"
0.14677176197545186,0.02154195011337869,0.02154195011337869,0.9784580498866212,0.9784580498866212,0.0,0.0,0.0,"[[863   0]
 [ 19   0]]",none,0.001,f_2,0.04,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', '% Deli. Qty to Traded Qty GR', 'Alpha GR', 'Beta GR', 'Dividend Value GR']"
0.14677176197545186,0.02154195011337869,0.02154195011337869,0.9784580498866212,0.9784580498866212,0.0,0.0,0.0,"[[863   0]
 [ 19   0]]",none,0.001,f_5,0.04,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', '% Deli. Qty to Traded Qty GR', 'Alpha GR', 'Beta GR', 'Dividend Value GR']"
0.14677176197545186,0.02154195011337869,0.02154195011337869,0.9784580498866212,0.9784580498866212,0.0,0.0,0.0,"[[863   0]
 [ 19   0]]",none,0.001,f_10,0.04,"['Open Price GR', 'WAP GR', '% Deli. Qty to Traded Qty GR', 'Beta GR']"
0.10101525445522108,0.010204081632653059,0.010204081632653059,0.9897959183673468,0.9897959183673468,0.0,0.0,0.0,"[[873   0]
 [  9   0]]",l2,0.001,p_0.01,0.05,"['High Price GR', 'Low Price GR', 'WAP GR', '% Deli. Qty to Traded Qty GR', 'Alpha GR', 'Beta GR']"
0.10101525445522108,0.010204081632653059,0.010204081632653059,0.9897959183673468,0.9897959183673468,0.0,0.0,0.0,"[[873   0]
 [  9   0]]",l2,0.001,p_0.05,0.05,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', '% Deli. Qty to Traded Qty GR', 'Alpha GR', 'Beta GR', 'Dividend Value GR']"
0.10101525445522108,0.010204081632653059,0.010204081632653059,0.9897959183673468,0.9897959183673468,0.0,0.0,0.0,"[[873   0]
 [  9   0]]",l2,0.001,p_0.1,0.05,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', '% Deli. Qty to Traded Qty GR', 'Alpha GR', 'Beta GR', 'Dividend Value GR']"
0.10101525445522108,0.010204081632653059,0.010204081632653059,0.9897959183673468,0.9897959183673468,0.0,0.0,0.0,"[[873   0]
 [  9   0]]",l2,0.001,p_0.15,0.05,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', '% Deli. Qty to Traded Qty GR', 'Alpha GR', 'Beta GR', 'Dividend Value GR']"
0.10101525445522108,0.010204081632653059,0.010204081632653059,0.9897959183673468,0.9897959183673468,0.0,0.0,0.0,"[[873   0]
 [  9   0]]",l2,0.001,p_0.2,0.05,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', '% Deli. Qty to Traded Qty GR', 'Alpha GR', 'Beta GR', 'Dividend Value GR']"
0.10101525445522108,0.010204081632653059,0.010204081632653059,0.9897959183673468,0.9897959183673468,0.0,0.0,0.0,"[[873   0]
 [  9   0]]",l2,0.001,p_0.25,0.05,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', '% Deli. Qty to Traded Qty GR', 'Alpha GR', 'Beta GR', 'Dividend Value GR']"
0.10101525445522108,0.010204081632653059,0.010204081632653059,0.9897959183673468,0.9897959183673468,0.0,0.0,0.0,"[[873   0]
 [  9   0]]",l2,0.001,f_0.1,0.05,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'No.of Shares GR', 'Total Turnover (Rs.) GR', '% Deli. Qty to Traded Qty GR', 'Spread High-Low GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Dividend Value GR', 'Expenditure GR', 'Net Profit GR', 'EPS GR']"
0.10101525445522108,0.010204081632653059,0.010204081632653059,0.9897959183673468,0.9897959183673468,0.0,0.0,0.0,"[[873   0]
 [  9   0]]",l2,0.001,f_0.5,0.05,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', '% Deli. Qty to Traded Qty GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Dividend Value GR']"
0.10101525445522108,0.010204081632653059,0.010204081632653059,0.9897959183673468,0.9897959183673468,0.0,0.0,0.0,"[[873   0]
 [  9   0]]",l2,0.001,f_1,0.05,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', '% Deli. Qty to Traded Qty GR', 'Alpha GR', 'Beta GR', 'Dividend Value GR']"
0.10101525445522108,0.010204081632653059,0.010204081632653059,0.9897959183673468,0.9897959183673468,0.0,0.0,0.0,"[[873   0]
 [  9   0]]",l2,0.001,f_2,0.05,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', '% Deli. Qty to Traded Qty GR', 'Alpha GR', 'Beta GR', 'Dividend Value GR']"
0.10101525445522108,0.010204081632653059,0.010204081632653059,0.9897959183673468,0.9897959183673468,0.0,0.0,0.0,"[[873   0]
 [  9   0]]",l2,0.001,f_5,0.05,"['High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', '% Deli. Qty to Traded Qty GR', 'Alpha GR', 'Beta GR']"
0.10101525445522108,0.010204081632653059,0.010204081632653059,0.9897959183673468,0.9897959183673468,0.0,0.0,0.0,"[[873   0]
 [  9   0]]",l2,0.001,f_10,0.05,"['WAP GR', '% Deli. Qty to Traded Qty GR', 'Beta GR']"
