root_mean_squared_error,mean_absolute_error,mean_squared_error,confidence,accuracy,precision,recall,f1_score,confusion matrix,penalty,C,p_f_value,rate_of_growth,features
0.5865766488264373,0.3440721649484536,0.3440721649484536,0.6559278350515464,0.6559278350515464,0.6666666666666666,0.01486988847583643,0.029090909090909087,"[[505   2]
 [265   4]]",none,0.001,p_0.05,0.01,"['Close Price GR', 'Expenditure GR', 'Net Profit GR', 'EPS GR']"
0.5865766488264373,0.3440721649484536,0.3440721649484536,0.6559278350515464,0.6559278350515464,0.6666666666666666,0.01486988847583643,0.029090909090909087,"[[505   2]
 [265   4]]",none,0.001,p_0.1,0.01,"['Low Price GR', 'Close Price GR', 'Dividend Value GR', 'Expenditure GR', 'Net Profit GR', 'EPS GR']"
0.5865766488264373,0.3440721649484536,0.3440721649484536,0.6559278350515464,0.6559278350515464,0.6666666666666666,0.01486988847583643,0.029090909090909087,"[[505   2]
 [265   4]]",l2,100.0,p_0.15,0.01,"['High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Alpha GR', 'Dividend Value GR', 'Expenditure GR', 'Net Profit GR', 'EPS GR']"
0.5854771602331206,0.3427835051546392,0.3427835051546392,0.6572164948453608,0.6572164948453608,0.7142857142857143,0.01858736059479554,0.036231884057971016,"[[505   2]
 [264   5]]",l2,0.1,p_0.2,0.01,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Spread Close-Open GR', 'Alpha GR', 'Dividend Value GR', 'Expenditure GR', 'Net Profit GR', 'EPS GR']"
0.5854771602331206,0.3427835051546392,0.3427835051546392,0.6572164948453608,0.6572164948453608,0.7142857142857143,0.01858736059479554,0.036231884057971016,"[[505   2]
 [264   5]]",l2,0.1,p_0.25,0.01,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Spread Close-Open GR', 'Alpha GR', 'Dividend Value GR', 'Expenditure GR', 'Net Profit GR', 'EPS GR']"
0.5865766488264373,0.3440721649484536,0.3440721649484536,0.6559278350515464,0.6559278350515464,0.6666666666666666,0.01486988847583643,0.029090909090909087,"[[505   2]
 [265   4]]",l2,10.0,f_0.1,0.01,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', '% Deli. Qty to Traded Qty GR', 'Spread Close-Open GR', 'Alpha GR', 'Beta GR', 'Dividend Value GR', 'Income GR', 'Expenditure GR', 'Net Profit GR', 'EPS GR']"
0.5865766488264373,0.3440721649484536,0.3440721649484536,0.6559278350515464,0.6559278350515464,0.6666666666666666,0.01486988847583643,0.029090909090909087,"[[505   2]
 [265   4]]",l2,10.0,f_0.5,0.01,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Spread Close-Open GR', 'Alpha GR', 'Beta GR', 'Dividend Value GR', 'Expenditure GR', 'Net Profit GR', 'EPS GR']"
0.5865766488264373,0.3440721649484536,0.3440721649484536,0.6559278350515464,0.6559278350515464,0.6666666666666666,0.01486988847583643,0.029090909090909087,"[[505   2]
 [265   4]]",l2,10.0,f_1,0.01,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Spread Close-Open GR', 'Alpha GR', 'Beta GR', 'Dividend Value GR', 'Expenditure GR', 'Net Profit GR', 'EPS GR']"
0.5865766488264373,0.3440721649484536,0.3440721649484536,0.6559278350515464,0.6559278350515464,0.6666666666666666,0.01486988847583643,0.029090909090909087,"[[505   2]
 [265   4]]",l2,100.0,f_2,0.01,"['High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Alpha GR', 'Dividend Value GR', 'Expenditure GR', 'Net Profit GR', 'EPS GR']"
0.5920434645509786,0.3505154639175257,0.3505154639175257,0.6494845360824743,0.6494845360824743,0.0,0.0,0.0,"[[504   3]
 [269   0]]",l2,0.001,f_5,0.01,"['Expenditure GR', 'Net Profit GR', 'EPS GR']"
0.4186379485411743,0.17525773195876287,0.17525773195876287,0.8247422680412371,0.8247422680412371,0.5,0.007352941176470587,0.014492753623188406,"[[639   1]
 [135   1]]",none,0.001,p_0.01,0.02,"['High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Alpha GR', 'Expenditure GR']"
0.4186379485411743,0.17525773195876287,0.17525773195876287,0.8247422680412371,0.8247422680412371,0.5,0.007352941176470587,0.014492753623188406,"[[639   1]
 [135   1]]",none,0.001,p_0.05,0.02,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Alpha GR', 'Beta GR', 'Expenditure GR']"
0.4186379485411743,0.17525773195876287,0.17525773195876287,0.8247422680412371,0.8247422680412371,0.5,0.007352941176470587,0.014492753623188406,"[[639   1]
 [135   1]]",none,0.001,p_0.1,0.02,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Expenditure GR']"
0.4186379485411743,0.17525773195876287,0.17525773195876287,0.8247422680412371,0.8247422680412371,0.5,0.007352941176470587,0.014492753623188406,"[[639   1]
 [135   1]]",l2,100.0,p_0.15,0.02,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Expenditure GR', 'Net Profit GR', 'EPS GR']"
0.4186379485411743,0.17525773195876287,0.17525773195876287,0.8247422680412371,0.8247422680412371,0.5,0.007352941176470587,0.014492753623188406,"[[639   1]
 [135   1]]",none,0.001,p_0.2,0.02,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Income GR', 'Expenditure GR', 'Net Profit GR', 'EPS GR']"
0.4186379485411743,0.17525773195876287,0.17525773195876287,0.8247422680412371,0.8247422680412371,0.5,0.007352941176470587,0.014492753623188406,"[[639   1]
 [135   1]]",none,0.001,p_0.25,0.02,"['Open Price GR', 'High Price GR', 'Low Price GR', 'Close Price GR', 'WAP GR', 'Alpha GR', 'Beta GR', 'Revenue GR', 'Income GR', 'Expenditure GR', 'Net Profit GR', 'EPS GR']"
