root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,precision,recall,f1_score,confusion matrix,threshold,epochs,batch_size,rate_of_growth
0.6818010030131597,0.4648526077097506,0.4648526077097506,0.5351473922902494,0.2630272952853598,0.4840182648401826,0.3408360128617364,"[[366 297]
 [113 106]]",0.22999999999999976,25,64,0.01
0.9440108381713814,0.8911564625850341,0.8911564625850341,0.10884353741496597,0.10884353741496597,1.0,0.196319018404908,"[[  0 786]
 [  0  96]]",-3.0878077872387166e-16,100,25,0.02
0.9706579576495004,0.9421768707482994,0.9421768707482994,0.057823129251700675,0.057823129251700675,1.0,0.10932475884244372,"[[  0 831]
 [  0  51]]",-3.0878077872387166e-16,100,32,0.03
0.9874495882537009,0.9750566893424036,0.9750566893424036,0.024943310657596373,0.024943310657596373,1.0,0.04867256637168142,"[[  0 860]
 [  0  22]]",-3.0878077872387166e-16,100,25,0.04
0.9926030278893252,0.9852607709750568,0.9852607709750568,0.014739229024943309,0.014739229024943309,1.0,0.02905027932960894,"[[  0 869]
 [  0  13]]",-3.0878077872387166e-16,25,25,0.05
