root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,precision,recall,f1_score,confusion matrix,threshold,epochs,batch_size,rate_of_growth
0.6669258179560142,0.4447900466562986,0.4447900466562986,0.5552099533437014,0.4,0.42372881355932196,0.4115226337448559,"[[257 150]
 [136 100]]",0.4099999999999999,25,32,0.01
0.7994943969936633,0.6391912908242613,0.6391912908242613,0.3608087091757387,0.2138364779874214,0.7391304347826086,0.33170731707317075,"[[130 375]
 [ 36 102]]",0.12999999999999967,50,25,0.02
0.9382157713407588,0.8802488335925351,0.8802488335925351,0.119751166407465,0.119751166407465,1.0,0.21388888888888888,"[[  0 566]
 [  0  77]]",-3.0878077872387166e-16,25,25,0.03
0.9700010421504398,0.9409020217729394,0.9409020217729394,0.05909797822706065,0.05909797822706065,1.0,0.11160058737151247,"[[  0 605]
 [  0  38]]",-3.0878077872387166e-16,100,100,0.04
0.980367151207346,0.9611197511664076,0.9611197511664076,0.03888024883359253,0.03888024883359253,1.0,0.0748502994011976,"[[  0 618]
 [  0  25]]",-3.0878077872387166e-16,100,25,0.05
