root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,precision,recall,f1_score,confusion matrix,threshold,epochs,batch_size,rate_of_growth
0.7045525039123989,0.4963942307692308,0.4963942307692308,0.5036057692307693,0.2488479262672811,0.5538461538461539,0.3434022257551669,"[[311 326]
 [ 87 108]]",0.18999999999999967,50,100,0.01
0.9418169836912216,0.8870192307692307,0.8870192307692307,0.11298076923076925,0.11298076923076925,1.0,0.20302375809935205,"[[  0 738]
 [  0  94]]",-3.0878077872387166e-16,100,25,0.02
0.9731985329907687,0.9471153846153846,0.9471153846153846,0.05288461538461538,0.05288461538461538,1.0,0.1004566210045662,"[[  0 788]
 [  0  44]]",-3.0878077872387166e-16,100,64,0.03
0.9879076568493323,0.9759615384615384,0.9759615384615384,0.02403846153846154,0.02403846153846154,1.0,0.046948356807511735,"[[  0 812]
 [  0  20]]",-3.0878077872387166e-16,25,25,0.04
0.9921567416492216,0.984375,0.984375,0.015625,0.015625,1.0,0.030769230769230767,"[[  0 819]
 [  0  13]]",-3.0878077872387166e-16,25,25,0.05
