root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,precision,recall,f1_score,confusion matrix,threshold,epochs,batch_size,rate_of_growth
0.666774046335023,0.44458762886597936,0.44458762886597936,0.5554123711340206,0.3652482269503545,0.3828996282527881,0.3738656987295826,"[[328 179]
 [166 103]]",0.32999999999999985,25,25,0.01
0.7799021878930795,0.6082474226804123,0.6082474226804123,0.3917525773195876,0.18773234200743494,0.7426470588235294,0.29970326409495546,"[[203 437]
 [ 35 101]]",0.1499999999999997,50,25,0.02
0.9490907205722162,0.9007731958762888,0.9007731958762888,0.09922680412371132,0.09922680412371132,1.0,0.1805392731535756,"[[  0 699]
 [  0  77]]",-3.0878077872387166e-16,75,100,0.03
0.9732239970600848,0.9471649484536082,0.9471649484536082,0.05283505154639175,0.05283505154639175,1.0,0.1003671970624235,"[[  0 735]
 [  0  41]]",-3.0878077872387166e-16,25,32,0.04
0.9857228233819496,0.9716494845360824,0.9716494845360824,0.028350515463917526,0.028350515463917526,1.0,0.055137844611528826,"[[  0 754]
 [  0  22]]",-3.0878077872387166e-16,25,25,0.05
