root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,precision,recall,f1_score,confusion matrix,threshold,epochs,batch_size,rate_of_growth
0.9010914559387476,0.811965811965812,0.811965811965812,0.18803418803418806,0.18803418803418806,1.0,0.31654676258992803,"[[ 0 95]
 [ 0 22]]",-3.0878077872387166e-16,100,32,0.01
0.9696241231378994,0.9401709401709402,0.9401709401709402,0.059829059829059825,0.059829059829059825,1.0,0.1129032258064516,"[[  0 110]
 [  0   7]]",-3.0878077872387166e-16,75,100,0.02
0.9827573280377846,0.9658119658119658,0.9658119658119658,0.034188034188034185,0.034188034188034185,1.0,0.06611570247933883,"[[  0 113]
 [  0   4]]",-3.0878077872387166e-16,75,25,0.03
0.9827573280377846,0.9658119658119658,0.9658119658119658,0.034188034188034185,0.034188034188034185,1.0,0.06611570247933883,"[[  0 113]
 [  0   4]]",-3.0878077872387166e-16,25,25,0.04
0.9827573280377846,0.9658119658119658,0.9658119658119658,0.034188034188034185,0.034188034188034185,1.0,0.06611570247933883,"[[  0 113]
 [  0   4]]",-3.0878077872387166e-16,75,25,0.05
