root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,precision,recall,f1_score,confusion matrix,threshold,epochs,batch_size,rate_of_growth
0.7214443344505821,0.5204819277108433,0.5204819277108433,0.4795180722891566,0.23325635103926096,0.5024875621890548,0.3186119873817035,"[[297 332]
 [100 101]]",0.21999999999999972,50,32,0.01
0.9416724419626004,0.8867469879518072,0.8867469879518072,0.11325301204819276,0.11325301204819276,1.0,0.20346320346320346,"[[  0 736]
 [  0  94]]",-3.0878077872387166e-16,100,48,0.02
0.9731330596620532,0.9469879518072291,0.9469879518072291,0.05301204819277108,0.05301204819277108,1.0,0.10068649885583524,"[[  0 786]
 [  0  44]]",-3.0878077872387166e-16,100,48,0.03
0.9842127304577912,0.9686746987951808,0.9686746987951808,0.03132530120481928,0.03132530120481928,1.0,0.060747663551401876,"[[  0 804]
 [  0  26]]",-3.0878077872387166e-16,25,25,0.04
0.9915303979810614,0.983132530120482,0.983132530120482,0.016867469879518072,0.016867469879518072,1.0,0.03317535545023696,"[[  0 816]
 [  0  14]]",-3.0878077872387166e-16,100,25,0.05
