root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,precision,recall,f1_score,confusion matrix,threshold,epochs,batch_size,rate_of_growth
0.6724932646586402,0.452247191011236,0.452247191011236,0.547752808988764,0.3257328990228013,0.4651162790697674,0.3831417624521072,"[[290 207]
 [115 100]]",0.3499999999999999,25,25,0.01
0.91492002474828,0.8370786516853933,0.8370786516853933,0.16292134831460675,0.1447178002894356,0.9523809523809524,0.25125628140703515,"[[ 16 591]
 [  5 100]]",0.01999999999999969,75,100,0.02
0.959868904906676,0.9213483146067416,0.9213483146067416,0.07865168539325842,0.07865168539325842,1.0,0.14583333333333334,"[[  0 656]
 [  0  56]]",-3.0878077872387166e-16,50,32,0.03
0.9830015945213216,0.9662921348314608,0.9662921348314608,0.033707865168539325,0.033707865168539325,1.0,0.06521739130434782,"[[  0 688]
 [  0  24]]",-3.0878077872387166e-16,25,32,0.04
0.9901197294527998,0.9803370786516854,0.9803370786516854,0.01966292134831461,0.01966292134831461,1.0,0.03856749311294766,"[[  0 698]
 [  0  14]]",-3.0878077872387166e-16,25,25,0.05
