root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,precision,recall,f1_score,confusion matrix,threshold,epochs,batch_size,rate_of_growth
0.7238568814609351,0.5239687848383501,0.5239687848383501,0.4760312151616499,0.21359223300970875,0.6285714285714286,0.3188405797101449,"[[317 405]
 [ 65 110]]",0.19999999999999973,50,100,0.01
0.961928571922308,0.9253065774804904,0.9253065774804904,0.07469342251950947,0.07469342251950947,1.0,0.13900414937759334,"[[  0 830]
 [  0  67]]",-3.0878077872387166e-16,75,48,0.02
0.980296408203952,0.9609810479375696,0.9609810479375696,0.03901895206243032,0.03901895206243032,1.0,0.07510729613733906,"[[  0 862]
 [  0  35]]",-3.0878077872387166e-16,25,25,0.03
0.9893524564916738,0.9788182831661092,0.9788182831661092,0.021181716833890748,0.021181716833890748,1.0,0.04148471615720524,"[[  0 878]
 [  0  19]]",-3.0878077872387166e-16,75,25,0.04
0.9938495362882548,0.987736900780379,0.987736900780379,0.012263099219620958,0.012263099219620958,1.0,0.024229074889867842,"[[  0 886]
 [  0  11]]",-3.0878077872387166e-16,100,25,0.05
