root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,precision,recall,f1_score,confusion matrix,epochs,batch_size,threshold
0.854171492469449,0.7296089385474859,0.7296089385474859,0.27039106145251396,1.0,0.27039106145251396,0.42568161829375545,"[[  0   0]
 [653 242]]",25,25,0.01
0.9311493468532592,0.8670391061452514,0.8670391061452514,0.1329608938547486,1.0,0.1329608938547486,0.2347140039447732,"[[  0   0]
 [776 119]]",25,25,0.02
0.9647415493194228,0.9307262569832402,0.9307262569832402,0.06927374301675977,1.0,0.06927374301675977,0.12957157784743992,"[[  0   0]
 [833  62]]",25,25,0.03
0.9819601876124442,0.964245810055866,0.964245810055866,0.035754189944134075,1.0,0.035754189944134075,0.06903991370010787,"[[  0   0]
 [863  32]]",25,25,0.04
0.9904572613657688,0.9810055865921788,0.9810055865921788,0.01899441340782123,1.0,0.01899441340782123,0.03728070175438596,"[[  0   0]
 [878  17]]",25,25,0.05
0.9977628607324404,0.9955307262569832,0.9955307262569832,0.004469273743016759,1.0,0.004469273743016759,0.008898776418242492,"[[  0   0]
 [891   4]]",25,25,0.1
