root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,precision,recall,f1_score,confusion matrix,epochs,batch_size,threshold
0.8354841158664649,0.6980337078651685,0.6980337078651685,0.30196629213483145,1.0,0.30196629213483145,0.4638619201725998,"[[  0   0]
 [497 215]]",25,25,0.01
0.9233244770326628,0.8525280898876404,0.8525280898876404,0.14747191011235955,1.0,0.14747191011235955,0.2570379436964504,"[[  0   0]
 [607 105]]",25,25,0.02
0.959868904906676,0.9213483146067416,0.9213483146067416,0.07865168539325842,1.0,0.07865168539325842,0.14583333333333334,"[[  0   0]
 [656  56]]",25,25,0.03
0.9830015945213216,0.9662921348314608,0.9662921348314608,0.033707865168539325,1.0,0.033707865168539325,0.06521739130434782,"[[  0   0]
 [688  24]]",25,25,0.04
0.9901197294527998,0.9803370786516854,0.9803370786516854,0.01966292134831461,1.0,0.01966292134831461,0.03856749311294766,"[[  0   0]
 [698  14]]",25,25,0.05
0.9992975060601208,0.9985955056179776,0.9985955056179776,0.001404494382022472,1.0,0.001404494382022472,0.0028050490883590466,"[[  0   0]
 [711   1]]",25,25,0.1
