root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,precision,recall,f1_score,confusion matrix,epochs,batch_size,threshold
0.8191160826234212,0.6709511568123393,0.6709511568123393,0.32904884318766064,1.0,0.32904884318766064,0.4951644100580271,"[[  0   0]
 [522 256]]",25,25,0.01
0.9034353174138384,0.8161953727506427,0.8161953727506427,0.18380462724935734,1.0,0.18380462724935734,0.3105320304017372,"[[  0   0]
 [635 143]]",25,25,0.02
0.9431119521253272,0.8894601542416453,0.8894601542416453,0.11053984575835477,1.0,0.11053984575835477,0.19907407407407404,"[[  0   0]
 [692  86]]",25,25,0.03
0.9679968981658008,0.9370179948586118,0.9370179948586118,0.06298200514138817,1.0,0.06298200514138817,0.1185006045949214,"[[  0   0]
 [729  49]]",25,25,0.04
0.9785619794156324,0.9575835475578406,0.9575835475578406,0.04241645244215938,1.0,0.04241645244215938,0.08138101109741061,"[[  0   0]
 [745  33]]",25,25,0.05
0.9993571198306932,0.9987146529562982,0.9987146529562982,0.0012853470437017994,1.0,0.0012853470437017994,0.002567394094993581,"[[  0   0]
 [777   1]]",25,25,0.1
