root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,precision,recall,f1_score,confusion matrix,epochs,batch_size,threshold
0.8918117191315792,0.7953281423804227,0.7953281423804227,0.20467185761957726,1.0,0.20467185761957726,0.3397968605724838,"[[  0   0]
 [715 184]]",25,25,0.01
0.9550521362050636,0.9121245828698554,0.9121245828698554,0.0878754171301446,1.0,0.0878754171301446,0.16155419222903886,"[[  0   0]
 [820  79]]",25,25,0.02
0.97749993243416,0.9555061179087876,0.9555061179087876,0.04449388209121246,1.0,0.04449388209121246,0.08519701810436635,"[[  0   0]
 [859  40]]",25,25,0.03
0.9899382571953436,0.9799777530589544,0.9799777530589544,0.02002224694104561,1.0,0.02002224694104561,0.03925845147219193,"[[  0   0]
 [881  18]]",25,25,0.04
0.9938632614323344,0.9877641824249166,0.9877641824249166,0.012235817575083428,1.0,0.012235817575083428,0.024175824175824177,"[[  0   0]
 [888  11]]",25,25,0.05
0.9994436717232841,0.9988876529477196,0.9988876529477196,0.0011123470522803112,1.0,0.0011123470522803112,0.0022222222222222227,"[[  0   0]
 [898   1]]",25,25,0.1
