accuracy,precision,recall,f1_score,confusion matrix,epochs,batch_size,optimizer,activation,dropout_rate,neurons,layers,rate_of_growth
0.4976470588235294,0.45454545454545453,0.28465346534653463,0.35007610350076096,"[[308 138]
 [289 115]]",50,32,sgd,sigmoid,0.2,32,2,0.001
0.5388235294117647,0.4224137931034483,0.13101604278074866,0.2,"[[409  67]
 [325  49]]",25,25,sgd,sigmoid,0.1,64,3,0.002
0.5882352941176471,0.4888888888888889,0.06303724928366762,0.11167512690355329,"[[478  23]
 [327  22]]",25,32,sgd,sigmoid,0.1,32,3,0.003
0.6129411764705882,0.43859649122807015,0.07763975155279502,0.13192612137203166,"[[496  32]
 [297  25]]",50,25,sgd,sigmoid,0.1,32,2,0.004
0.6564705882352941,0.0,0.0,0.0,"[[558   0]
 [292   0]]",25,32,sgd,sigmoid,0.2,64,2,0.005
