accuracy,precision,recall,f1_score,confusion matrix,epochs,batch_size,optimizer,activation,dropout_rate,neurons,layers,rate_of_growth
0.5254041570438799,0.4565826330532213,0.42894736842105263,0.4423337856173677,"[[292 194]
 [217 163]]",25,50,adam,sigmoid,0.2,32,2,0.001
0.5057736720554272,0.3651877133105802,0.30659025787965616,0.33333333333333337,"[[331 186]
 [242 107]]",50,25,adam,sigmoid,0.2,32,3,0.002
0.5715935334872979,0.3333333333333333,0.1853035143769968,0.2381930184804928,"[[437 116]
 [255  58]]",25,50,adam,sigmoid,0.2,32,2,0.003
0.5704387990762124,0.2889908256880734,0.225,0.25301204819277107,"[[431 155]
 [217  63]]",50,32,adam,sigmoid,0.2,32,2,0.004
0.6362586605080831,0.2972972972972973,0.17254901960784313,0.21836228287841192,"[[507 104]
 [211  44]]",25,32,adam,sigmoid,0.2,32,2,0.005
