accuracy,precision,recall,f1_score,confusion matrix,epochs,batch_size,optimizer,activation,dropout_rate,neurons,layers,rate_of_growth
0.47126436781609193,0.4533333333333333,0.8717948717948718,0.5964912280701754,"[[ 7 41]
 [ 5 34]]",25,25,sgd,sigmoid,0.2,32,3,0.001
0.3793103448275862,0.32558139534883723,0.358974358974359,0.34146341463414637,"[[19 29]
 [25 14]]",100,25,adam,sigmoid,0.2,32,3,0.002
0.5172413793103449,0.3684210526315789,0.1891891891891892,0.25,"[[38 12]
 [30  7]]",50,25,adam,sigmoid,0.2,32,3,0.003
0.5862068965517241,0.47368421052631576,0.2571428571428571,0.3333333333333333,"[[42 10]
 [26  9]]",25,25,adam,sigmoid,0.2,32,3,0.004
0.47126436781609193,0.3333333333333333,0.35294117647058826,0.34285714285714286,"[[29 24]
 [22 12]]",25,25,adam,sigmoid,0.2,32,3,0.005
