root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,precision,recall,f1_score,confusion matrix,epochs,batch_size,rate_of_growth
0.5277285375327213,0.27849740932642486,0.27849740932642486,0.7215025906735751,0.0,0.0,0.0,"[[557 215]
 [  0   0]]",25,100,0.01
0.41035811480147394,0.16839378238341968,0.16839378238341968,0.8316062176165803,0.234375,0.4838709677419355,0.3157894736842105,"[[612  98]
 [ 32  30]]",75,48,0.02
0.29459729253141376,0.08678756476683938,0.08678756476683938,0.9132124352331606,0.05357142857142857,0.17647058823529413,0.0821917808219178,"[[702  53]
 [ 14   3]]",100,48,0.03
0.20675133370703394,0.042746113989637305,0.042746113989637305,0.9572538860103627,0.09375,0.42857142857142855,0.15384615384615383,"[[736  29]
 [  4   3]]",100,25,0.04
0.1609556949949126,0.025906735751295335,0.025906735751295335,0.9740932642487047,0.0,0.0,0.0,"[[752  19]
 [  1   0]]",100,64,0.05
