root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,precision,recall,f1_score,confusion matrix,epochs,batch_size,rate_of_growth
0.45382302165887645,0.20595533498759305,0.20595533498759305,0.794044665012407,0.5603864734299517,0.6073298429319371,0.5829145728643217,"[[524  91]
 [ 75 116]]",100,25,0.01
0.3890562482058219,0.1513647642679901,0.1513647642679901,0.8486352357320099,0.06422018348623854,0.25925925925925924,0.10294117647058824,"[[677 102]
 [ 20   7]]",50,32,0.02
0.2925883463958367,0.08560794044665013,0.08560794044665013,0.9143920595533499,0.06557377049180328,0.25,0.10389610389610389,"[[733  57]
 [ 12   4]]",50,32,0.03
0.15752427045264397,0.02481389578163772,0.02481389578163772,0.9751861042183623,0.0,0.0,0.0,"[[786  20]
 [  0   0]]",25,48,0.04
0.12201777521731262,0.01488833746898263,0.01488833746898263,0.9851116625310173,0.0,0.0,0.0,"[[794  12]
 [  0   0]]",50,100,0.05
