root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,precision,recall,f1_score,confusion matrix,epochs,batch_size,rate_of_growth
0.6827087558952785,0.46609124537607893,0.46609124537607893,0.5339087546239211,0.29085872576177285,0.46255506607929514,0.3571428571428572,"[[328 256]
 [122 105]]",25,100,0.01
0.5496327660889311,0.30209617755856966,0.30209617755856966,0.6979038224414303,0.3360995850622407,0.4879518072289157,0.39803439803439805,"[[485 160]
 [ 85  81]]",100,64,0.02
0.4184405315235387,0.17509247842170161,0.17509247842170161,0.8249075215782984,0.33974358974358976,0.5760869565217391,0.4274193548387097,"[[616 103]
 [ 39  53]]",75,25,0.03
0.3581015844136355,0.1282367447595561,0.1282367447595561,0.8717632552404438,0.0,0.0,0.0,"[[707 104]
 [  0   0]]",25,25,0.04
0.35464158458108097,0.12577065351418001,0.12577065351418001,0.87422934648582,0.013333333333333334,0.034482758620689655,0.019230769230769232,"[[708  74]
 [ 28   1]]",50,100,0.05
