root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,precision,recall,f1_score,confusion matrix,epochs,batch_size,rate_of_growth
0.6143592808001621,0.3774373259052925,0.3774373259052925,0.6225626740947076,0.23902439024390243,0.29878048780487804,0.2655826558265582,"[[398 156]
 [115  49]]",50,48,0.01
0.4287703477877887,0.18384401114206128,0.18384401114206128,0.8161559888579387,0.0761904761904762,0.18604651162790697,0.10810810810810811,"[[578  97]
 [ 35   8]]",25,64,0.02
0.3054746523546557,0.09331476323119778,0.09331476323119778,0.9066852367688022,0.03508771929824561,0.14285714285714285,0.056338028169014086,"[[649  55]
 [ 12   2]]",75,48,0.03
0.19747712395282566,0.03899721448467967,0.03899721448467967,0.9610027855153204,0.0,0.0,0.0,"[[690  28]
 [  0   0]]",25,64,0.04
0.1445384547534218,0.020891364902506964,0.020891364902506964,0.979108635097493,0.0,0.0,0.0,"[[703  14]
 [  1   0]]",75,32,0.05
