root_mean_squared_error,mean_absolute_error,mean_squared_error,accuracy,precision,recall,f1_score,confusion matrix,epochs,batch_size,rate_of_growth
0.43447602301607646,0.18876941457586618,0.18876941457586618,0.8112305854241338,0.51440329218107,0.7575757575757576,0.6127450980392156,"[[554 118]
 [ 40 125]]",100,25,0.01
0.36580217411248955,0.13381123058542413,0.13381123058542413,0.8661887694145759,0.17692307692307693,0.8214285714285714,0.2911392405063291,"[[702 107]
 [  5  23]]",75,32,0.02
0.3013311764442108,0.0908004778972521,0.0908004778972521,0.9091995221027479,0.09876543209876543,0.7272727272727273,0.17391304347826084,"[[753  73]
 [  3   8]]",100,32,0.03
0.21585870860091108,0.04659498207885305,0.04659498207885305,0.953405017921147,0.09523809523809523,0.8,0.1702127659574468,"[[794  38]
 [  1   4]]",75,32,0.04
0.16933350266692065,0.02867383512544803,0.02867383512544803,0.9713261648745519,0.0,0.0,0.0,"[[813  23]
 [  1   0]]",100,32,0.05
