security code,security name,revenue,income,expenditure,profit,eps,year,quartile
532163,SAREGAMA INDIA LTD,338.4,353.8,-27.9,20.4,1.64,2007,3
532163,SAREGAMA INDIA LTD,290.0,303.1,-28.3,13.5,0.92,2007,4
532163,SAREGAMA INDIA LTD,392.6,424.1,-11.5,31.8,2.17,2008,1
532163,SAREGAMA INDIA LTD,283.0,288.3,-51.3,6.8,0.46,2008,2
532163,SAREGAMA INDIA LTD,304.8,313.6,-39.9,4.6,0.31,2008,3
532163,SAREGAMA INDIA LTD,285.7,78.3,-28.7,1.8,0.12,2008,4
532163,SAREGAMA INDIA LTD,355.9,108.6,-339.3,0.5,0.03,2009,1
532163,SAREGAMA INDIA LTD,212.7,3.9,-3.4,1.1,0.07,2009,2
532163,SAREGAMA INDIA LTD,247.0,4.0,-227.9,3.3,0.22,2009,3
532163,SAREGAMA INDIA LTD,268.1,1.4,-239.6,4.7,0.27,2009,4
532163,SAREGAMA INDIA LTD,326.9,51.1,-4.1,-2.9,-0.17,2010,1
532163,SAREGAMA INDIA LTD,266.1,3.0,-249.2,4.2,0.24,2010,2
532163,SAREGAMA INDIA LTD,261.2,2.2,-252.0,3.0,0.17,2010,3
532163,SAREGAMA INDIA LTD,354.4,4.9,-334.4,3.1,0.18,2010,4
532163,SAREGAMA INDIA LTD,470.6,22.6,-470.9,53.2,3.06,2011,1
532163,SAREGAMA INDIA LTD,321.0,2.1,-6.3,25.5,1.47,2011,2
532163,SAREGAMA INDIA LTD,365.1,6.2,-6.2,6.6,0.38,2011,3
532163,SAREGAMA INDIA LTD,400.5,2.9,-369.3,28.2,1.62,2011,4
532163,SAREGAMA INDIA LTD,418.1,0.5,-40.5,-74.2,-4.26,2012,1
532163,SAREGAMA INDIA LTD,341.0,1.9,-55.7,25.2,1.45,2012,2
532163,SAREGAMA INDIA LTD,412.1,140.8,-86.1,10.9,0.63,2012,3
532163,SAREGAMA INDIA LTD,514.3,0.5,-76.4,49.5,2.84,2012,4
532163,SAREGAMA INDIA LTD,479.5,192.0,-72.7,23.2,1.33,2013,1
532163,SAREGAMA INDIA LTD,358.1,128.2,-22.1,18.3,1.05,2013,2
532163,SAREGAMA INDIA LTD,455.3,0.8,-14.9,24.9,1.43,2013,3
532163,SAREGAMA INDIA LTD,430.2,1.3,-21.7,10.2,0.59,2013,4
532163,SAREGAMA INDIA LTD,433.5,1.3,-35.6,67.5,3.88,2014,1
532163,SAREGAMA INDIA LTD,423.1,1.2,-65.2,33.6,1.93,2014,2
532163,SAREGAMA INDIA LTD,412.0,0.7,-71.8,20.8,1.2,2014,3
532163,SAREGAMA INDIA LTD,392.1,0.2,-68.2,12.9,0.74,2014,4
532163,SAREGAMA INDIA LTD,519.7,0.2,-59.8,26.3,1.51,2015,2
532163,SAREGAMA INDIA LTD,558.0,0.5,-98.6,25.9,1.49,2015,3
532163,SAREGAMA INDIA LTD,538.6,0.4,-67.3,32.9,1.89,2015,4
532163,SAREGAMA INDIA LTD,532.1,0.7,-147.9,-9.6,-0.55,2016,1
532163,SAREGAMA INDIA LTD,483.3,0.7,-88.9,17.6,1.01,2016,2
532163,SAREGAMA INDIA LTD,577.0,642.2,-109.8,37.0,2.13,2017,1
532163,SAREGAMA INDIA LTD,620.4,640.4,-101.9,33.0,1.9,2017,2
532163,SAREGAMA INDIA LTD,844.6,877.8,-99.5,44.6,2.56,2017,3
532163,SAREGAMA INDIA LTD,937.4,951.9,-120.9,13.0,0.74,2017,4
532163,SAREGAMA INDIA LTD,1053.7,1128.2,-149.1,214.5,12.33,2018,1
532163,SAREGAMA INDIA LTD,1112.8,1543.9,-112.6,85.9,4.93,2018,2
532163,SAREGAMA INDIA LTD,1384.2,1406.9,-138.6,149.6,8.59,2018,3
532163,SAREGAMA INDIA LTD,1506.4,1529.6,-140.4,122.8,7.06,2018,4
532163,SAREGAMA INDIA LTD,1240.3,1358.7,-146.0,161.0,9.25,2019,1
532163,SAREGAMA INDIA LTD,1208.3,1240.1,-151.0,5.0,0.29,2019,2
532163,SAREGAMA INDIA LTD,1501.8,1531.0,-164.2,164.4,9.43,2019,3
532163,SAREGAMA INDIA LTD,1236.5,1263.0,-163.9,92.3,5.31,2019,4
532163,SAREGAMA INDIA LTD,1054.5,1081.9,-165.2,228.2,13.23,2020,1
532163,SAREGAMA INDIA LTD,743.9,798.0,-97.2,175.9,10.21,2020,2
532163,SAREGAMA INDIA LTD,1076.9,1106.3,-131.3,265.5,15.5,2020,3
532163,SAREGAMA,1311.7,1346.0,-123.5,281.8,16.45,2020,4
