security code,security name,revenue,income,expenditure,profit,eps,year,quartile
500164,GODREJIND,1772.4,1844.6,-1632.9,225.5,0.77,2007,3
500164,GODREJIND,1909.7,2027.3,-92.5,330.6,0.94,2007,4
500164,GODREJIND,2239.1,2551.7,-2242.2,172.6,0.54,2008,2
500164,GODREJIND,2541.9,2584.6,-2506.8,-90.9,-0.28,2008,3
500164,GODREJIND,1871.7,80.3,-2169.6,-33.9,-0.08,2008,4
500164,GODREJIND,2027.8,135.5,-1882.4,5.8,0.02,2009,2
500164,GODREJIND,2315.9,244.6,-2086.8,364.3,1.14,2009,3
500164,GODREJIND,2125.4,88.6,-2118.0,169.1,0.53,2009,4
500164,GODREJIND,2386.0,126.3,-2226.9,134.0,0.42,2010,2
500164,GODREJIND,2745.4,317.1,-2479.9,444.2,1.4,2010,3
500164,GODREJIND,2918.5,129.5,-2778.5,249.7,0.79,2010,4
500164,GODREJIND,3431.1,319.8,-2964.0,506.4,1.59,2011,1
500164,GODREJIND,3048.6,172.1,-2853.6,174.5,0.55,2011,2
500164,GODREJIND,3919.9,431.3,-765.2,841.8,2.65,2011,3
500164,GODREJIND,3517.7,119.6,-788.3,285.1,0.9,2011,4
500164,GODREJIND,3988.4,3356.4,-526.8,714.2,2.25,2012,1
500164,GODREJIND,3807.5,3538.2,-751.9,131.8,0.42,2012,2
500164,GODREJIND,3897.3,3519.7,-622.0,-513.8,-1.59,2012,3
500164,GODREJIND,3380.2,327.6,-620.7,1313.7,4.01,2012,4
500164,GODREJIND,3561.3,259.6,-745.5,35.7,0.11,2013,1
500164,GODREJIND,3459.3,2885.7,-788.5,447.1,1.33,2013,2
500164,GODREJIND,3559.8,3084.6,-742.7,298.4,0.89,2013,3
500164,GODREJIND,3645.0,3345.9,-692.1,-85.4,-0.26,2013,4
500164,GODREJIND,3871.4,231.1,-850.6,536.8,1.6,2014,1
500164,GODREJIND,3981.4,487.4,-716.4,410.9,1.23,2014,2
500164,GODREJIND,4210.6,3591.4,-732.1,519.1,1.55,2014,3
500164,GODREJIND,3262.2,177.6,-764.7,119.1,0.36,2014,4
500164,GODREJIND,3092.2,142.9,-625.2,439.0,1.31,2015,1
500164,GODREJIND,3295.3,265.3,-651.5,161.7,0.48,2015,2
500164,GODREJIND,3549.3,600.1,-669.4,603.6,1.8,2015,3
500164,GODREJIND,2983.0,102.9,-557.4,490.4,1.46,2015,4
500164,GODREJIND,3267.5,112.7,-658.8,317.3,0.95,2016,1
500164,GODREJIND,3314.7,246.7,-537.2,-338.1,-1.01,2016,2
500164,GODREJIND,3763.5,3642.6,-869.3,-349.7,-1.04,2016,3
500164,GODREJIND,4105.2,136.5,-306.2,-423.1,-1.26,2016,4
500164,GODREJIND,4588.1,4791.4,-600.1,-341.4,-1.02,2017,1
500164,GODREJIND,5228.6,5310.9,-670.8,340.6,1.01,2017,2
500164,GODREJIND,4807.8,4881.3,-4710.7,170.6,0.51,2017,3
500164,GODREJIND,4951.3,5029.8,-776.3,2384.6,7.09,2017,4
500164,GODREJIND,4875.5,4975.5,-797.0,-481.8,-1.43,2018,1
500164,GODREJIND,5275.6,5366.2,-717.1,634.7,1.89,2018,2
500164,GODREJIND,5517.2,5704.1,-846.0,380.2,1.13,2018,3
500164,GODREJIND,5629.4,5727.5,-742.7,504.6,1.5,2018,4
500164,GODREJIND,4932.4,5055.3,-802.1,-2430.0,-7.22,2019,1
500164,GODREJIND,4782.4,4918.2,-769.1,-108.6,-0.32,2019,2
500164,GODREJIND,5426.7,5561.9,-877.9,329.8,0.98,2019,3
500164,GODREJIND,4816.2,5023.1,-827.7,86.8,0.26,2019,4
500164,GODREJIND,4661.8,4802.7,-858.6,10.8,0.03,2020,1
500164,GODREJIND,2674.5,2761.1,-591.4,-710.6,-2.11,2020,2
500164,GODREJIND,5368.3,5555.8,-760.9,398.6,1.18,2020,3
500164,GODREJIND,5037.0,5209.2,-773.7,-348.9,-1.04,2020,4
