security code,security name,revenue,income,expenditure,profit,eps,year,quartile
500102,BALLARPUR,6113.9,6125.4,-325.1,690.2,4.18,2007,3
500102,BALLARPUR,6171.3,6181.9,-358.2,667.0,3.59,2007,4
500102,BALLARPUR,2665.9,2675.0,-122.9,375.4,0.67,2008,1
500102,BALLARPUR,2603.4,2616.6,-153.8,477.2,0.86,2008,2
500102,BALLARPUR,2546.2,6.4,-2134.8,318.7,0.57,2008,4
500102,BALLARPUR,2537.2,2526.4,-2122.0,330.9,0.6,2009,1
500102,BALLARPUR,2462.7,10.7,-134.2,320.6,0.58,2009,2
500102,BALLARPUR,2370.3,4.7,-151.8,189.7,0.31,2009,3
500102,BALLARPUR,2469.2,33.9,-2154.0,160.9,0.29,2009,4
500102,BALLARPUR,2716.4,14.1,-180.0,124.9,0.2,2010,1
500102,BALLARPUR,2713.1,10.5,-210.9,107.3,0.16,2010,2
500102,BALLARPUR,2569.7,8.1,-2326.5,97.1,0.15,2010,3
500102,BALLARPUR,2764.5,8.1,-2530.7,90.8,0.14,2010,4
500102,BALLARPUR,2613.7,13.8,-2366.4,93.2,0.14,2011,1
500102,BALLARPUR,2700.2,26.9,-237.1,20.5,0.03,2011,2
500102,BALLARPUR,2615.7,2608.5,-2481.3,4.0,0.01,2011,3
500102,BALLARPUR,2757.2,7.1,-2657.3,30.4,0.05,2011,4
500102,BALLARPUR,2911.5,2896.0,-182.1,22.6,0.04,2012,1
500102,BALLARPUR,2710.1,2688.9,-179.6,8.7,0.01,2012,2
500102,BALLARPUR,2550.9,2539.6,-200.7,145.5,0.22,2012,3
500102,BALLARPUR,2242.0,2230.0,-198.9,67.3,0.1,2012,4
500102,BALLARPUR,2690.3,2667.5,-232.6,54.3,0.08,2013,1
500102,BALLARPUR,2400.1,2374.3,-347.7,64.2,0.1,2013,2
500102,BALLARPUR,2651.1,2630.9,-256.3,80.7,0.12,2013,3
500102,BALLARPUR,2488.7,2462.7,-137.0,103.1,0.16,2013,4
500102,BALLARPUR,2601.2,2559.5,-245.2,95.7,0.15,2014,1
500102,BALLARPUR,1807.9,1778.4,-212.2,73.1,0.11,2014,2
500102,BALLARPUR,1464.2,1444.8,-195.6,98.8,0.15,2014,3
500102,BALLARPUR,1353.0,1335.3,-193.9,-43.0,-0.07,2014,4
500102,BALLARPUR,1705.2,1682.5,-183.5,33.6,0.05,2015,1
500102,BALLARPUR,1324.1,1258.9,-163.1,133.5,0.2,2015,3
500102,BALLARPUR,1527.4,1342.9,-178.5,42.4,0.06,2015,4
500102,BALLARPUR,1104.7,80.5,-166.2,-322.8,-0.49,2016,2
500102,BALLARPUR,412.3,155.5,-292.0,-2995.7,-1.5,2016,3
500102,BALLARPUR,150.4,72.8,-161.8,-495.0,-0.75,2016,4
500102,BALLARPUR,822.6,893.8,-1281.3,-892.4,-1.36,2017,1
500102,BALLARPUR,719.1,798.2,-1463.1,-664.9,-1.01,2017,2
500102,BALLARPUR,408.6,544.0,-1530.8,-986.8,-0.88,2017,3
500102,BALLARPUR,823.1,938.6,-1739.0,-800.4,-0.62,2017,4
500102,BALLARPUR,1302.3,1302.3,-1730.6,-659.0,-0.51,2018,1
500102,BALLARPUR,1047.6,1167.3,-1728.3,-561.0,-0.43,2018,2
500102,BALLARPUR,1121.5,1580.2,-1996.5,-416.3,-0.32,2018,3
500102,BALLARPUR,1200.8,1308.7,-2028.5,-1020.8,-0.79,2018,4
500102,BALLARPUR,1126.1,1165.1,-2052.5,-4357.1,-3.37,2019,1
500102,BALLARPUR,1131.9,1185.9,-1909.9,-724.0,-0.56,2019,2
500102,BALLARPUR,1078.1,1117.9,-1617.2,-496.1,-0.38,2019,3
500102,BALLARPUR,590.9,644.4,-1374.8,-4270.4,-3.3,2019,4
500102,BALLARPUR,195.6,411.2,-7787.5,-7376.3,-5.7,2020,1
