security code,security name,revenue,income,expenditure,profit,eps,year,quartile
500191,HMT,632.7,680.5,-722.5,-32.4,-0.05,2007,3
500191,HMT,362.1,378.1,-0.1,-157.5,-0.27,2007,4
500191,HMT,263.4,288.0,-386.1,-109.5,-0.14,2008,2
500191,HMT,528.6,550.9,-701.3,-175.5,-0.23,2008,3
500191,HMT,297.0,-153.2,-450.2,-172.5,-0.22,2008,4
500191,HMT,398.5,-161.1,-559.6,-177.3,-0.23,2009,2
500191,HMT,466.5,-108.5,-575.0,-131.7,-0.17,2009,3
500191,HMT,442.0,-107.2,-549.2,-124.2,-0.16,2009,4
500191,HMT,595.9,-96.0,-691.9,-124.6,-0.16,2010,1
500191,HMT,415.1,-120.0,-535.1,-175.6,-0.23,2010,2
500191,HMT,485.2,-150.4,-635.6,-206.2,-0.27,2010,3
500191,HMT,468.7,-171.2,-639.9,-213.4,-0.28,2010,4
500191,HMT,631.5,-109.2,-740.7,-200.4,-0.26,2011,1
500191,HMT,423.5,-120.0,-543.5,-225.0,-0.3,2011,2
500191,HMT,378.1,-153.1,-531.2,-257.4,-0.34,2011,3
500191,HMT,180.6,-192.9,-373.5,-309.8,-0.41,2011,4
500191,HMT,619.0,34.7,-177.8,-86.4,-0.11,2012,1
500191,HMT,253.0,253.0,-59.1,-251.4,-0.33,2012,2
500191,HMT,588.7,588.7,-68.0,-284.4,-0.37,2012,3
500191,HMT,492.1,492.1,-71.2,-288.9,-0.38,2012,4
500191,HMT,115.2,115.2,-46.6,-388.7,-0.51,2013,2
500191,HMT,107.6,-305.0,-63.3,-401.2,-0.53,2013,3
500191,HMT,212.8,212.8,-50.1,-326.3,-0.43,2013,4
500191,HMT,348.8,-1128.2,-267.3,1988.3,2.61,2014,1
500191,HMT,130.3,-265.8,-51.9,-233.2,-0.19,2014,2
500191,HMT,175.1,175.1,-50.6,-246.8,-0.2,2014,3
500191,HMT,144.2,144.2,-46.2,-233.7,-0.19,2014,4
500191,HMT,153.2,153.2,-94.4,-251.9,-0.22,2015,1
500191,HMT,105.3,105.3,-47.0,-252.2,-0.21,2015,2
500191,HMT,150.6,150.6,-48.3,-242.5,-0.2,2015,3
500191,HMT,109.1,109.1,-51.0,-238.8,-0.2,2015,4
500191,HMT,89.3,89.3,-120.5,486.1,0.4,2016,1
500191,HMT,74.7,74.7,-61.4,-326.0,-0.27,2016,2
500191,HMT,68.1,68.1,-59.4,-311.4,-0.26,2016,3
500191,HMT,40.3,40.3,-170.5,-704.1,-0.58,2016,4
500191,HMT,36.1,70.4,-473.9,-1113.7,-0.93,2017,1
500191,HMT,10.9,43.0,-21.0,-20.4,-0.01,2017,2
500191,HMT,24.7,62.1,-11.6,5.9,,2017,3
500191,HMT,39.4,81.4,-27.1,43.5,0.04,2017,4
500191,HMT,73.0,134.5,-29.7,-100.7,-0.08,2018,1
500191,HMT,29.4,93.3,-22.1,106.3,0.09,2018,2
500191,HMT,49.1,116.5,-22.1,31.0,0.03,2018,3
500191,HMT,59.9,128.5,-21.9,30.6,0.09,2018,4
500191,HMT,57.6,143.6,-40.4,4.6,0.01,2019,1
500191,HMT,25.7,103.6,-21.8,35.0,0.1,2019,2
500191,HMT,44.1,217.6,-23.3,124.2,0.35,2019,3
500191,HMT,81.3,173.0,-21.6,70.6,0.2,2019,4
500191,HMT,110.1,200.1,-34.3,2252.0,6.33,2020,1
500191,HMT,17.0,158.0,-26.5,35.3,0.1,2020,2
500191,HMT,59.0,283.4,-141.9,141.5,0.4,2020,3
500191,HMT,75.8,224.0,-35.6,64.3,0.18,2020,4
