security code,security name,revenue,income,expenditure,profit,eps,year,quartile
500083,CENTEXT,247.22,248.22,-235.65,5.68,0.12,2007,3
500083,CENTEXT,234.29,236.16,-223.01,5.52,0.12,2007,4
500083,CENTEXT,267.9,268.55,-239.25,13.39,0.28,2008,1
500083,CENTEXT,280.5,281.61,-259.11,10.56,0.22,2008,2
500083,CENTEXT,266.55,269.42,-0.83,5.19,0.15,2008,3
500083,CENTEXT,228.9,20.55,-0.83,12.59,0.18,2009,1
500083,CENTEXT,219.09,17.21,-201.88,12.78,0.16,2009,2
500083,CENTEXT,272.61,23.1,-249.51,9.2,0.12,2009,3
500083,CENTEXT,338.83,338.83,-316.2,9.0,0.11,2009,4
500083,CENTEXT,396.57,38.2,-358.38,22.57,0.28,2010,1
500083,CENTEXT,340.72,4.87,-335.84,-3.5,-0.04,2010,2
500083,CENTEXT,287.15,-11.49,-298.64,-12.09,-0.15,2010,3
500083,CENTEXT,492.8,15.47,-477.33,1.63,0.02,2010,4
500083,CENTEXT,510.58,38.2,-472.38,19.81,0.25,2011,1
500083,CENTEXT,453.25,14.19,-439.07,2.32,0.03,2011,2
500083,CENTEXT,465.25,3.92,-461.33,-2.6,-0.03,2011,3
500083,CENTEXT,531.99,531.99,-514.33,3.27,0.04,2011,4
500083,CENTEXT,474.0,474.0,-62.9,29.0,0.36,2012,1
500083,CENTEXT,434.7,434.7,-60.5,-1.2,-0.01,2012,2
500083,CENTEXT,421.5,10.9,-52.6,1.1,0.01,2012,3
500083,CENTEXT,477.4,477.4,-62.2,3.9,0.05,2012,4
500083,CENTEXT,447.4,447.4,-59.4,-4.0,-0.05,2013,1
500083,CENTEXT,436.7,436.7,-63.9,-13.4,-0.17,2013,2
500083,CENTEXT,523.2,523.2,-67.5,1.7,0.02,2013,3
500083,CENTEXT,489.1,489.1,-60.4,5.7,0.07,2013,4
500083,CENTEXT,455.2,2.8,-59.2,-4.4,-0.06,2014,1
500083,CENTEXT,395.8,12.5,-47.1,3.7,0.05,2014,2
500083,CENTEXT,481.5,481.5,-49.6,5.3,0.07,2014,3
500083,CENTEXT,435.4,11.6,-47.8,7.9,0.1,2014,4
500083,CENTEXT,425.7,425.7,-51.9,-2.2,-0.03,2015,1
500083,CENTEXT,409.6,409.6,-43.7,2.9,0.03,2015,2
500083,CENTEXT,409.9,409.9,-52.0,2.2,0.03,2015,4
500083,CENTEXT,470.7,470.7,-56.7,4.3,0.05,2016,1
500083,CENTEXT,551.1,554.9,-69.1,3.8,0.05,2017,1
500083,CENTEXT,524.0,531.0,-68.3,8.2,0.1,2017,3
500083,CENTEXT,602.65,613.16,-81.2,9.7,0.12,2017,4
500083,CENTEXT,669.3,673.6,-65.9,18.2,0.22,2018,1
500083,CENTEXT,599.0,603.4,-76.1,14.95,0.19,2018,2
500083,CENTEXT,672.9,678.0,-79.3,18.6,0.23,2018,3
500083,CENTEXT,609.9,612.2,-70.3,11.4,0.14,2018,4
500083,CENTEXT,669.5,668.7,-80.6,-4.6,-0.04,2019,1
500083,CENTEXT,588.3,591.5,-64.4,4.8,0.06,2019,2
500083,CENTEXT,517.1,520.5,-73.5,6.8,0.09,2019,3
500083,CENTEXT,618.2,622.5,-78.3,7.6,0.1,2019,4
500083,CENTEXT,582.0,586.5,-84.7,17.8,0.2,2020,1
500083,CENTEXT,126.8,129.8,-25.9,-30.5,-38.0,2020,2
500083,CENTEXT,510.7,513.5,-64.5,11.4,0.14,2020,3
500083,CENTEXT,589.8,594.5,-78.7,16.8,0.21,2020,4
