security code,security name,revenue,income,expenditure,profit,eps,year,quartile
500166,GOODRICKE,648.5,651.2,-420.2,219.5,10.16,2007,3
500166,GOODRICKE,973.1,986.3,-906.1,43.9,2.03,2007,4
500166,GOODRICKE,314.6,320.7,-545.0,-232.7,-10.77,2008,1
500166,GOODRICKE,515.4,524.0,-474.2,37.5,1.74,2008,2
500166,GOODRICKE,946.3,946.3,-649.1,281.9,13.05,2008,3
500166,GOODRICKE,1197.5,1168.6,-1040.2,89.2,4.13,2008,4
500166,GOODRICKE,466.8,-215.9,-682.7,-223.6,-10.35,2009,1
500166,GOODRICKE,671.2,658.7,-574.6,85.4,3.95,2009,2
500166,GOODRICKE,916.9,910.2,-598.9,309.4,14.32,2009,3
500166,GOODRICKE,1773.9,1697.6,-1421.4,248.2,11.49,2009,4
500166,GOODRICKE,439.4,427.8,-669.8,-228.0,-10.56,2010,1
500166,GOODRICKE,692.1,679.4,-626.6,63.6,2.94,2010,2
500166,GOODRICKE,1239.4,1215.9,-804.9,431.1,19.96,2010,3
500166,GOODRICKE,1696.3,1670.0,-1330.9,183.3,8.49,2010,4
500166,GOODRICKE,656.0,637.2,-917.9,-259.5,-12.01,2011,1
500166,GOODRICKE,764.8,753.5,-722.7,36.7,1.7,2011,2
500166,GOODRICKE,1207.4,1182.5,-791.4,407.2,18.85,2011,3
500166,GOODRICKE,2040.0,2002.3,-1712.2,189.8,8.79,2011,4
500166,GOODRICKE,738.3,717.5,-313.2,-408.2,-18.9,2012,1
500166,GOODRICKE,936.7,910.1,-385.3,-47.5,-2.2,2012,2
500166,GOODRICKE,1423.4,1397.2,-416.3,466.0,21.57,2012,3
500166,GOODRICKE,2371.8,2351.5,-423.4,189.7,8.78,2012,4
500166,GOODRICKE,755.7,719.8,-304.9,-377.3,-17.47,2013,1
500166,GOODRICKE,952.7,944.3,-453.1,-50.7,-2.35,2013,2
500166,GOODRICKE,1529.0,1498.0,-425.7,502.2,23.25,2013,3
500166,GOODRICKE,2643.7,2632.6,-512.9,259.4,12.01,2013,4
500166,GOODRICKE,972.9,12.9,-323.1,-365.0,-16.9,2014,1
500166,GOODRICKE,978.8,970.0,-448.9,-52.5,-2.43,2014,2
500166,GOODRICKE,1479.7,1479.7,-463.9,471.3,21.62,2014,3
500166,GOODRICKE,2598.6,2594.2,-524.9,168.6,7.82,2014,4
500166,GOODRICKE,854.7,848.2,-337.3,-239.1,-11.07,2015,1
500166,GOODRICKE,1024.7,1023.1,-435.9,-12.6,-0.75,2015,2
500166,GOODRICKE,1737.3,1732.7,-496.1,534.0,24.72,2015,3
500166,GOODRICKE,3013.5,5.4,-585.1,220.8,10.22,2015,4
500166,GOODRICKE,812.0,0.9,-341.7,-632.0,-21.58,2016,1
500166,GOODRICKE,1250.0,1.2,-159.0,143.9,6.66,2016,2
500166,GOODRICKE,1852.8,473.1,-269.1,486.3,22.51,2016,3
500166,GOODRICKE,2740.4,194.6,-331.5,253.1,11.72,2016,4
500166,GOODRICKE,1011.1,1030.5,-408.7,-552.0,-25.56,2017,1
500166,GOODRICKE,1521.6,1548.9,-227.2,222.4,10.3,2017,2
500166,GOODRICKE,2005.5,2019.3,-197.3,551.2,25.52,2017,3
500166,GOODRICKE,2556.8,2604.0,-301.1,94.5,4.38,2017,4
500166,GOODRICKE,1221.8,1344.1,-437.1,-550.9,-25.5,2018,1
500166,GOODRICKE,1435.1,1448.0,-206.9,71.7,3.32,2018,2
500166,GOODRICKE,2190.9,2241.4,-237.9,531.4,24.6,2018,3
500166,GOODRICKE,2739.7,2776.2,-311.8,59.5,2.75,2018,4
500166,GOODRICKE,1122.2,1174.2,-437.0,-567.7,-26.28,2019,1
500166,GOODRICKE,1688.2,1703.4,-202.1,58.4,2.7,2019,2
500166,GOODRICKE,2481.6,2508.0,-312.1,562.3,26.03,2019,3
500166,GOODRICKE,2864.8,2910.6,-304.2,11.4,0.53,2019,4
500166,GOODRICKE,878.9,910.3,-365.5,-468.9,-21.71,2020,1
500166,GOODRICKE,1412.4,1425.5,-162.9,161.7,7.49,2020,2
500166,GOODRICKE,3410.7,3438.0,-305.8,728.5,33.73,2020,3
500166,GOODRICKE,2974.6,2999.2,-297.5,-89.6,-4.15,2020,4
